trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
1990,ETH-256012466,1751093332954,1,0.021,0.020797,63.02,ETH-25JUL25-2800-C,2425.83,buy,2.0,,,2.0,,,,,1751093332.954
1991,ETH-256012510,1751093516133,1,0.021,0.020931,62.89,ETH-25JUL25-2800-C,2426.92,buy,1.0,,,1.0,,,,,1751093516.133
1992,ETH-256012511,1751093516135,1,0.021,0.020931,62.89,ETH-25JUL25-2800-C,2426.92,sell,1.0,,,1.0,,,,,1751093516.135
1993,ETH-256012589,1751093699440,1,0.021,0.021023,62.78,ETH-25JUL25-2800-C,2427.8,sell,2.0,,,2.0,,,,,1751093699.44
1994,ETH-256012675,1751093882352,1,0.021,0.020945,62.84,ETH-25JUL25-2800-C,2427.34,buy,2.0,,,2.0,,,,,1751093882.352
1995,ETH-256012793,1751094065491,1,0.021,0.021008,62.76,ETH-25JUL25-2800-C,2428.24,buy,1.0,,,1.0,,,,,1751094065.491
1996,ETH-256012794,1751094065494,1,0.021,0.021008,62.76,ETH-25JUL25-2800-C,2428.24,sell,1.0,,,1.0,,,,,1751094065.494
1997,ETH-256012991,1751094248578,1,0.021,0.020839,62.96,ETH-25JUL25-2800-C,2426.65,buy,2.0,,,2.0,,,,,1751094248.578
1998,ETH-256013054,1751094431785,1,0.021,0.020805,62.97,ETH-25JUL25-2800-C,2426.37,buy,2.0,,,2.0,,,,,1751094431.785
1999,ETH-256013116,1751094614750,1,0.021,0.020773,63.0,ETH-25JUL25-2800-C,2426.32,buy,2.0,,,2.0,,,,,1751094614.75
2001,ETH-256016357,1751098331374,3,0.0205,0.020554,62.59,ETH-25JUL25-2800-C,2424.97,sell,20.0,,,20.0,,,,,1751098331.374
2000,ETH-256016356,1751098331374,2,0.0205,0.020554,62.59,ETH-25JUL25-2800-C,2424.97,sell,100.0,,,100.0,,,,,1751098331.374
2002,ETH-256018782,1751102479443,2,0.019,0.019236,61.02,ETH-25JUL25-2800-C,2422.23,sell,500.0,2.0,BLOCK-207761,500.0,ETH-CSR12-25JUL25-2600_2800,,7327.0,,1751102479.443
2003,ETH-256020728,1751107425136,0,0.02,0.01983,61.98,ETH-25JUL25-2800-C,2425.77,sell,3.0,,,3.0,,,,,1751107425.136
2004,ETH-256021885,1751113031181,1,0.02,0.019691,62.2,ETH-25JUL25-2800-C,2424.54,sell,1.0,,,1.0,,,,,1751113031.181
2005,ETH-256022072,1751113893221,2,0.0195,0.019862,61.35,ETH-25JUL25-2800-C,2426.28,sell,3.0,,,3.0,,,,,1751113893.221
2006,ETH-256033287,1751151559477,0,0.021,0.020712,62.14,ETH-25JUL25-2800-C,2441.39,buy,1.0,,,1.0,,,,,1751151559.477
2007,ETH-256033288,1751151559480,1,0.021,0.020712,62.14,ETH-25JUL25-2800-C,2441.39,sell,249.0,,,249.0,,,,,1751151559.48
2008,ETH-256046366,1751189301109,1,0.021,0.021264,62.04,ETH-25JUL25-2800-C,2447.23,buy,1.0,,,1.0,,,,,1751189301.109
2009,ETH-256046367,1751189313503,1,0.021,0.021255,62.05,ETH-25JUL25-2800-C,2447.2,buy,1.0,,,1.0,,,,,1751189313.503
2010,ETH-256047069,1751189624371,0,0.0215,0.021443,62.4,ETH-25JUL25-2800-C,2449.56,buy,1.0,,,1.0,,,,,1751189624.371
2011,ETH-256050524,1751191712735,0,0.0225,0.022263,62.76,ETH-25JUL25-2800-C,2457.24,buy,1.0,,,1.0,,,,,1751191712.735
2012,ETH-256053825,1751197568270,0,0.023,0.022724,63.03,ETH-25JUL25-2800-C,2461.0,buy,6.0,,,6.0,,,,,1751197568.27
2013,ETH-256061176,1751211374461,2,0.021,0.02112,62.88,ETH-25JUL25-2800-C,2441.56,buy,1.0,,,1.0,,,,,1751211374.461
2014,ETH-256061385,1751211903495,3,0.021,0.021146,62.94,ETH-25JUL25-2800-C,2441.43,sell,1.0,,,1.0,,,,,1751211903.495
2017,ETH-256061418,1751211906542,1,0.0215,0.020929,63.78,ETH-25JUL25-2800-C,2439.48,buy,2.0,,,2.0,,,,,1751211906.542
2016,ETH-256061417,1751211906542,1,0.0215,0.020929,63.78,ETH-25JUL25-2800-C,2439.48,buy,1.0,,,1.0,,,,,1751211906.542
2015,ETH-256061416,1751211906542,0,0.0215,0.020929,63.78,ETH-25JUL25-2800-C,2439.48,buy,2.0,,,2.0,,,,,1751211906.542
2018,ETH-256061495,1751212002052,1,0.0215,0.020756,64.0,ETH-25JUL25-2800-C,2437.41,buy,4.0,,,4.0,,,,,1751212002.052
2019,ETH-256069841,1751231065758,2,0.02,0.01973,63.36,ETH-25JUL25-2800-C,2428.08,sell,2.0,,,2.0,,,,,1751231065.758
2020,ETH-256070279,1751231068343,2,0.0195,0.019287,63.73,ETH-25JUL25-2800-C,2418.97,sell,8.0,,,8.0,,,,,1751231068.343
2021,ETH-256071548,1751231241517,0,0.02,0.019636,63.59,ETH-25JUL25-2800-C,2425.74,buy,1.0,,,1.0,,,,,1751231241.517
2022,ETH-256080096,1751236762081,0,0.025,0.024907,62.9,ETH-25JUL25-2800-C,2488.38,sell,1.0,,,1.0,,,,,1751236762.081
2023,ETH-256081201,1751237193686,0,0.026,0.025771,63.25,ETH-25JUL25-2800-C,2495.7,buy,1.0,,,1.0,,,,,1751237193.686
2024,ETH-256085544,1751238309458,0,0.0285,0.028645,63.21,ETH-25JUL25-2800-C,2520.31,sell,1.0,,,1.0,,,,,1751238309.458
2025,ETH-256089127,1751239480125,2,0.027,0.027154,63.5,ETH-25JUL25-2800-C,2503.58,sell,11.0,,,11.0,,,,,1751239480.125
2026,ETH-256098304,1751245579759,0,0.028,0.028123,63.18,ETH-25JUL25-2800-C,2516.91,sell,2.0,,,2.0,,,,,1751245579.759
2027,ETH-256098305,1751245579759,1,0.028,0.028123,63.18,ETH-25JUL25-2800-C,2516.91,sell,2.0,,,2.0,,,,,1751245579.759
2028,ETH-256099607,1751246188068,2,0.027,0.027136,63.24,ETH-25JUL25-2800-C,2506.65,sell,1.0,,,1.0,,,,,1751246188.068
2029,ETH-256100896,1751247131572,0,0.028,0.027534,63.92,ETH-25JUL25-2800-C,2510.42,buy,1.0,,,1.0,,,,,1751247131.572
2030,ETH-256101125,1751247449555,1,0.028,0.027915,63.53,ETH-25JUL25-2800-C,2513.61,sell,169.0,,,169.0,,,,,1751247449.555
2031,ETH-256101676,1751248132515,1,0.028,0.028149,63.43,ETH-25JUL25-2800-C,2514.92,sell,1.0,,,1.0,,,,,1751248132.515
2032,ETH-256101968,1751248596943,1,0.028,0.028004,63.74,ETH-25JUL25-2800-C,2512.37,sell,30.0,,,30.0,,,,,1751248596.943
2033,ETH-256103337,1751251773046,2,0.0275,0.027579,63.66,ETH-25JUL25-2800-C,2508.18,sell,4.0,,,4.0,,,,,1751251773.046
2034,ETH-256103599,1751252191431,2,0.027,0.026972,63.79,ETH-25JUL25-2800-C,2502.29,sell,5.0,,,5.0,,,,,1751252191.431
2035,ETH-256104518,1751254029609,2,0.0265,0.026402,63.78,ETH-25JUL25-2800-C,2497.57,sell,3.0,,,3.0,,,,,1751254029.609
2036,ETH-256111196,1751265643079,2,0.0255,0.025663,63.38,ETH-25JUL25-2800-C,2492.27,sell,5.0,,,5.0,,,,,1751265643.079
2037,ETH-256111583,1751265772737,2,0.025,0.025031,63.65,ETH-25JUL25-2800-C,2485.01,sell,5.0,,,5.0,,,,,1751265772.737
2038,ETH-256112303,1751265990887,2,0.0245,0.024565,63.55,ETH-25JUL25-2800-C,2480.82,sell,5.0,,,5.0,,,,,1751265990.887
2039,ETH-256120146,1751270510813,0,0.025,0.024501,64.12,ETH-25JUL25-2800-C,2481.45,buy,1.0,,,1.0,,,,,1751270510.813
2040,ETH-256120147,1751270510813,1,0.025,0.024501,64.12,ETH-25JUL25-2800-C,2481.45,buy,1.0,,,1.0,,,,,1751270510.813
2041,ETH-256122794,1751273894121,2,0.023,0.022974,63.43,ETH-25JUL25-2800-C,2467.1,sell,1.0,,,1.0,,,,,1751273894.121
2042,ETH-256129349,1751278825456,2,0.0215,0.021585,63.36,ETH-25JUL25-2800-C,2451.41,buy,18.0,,,18.0,,,,,1751278825.456
2043,ETH-256133625,1751284678968,0,0.022,0.022212,63.12,ETH-25JUL25-2800-C,2460.37,sell,1.0,,,1.0,,,,,1751284678.968
2044,ETH-256134202,1751285927279,1,0.022,0.022631,62.61,ETH-25JUL25-2800-C,2465.03,sell,1.0,,,1.0,,,,,1751285927.279
2045,ETH-256134614,1751286441133,0,0.0224,0.022469,63.32,ETH-25JUL25-2800-C,2463.05,sell,150.0,6.0,BLOCK-207860,150.0,,,,,1751286441.133
2046,ETH-256134996,1751286993556,0,0.0225,0.022364,63.55,ETH-25JUL25-2800-C,2462.05,buy,1.0,,,1.0,,,,,1751286993.556
2047,ETH-256135038,1751287073933,2,0.022,0.022417,62.86,ETH-25JUL25-2800-C,2462.86,sell,29.0,,,29.0,,,,,1751287073.933
2048,ETH-256143093,1751293822265,2,0.0215,0.021499,62.96,ETH-25JUL25-2800-C,2458.1,sell,1.0,,,1.0,,,,,1751293822.265
2049,ETH-256143479,1751294199190,0,0.022,0.022001,62.87,ETH-25JUL25-2800-C,2464.06,buy,1.0,,,1.0,,,,,1751294199.19
2050,ETH-256143627,1751294393069,2,0.0215,0.021611,62.73,ETH-25JUL25-2800-C,2460.16,sell,1.0,,,1.0,,,,,1751294393.069
2051,ETH-256150368,1751297336361,2,0.021,0.020884,62.66,ETH-25JUL25-2800-C,2455.37,buy,1.0,,,1.0,,,,,1751297336.361
2052,ETH-256153617,1751298427727,0,0.0235,0.023463,62.61,ETH-25JUL25-2800-C,2483.43,buy,10.0,,,10.0,,,,,1751298427.727
2053,ETH-256158983,1751301515769,2,0.0215,0.021957,61.95,ETH-25JUL25-2800-C,2468.68,sell,39.0,,,39.0,,,,,1751301515.769
2054,ETH-256162212,1751303837410,0,0.0225,0.022693,62.08,ETH-25JUL25-2800-C,2478.87,buy,19.0,,,19.0,,,,,1751303837.41
2056,ETH-256172410,1751312113319,1,0.026,0.025554,62.59,ETH-25JUL25-2800-C,2511.83,buy,2.0,,,2.0,,,,,1751312113.319
2055,ETH-256172409,1751312113319,0,0.026,0.025554,62.59,ETH-25JUL25-2800-C,2511.83,buy,1.0,,,1.0,,,,,1751312113.319
2058,ETH-256173220,1751312894734,1,0.026,0.025502,62.69,ETH-25JUL25-2800-C,2511.03,buy,4.0,,,4.0,,,,,1751312894.734
2057,ETH-256173219,1751312894734,1,0.026,0.025502,62.69,ETH-25JUL25-2800-C,2511.03,buy,1.0,,,1.0,,,,,1751312894.734
2059,ETH-256173352,1751312996234,1,0.026,0.025609,62.59,ETH-25JUL25-2800-C,2511.87,buy,5.0,,,5.0,,,,,1751312996.234
2060,ETH-256177229,1751315025054,1,0.026,0.026144,61.67,ETH-25JUL25-2800-C,2519.91,sell,1.0,,,1.0,,,,,1751315025.054
2061,ETH-256177302,1751315122289,1,0.026,0.025927,61.94,ETH-25JUL25-2800-C,2517.57,sell,9.0,,,9.0,,,,,1751315122.289
2062,ETH-256181422,1751319681521,2,0.024,0.024056,61.78,ETH-25JUL25-2800-C,2498.56,sell,4.0,,,4.0,,,,,1751319681.521
2063,ETH-256181423,1751319681566,3,0.024,0.024056,61.78,ETH-25JUL25-2800-C,2498.56,sell,1.0,,,1.0,,,,,1751319681.566
2064,ETH-256181802,1751320320326,2,0.0235,0.023442,61.98,ETH-25JUL25-2800-C,2491.84,sell,5.0,,,5.0,,,,,1751320320.326
2065,ETH-256187233,1751327107350,2,0.0225,0.022744,60.98,ETH-25JUL25-2800-C,2490.87,sell,2.0,,,2.0,,,,,1751327107.35
2066,ETH-256187429,1751327357580,3,0.0225,0.022475,61.28,ETH-25JUL25-2800-C,2488.26,sell,2.0,,,2.0,,,,,1751327357.58
2067,ETH-256187505,1751327549222,3,0.0225,0.022457,61.3,ETH-25JUL25-2800-C,2488.34,sell,2.0,,,2.0,,,,,1751327549.222
2068,ETH-256188037,1751328180941,3,0.0225,0.022559,61.08,ETH-25JUL25-2800-C,2490.18,sell,2.0,,,2.0,,,,,1751328180.941
2069,ETH-256188045,1751328209197,3,0.0225,0.022551,61.08,ETH-25JUL25-2800-C,2490.32,sell,2.0,,,2.0,,,,,1751328209.197
2070,ETH-256188338,1751328690992,0,0.023,0.022684,61.45,ETH-25JUL25-2800-C,2492.49,buy,7.0,,,7.0,,,,,1751328690.992
2071,ETH-256191069,1751332766537,2,0.0225,0.022701,60.42,ETH-25JUL25-2800-C,2497.12,sell,12.0,,,12.0,,,,,1751332766.537
2072,ETH-256191398,1751333612641,3,0.0225,0.022257,60.81,ETH-25JUL25-2800-C,2493.78,buy,60.0,,,60.0,,,,,1751333612.641
2073,ETH-256191399,1751333612649,3,0.0225,0.022257,60.81,ETH-25JUL25-2800-C,2493.78,buy,60.0,,,60.0,,,,,1751333612.649
2074,ETH-256197711,1751345479615,2,0.02,0.020024,60.13,ETH-25JUL25-2800-C,2473.4,buy,1.0,,,1.0,,,,,1751345479.615
2075,ETH-256198176,1751345754932,2,0.0195,0.01965,59.96,ETH-25JUL25-2800-C,2469.28,sell,1.0,,,1.0,,,,,1751345754.932
2076,ETH-256201618,1751348487168,2,0.019,0.018811,60.8,ETH-25JUL25-2800-C,2455.58,buy,1.0,,,1.0,,,,,1751348487.168
2077,ETH-256203358,1751350857601,0,0.0194,0.01904,60.91,ETH-25JUL25-2800-C,2459.6,buy,250.0,3.0,BLOCK-207977,250.0,ETH-CDIAG-29AUG25_25JUL25-2500_2800,,7485.0,,1751350857.601
2078,ETH-256203666,1751351356543,2,0.0185,0.018882,59.91,ETH-25JUL25-2800-C,2458.41,sell,14.0,,,14.0,,,,,1751351356.543
2079,ETH-256203667,1751351356543,3,0.0185,0.018882,59.91,ETH-25JUL25-2800-C,2458.41,sell,6.0,,,6.0,,,,,1751351356.543
2080,ETH-256203674,1751351374427,3,0.0185,0.018893,59.89,ETH-25JUL25-2800-C,2458.6,sell,10.0,,,10.0,,,,,1751351374.427
2081,ETH-256204643,1751353903247,0,0.0194,0.019027,60.76,ETH-25JUL25-2800-C,2461.35,buy,250.0,3.0,BLOCK-207981,250.0,ETH-CDIAG-29AUG25_25JUL25-2500_2800,,7494.0,,1751353903.247
2082,ETH-256205724,1751354650747,2,0.018,0.017899,60.38,ETH-25JUL25-2800-C,2448.67,sell,1.0,,,1.0,,,,,1751354650.747
2083,ETH-256206216,1751354871963,0,0.0185,0.018426,60.26,ETH-25JUL25-2800-C,2455.59,buy,1.0,,,1.0,,,,,1751354871.963
2084,ETH-256207647,1751355705390,0,0.0195,0.019081,60.65,ETH-25JUL25-2800-C,2464.95,buy,1.0,,,1.0,,,,,1751355705.39
2085,ETH-256208437,1751356623204,1,0.0195,0.019096,60.6,ETH-25JUL25-2800-C,2465.85,buy,1.0,,,1.0,,,,,1751356623.204
2086,ETH-256208447,1751356636348,1,0.0195,0.019085,60.6,ETH-25JUL25-2800-C,2465.91,buy,1.0,,,1.0,,,,,1751356636.348
2087,ETH-256208481,1751356648092,1,0.0195,0.019158,60.52,ETH-25JUL25-2800-C,2466.59,buy,1.0,,,1.0,,,,,1751356648.092
2088,ETH-256208511,1751356696602,1,0.0195,0.019067,60.63,ETH-25JUL25-2800-C,2465.77,buy,1.0,,,1.0,,,,,1751356696.602
2089,ETH-256208522,1751356709398,1,0.0195,0.019072,60.61,ETH-25JUL25-2800-C,2465.94,buy,1.0,,,1.0,,,,,1751356709.398
2090,ETH-256208959,1751357040753,2,0.0185,0.018874,59.7,ETH-25JUL25-2800-C,2462.34,sell,1.0,,,1.0,,,,,1751357040.753
2091,ETH-256209459,1751357627917,3,0.0185,0.018565,60.14,ETH-25JUL25-2800-C,2458.4,sell,29.0,,,29.0,,,,,1751357627.917
2092,ETH-256210148,1751358164149,0,0.019,0.018538,60.72,ETH-25JUL25-2800-C,2459.14,buy,3.0,,,3.0,,,,,1751358164.149
2093,ETH-256212040,1751360223832,2,0.018,0.017793,60.17,ETH-25JUL25-2800-C,2452.12,buy,1.0,,,1.0,,,,,1751360223.832
2094,ETH-256212044,1751360231818,3,0.018,0.017799,60.16,ETH-25JUL25-2800-C,2452.22,buy,1.0,,,1.0,,,,,1751360231.818
2095,ETH-256212072,1751360289938,3,0.018,0.017875,60.05,ETH-25JUL25-2800-C,2452.99,sell,1.0,,,1.0,,,,,1751360289.938
2096,ETH-256214206,1751363825416,3,0.018,0.017919,59.48,ETH-25JUL25-2800-C,2458.35,buy,1.0,,,1.0,,,,,1751363825.416
2097,ETH-256214263,1751363891599,3,0.018,0.01786,59.57,ETH-25JUL25-2800-C,2457.64,sell,1.0,,,1.0,,,,,1751363891.599
2098,ETH-256214279,1751363909217,3,0.018,0.017865,59.57,ETH-25JUL25-2800-C,2457.71,sell,1.0,,,1.0,,,,,1751363909.217
2099,ETH-256214311,1751363974669,3,0.018,0.017876,59.56,ETH-25JUL25-2800-C,2457.78,sell,1.0,,,1.0,,,,,1751363974.669
2100,ETH-256214320,1751363982386,3,0.018,0.017861,59.58,ETH-25JUL25-2800-C,2457.64,sell,1.0,,,1.0,,,,,1751363982.386
2101,ETH-256214372,1751364024381,3,0.018,0.017807,59.67,ETH-25JUL25-2800-C,2456.89,sell,1.0,,,1.0,,,,,1751364024.381
2102,ETH-256214406,1751364043708,3,0.018,0.017852,59.6,ETH-25JUL25-2800-C,2457.45,sell,1.0,,,1.0,,,,,1751364043.708
2103,ETH-256214421,1751364059347,3,0.018,0.01783,59.64,ETH-25JUL25-2800-C,2457.22,sell,1.0,,,1.0,,,,,1751364059.347
2104,ETH-256214443,1751364101643,3,0.018,0.01781,59.68,ETH-25JUL25-2800-C,2456.93,sell,1.0,,,1.0,,,,,1751364101.643
2105,ETH-256214475,1751364131359,3,0.018,0.017784,59.72,ETH-25JUL25-2800-C,2456.61,buy,1.0,,,1.0,,,,,1751364131.359
2106,ETH-256214491,1751364153502,3,0.018,0.017782,59.73,ETH-25JUL25-2800-C,2456.49,sell,1.0,,,1.0,,,,,1751364153.502
2107,ETH-256215993,1751366183315,2,0.0175,0.017435,59.18,ETH-25JUL25-2800-C,2455.9,buy,1.0,,,1.0,,,,,1751366183.315
2108,ETH-256217110,1751367534359,3,0.0175,0.017392,59.15,ETH-25JUL25-2800-C,2456.36,buy,1.0,,,1.0,,,,,1751367534.359
2109,ETH-256219226,1751370721373,2,0.0165,0.016456,59.0,ETH-25JUL25-2800-C,2445.97,sell,2.0,,,2.0,,,,,1751370721.373
2110,ETH-256219861,1751371035618,0,0.017,0.016724,59.3,ETH-25JUL25-2800-C,2449.32,buy,1.0,,,1.0,,,,,1751371035.618
2111,ETH-256219864,1751371041209,1,0.017,0.016727,59.3,ETH-25JUL25-2800-C,2449.3,buy,1.0,,,1.0,,,,,1751371041.209
2112,ETH-256219886,1751371066580,1,0.017,0.016652,59.4,ETH-25JUL25-2800-C,2448.36,buy,1.0,,,1.0,,,,,1751371066.58
2113,ETH-256219892,1751371074315,1,0.017,0.016639,59.42,ETH-25JUL25-2800-C,2448.22,buy,1.0,,,1.0,,,,,1751371074.315
2114,ETH-256219895,1751371087901,1,0.017,0.016624,59.44,ETH-25JUL25-2800-C,2448.09,buy,1.0,,,1.0,,,,,1751371087.901
2115,ETH-256219911,1751371117263,1,0.017,0.016641,59.38,ETH-25JUL25-2800-C,2448.63,buy,1.0,,,1.0,,,,,1751371117.263
2116,ETH-256219917,1751371130618,1,0.017,0.016666,59.39,ETH-25JUL25-2800-C,2448.53,buy,1.0,,,1.0,,,,,1751371130.618
2117,ETH-256219921,1751371137275,1,0.017,0.016669,59.4,ETH-25JUL25-2800-C,2448.49,buy,1.0,,,1.0,,,,,1751371137.275
2118,ETH-256219931,1751371157790,1,0.017,0.016665,59.41,ETH-25JUL25-2800-C,2448.4,buy,1.0,,,1.0,,,,,1751371157.79
2119,ETH-256219934,1751371161024,1,0.017,0.016665,59.41,ETH-25JUL25-2800-C,2448.39,buy,1.0,,,1.0,,,,,1751371161.024
2120,ETH-256219950,1751371168793,1,0.017,0.016725,59.32,ETH-25JUL25-2800-C,2449.19,sell,1.0,,,1.0,,,,,1751371168.793
2121,ETH-256219954,1751371176476,1,0.017,0.016737,59.31,ETH-25JUL25-2800-C,2449.22,sell,1.0,,,1.0,,,,,1751371176.476
2122,ETH-256219983,1751371208791,1,0.017,0.016731,59.33,ETH-25JUL25-2800-C,2449.04,sell,1.0,,,1.0,,,,,1751371208.791
2123,ETH-256219986,1751371216424,1,0.017,0.016733,59.33,ETH-25JUL25-2800-C,2449.06,sell,1.0,,,1.0,,,,,1751371216.424
2124,ETH-256219991,1751371221495,1,0.017,0.016753,59.29,ETH-25JUL25-2800-C,2449.42,sell,1.0,,,1.0,,,,,1751371221.495
2125,ETH-256220005,1751371229801,1,0.017,0.016799,59.24,ETH-25JUL25-2800-C,2449.85,sell,1.0,,,1.0,,,,,1751371229.801
2126,ETH-256220013,1751371255486,1,0.017,0.016775,59.28,ETH-25JUL25-2800-C,2449.53,sell,1.0,,,1.0,,,,,1751371255.486
2127,ETH-256220024,1751371269448,1,0.017,0.016793,59.27,ETH-25JUL25-2800-C,2449.62,sell,1.0,,,1.0,,,,,1751371269.448
2128,ETH-256220043,1751371281785,1,0.017,0.016848,59.19,ETH-25JUL25-2800-C,2450.27,sell,1.0,,,1.0,,,,,1751371281.785
2129,ETH-256220052,1751371291087,1,0.017,0.016836,59.21,ETH-25JUL25-2800-C,2450.08,sell,1.0,,,1.0,,,,,1751371291.087
2130,ETH-256220055,1751371303518,1,0.017,0.016823,59.24,ETH-25JUL25-2800-C,2449.9,sell,1.0,,,1.0,,,,,1751371303.518
2131,ETH-256220059,1751371314789,1,0.017,0.01681,59.25,ETH-25JUL25-2800-C,2449.82,sell,1.0,,,1.0,,,,,1751371314.789
2132,ETH-256220067,1751371324631,1,0.017,0.016812,59.25,ETH-25JUL25-2800-C,2449.8,sell,1.0,,,1.0,,,,,1751371324.631
2133,ETH-256220069,1751371332414,1,0.017,0.016815,59.25,ETH-25JUL25-2800-C,2449.81,sell,1.0,,,1.0,,,,,1751371332.414
2134,ETH-256220086,1751371356999,1,0.017,0.016839,59.21,ETH-25JUL25-2800-C,2450.14,buy,1.0,,,1.0,,,,,1751371356.999
2135,ETH-256220087,1751371361048,1,0.017,0.016849,59.21,ETH-25JUL25-2800-C,2450.17,sell,1.0,,,1.0,,,,,1751371361.048
2136,ETH-256220102,1751371373698,1,0.017,0.016867,59.2,ETH-25JUL25-2800-C,2450.26,sell,1.0,,,1.0,,,,,1751371373.698
2137,ETH-256220110,1751371382064,1,0.017,0.016843,59.22,ETH-25JUL25-2800-C,2450.02,sell,1.0,,,1.0,,,,,1751371382.064
2138,ETH-256220120,1751371405583,1,0.017,0.016896,59.17,ETH-25JUL25-2800-C,2450.51,sell,1.0,,,1.0,,,,,1751371405.583
2139,ETH-256223697,1751374607096,2,0.016,0.015749,59.1,ETH-25JUL25-2800-C,2438.64,buy,1.0,,,1.0,,,,,1751374607.096
2140,ETH-256223698,1751374607098,3,0.016,0.015749,59.1,ETH-25JUL25-2800-C,2438.64,sell,221.0,,,221.0,,,,,1751374607.098
2141,ETH-256224178,1751375057019,3,0.016,0.015907,58.98,ETH-25JUL25-2800-C,2439.7,buy,1.0,,,1.0,,,,,1751375057.019
2142,ETH-256224600,1751375596061,3,0.016,0.016092,59.15,ETH-25JUL25-2800-C,2438.26,sell,222.0,,,222.0,,,,,1751375596.061
2143,ETH-256224764,1751375806456,3,0.016,0.016223,58.94,ETH-25JUL25-2800-C,2440.56,buy,1.0,,,1.0,,,,,1751375806.456
2144,ETH-256224826,1751375842738,3,0.016,0.016277,58.85,ETH-25JUL25-2800-C,2441.34,buy,1.0,,,1.0,,,,,1751375842.738
2145,ETH-256227590,1751377774763,0,0.0165,0.016217,59.48,ETH-25JUL25-2800-C,2441.86,buy,1.0,,,1.0,,,,,1751377774.763
2146,ETH-256228512,1751378455365,0,0.017,0.01679,59.87,ETH-25JUL25-2800-C,2444.96,buy,1.0,,,1.0,,,,,1751378455.365
2147,ETH-256228523,1751378461657,1,0.017,0.016803,59.82,ETH-25JUL25-2800-C,2445.36,sell,1.0,,,1.0,,,,,1751378461.657
2148,ETH-256228541,1751378474821,1,0.017,0.016836,59.77,ETH-25JUL25-2800-C,2445.79,sell,1.0,,,1.0,,,,,1751378474.821
2149,ETH-256228770,1751378601837,1,0.017,0.016835,59.89,ETH-25JUL25-2800-C,2444.61,buy,1.0,,,1.0,,,,,1751378601.837
2150,ETH-256230472,1751379530175,1,0.017,0.01708,59.48,ETH-25JUL25-2800-C,2448.71,sell,1.0,,,1.0,,,,,1751379530.175
2151,ETH-256237000,1751382032447,2,0.0155,0.015019,60.5,ETH-25JUL25-2800-C,2419.51,buy,1.0,,,1.0,,,,,1751382032.447
2152,ETH-256242470,1751386426392,3,0.0155,0.01556,59.42,ETH-25JUL25-2800-C,2430.21,buy,1.0,,,1.0,,,,,1751386426.392
2153,ETH-256244378,1751389387941,3,0.0155,0.015092,60.09,ETH-25JUL25-2800-C,2424.23,buy,1.0,,,1.0,,,,,1751389387.941
2155,ETH-256249922,1751396324694,3,0.014,0.014128,59.42,ETH-25JUL25-2800-C,2410.99,sell,2.0,,,2.0,,,,,1751396324.694
2154,ETH-256249921,1751396324694,2,0.014,0.014128,59.42,ETH-25JUL25-2800-C,2410.99,sell,4.0,,,4.0,,,,,1751396324.694
2156,ETH-256255548,1751400056982,2,0.0135,0.013458,59.67,ETH-25JUL25-2800-C,2401.71,sell,9.0,,,9.0,,,,,1751400056.982
2157,ETH-256268705,1751411493249,2,0.013,0.013022,59.91,ETH-25JUL25-2800-C,2393.8,sell,20.0,,,20.0,,,,,1751411493.249
2158,ETH-256271398,1751414403151,0,0.014,0.013567,60.24,ETH-25JUL25-2800-C,2405.56,buy,1.0,,,1.0,,,,,1751414403.151
2159,ETH-256271542,1751414509786,1,0.014,0.0136,60.18,ETH-25JUL25-2800-C,2406.14,buy,1.0,,,1.0,,,,,1751414509.786
2160,ETH-256271547,1751414517207,1,0.014,0.01361,60.19,ETH-25JUL25-2800-C,2406.04,buy,1.0,,,1.0,,,,,1751414517.207
2161,ETH-256271550,1751414520740,1,0.014,0.013612,60.19,ETH-25JUL25-2800-C,2406.13,buy,1.0,,,1.0,,,,,1751414520.74
2162,ETH-256271567,1751414540103,1,0.014,0.013611,60.21,ETH-25JUL25-2800-C,2405.92,buy,1.0,,,1.0,,,,,1751414540.103
2163,ETH-256271581,1751414554083,1,0.014,0.013626,60.17,ETH-25JUL25-2800-C,2406.22,buy,1.0,,,1.0,,,,,1751414554.083
2164,ETH-256271582,1751414558646,1,0.014,0.013653,60.15,ETH-25JUL25-2800-C,2406.46,buy,1.0,,,1.0,,,,,1751414558.646
2165,ETH-256271590,1751414570500,2,0.0135,0.013642,59.4,ETH-25JUL25-2800-C,2406.38,sell,10.0,,,10.0,,,,,1751414570.5
2166,ETH-256271591,1751414571159,0,0.014,0.013642,60.15,ETH-25JUL25-2800-C,2406.38,buy,1.0,,,1.0,,,,,1751414571.159
2167,ETH-256271593,1751414577445,1,0.014,0.013654,60.16,ETH-25JUL25-2800-C,2406.33,buy,1.0,,,1.0,,,,,1751414577.445
2168,ETH-256271598,1751414604780,1,0.014,0.013648,60.18,ETH-25JUL25-2800-C,2406.09,sell,1.0,,,1.0,,,,,1751414604.78
2169,ETH-256271608,1751414619365,1,0.014,0.013666,60.12,ETH-25JUL25-2800-C,2406.64,buy,1.0,,,1.0,,,,,1751414619.365
