trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,combo_trade_id,amount,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,liquidation,unix_sec
3779,ETH-256290554,1751433582998,0,0.0034,0.003389,63.2,ETH-25JUL25-3200-C,2442.28,buy,1.0,,1.0,,,,,,1751433582.998
3780,ETH-256290555,1751433587219,1,0.0034,0.003385,63.21,ETH-25JUL25-3200-C,2442.19,buy,1.0,,1.0,,,,,,1751433587.219
3781,ETH-256290729,1751433802729,1,0.0034,0.0034,63.1,ETH-25JUL25-3200-C,2443.81,buy,1.0,,1.0,,,,,,1751433802.729
3782,ETH-256290731,1751433811644,2,0.0031,0.003387,62.01,ETH-25JUL25-3200-C,2443.5,sell,14.0,,14.0,,,,,,1751433811.644
3783,ETH-256290856,1751434046240,3,0.0031,0.003322,62.19,ETH-25JUL25-3200-C,2440.93,sell,14.0,,14.0,,,,,,1751434046.24
3784,ETH-256290932,1751434275247,3,0.0031,0.003285,62.32,ETH-25JUL25-3200-C,2439.28,sell,14.0,,14.0,,,,,,1751434275.247
3785,ETH-256291050,1751434504259,3,0.0031,0.003339,62.11,ETH-25JUL25-3200-C,2441.69,sell,13.0,,13.0,,,,,,1751434504.259
3786,ETH-256291111,1751434717269,3,0.0031,0.00329,62.27,ETH-25JUL25-3200-C,2440.07,sell,13.0,,13.0,,,,,,1751434717.269
3787,ETH-256291215,1751434930275,3,0.0031,0.003314,62.18,ETH-25JUL25-3200-C,2441.08,sell,15.0,,15.0,,,,,,1751434930.275
3788,ETH-256291285,1751435175282,3,0.0031,0.003333,62.08,ETH-25JUL25-3200-C,2442.65,sell,14.0,,14.0,,,,,,1751435175.282
3789,ETH-256291466,1751435404290,3,0.0031,0.003329,62.06,ETH-25JUL25-3200-C,2442.88,sell,15.0,,15.0,,,,,,1751435404.29
3790,ETH-256291560,1751435649297,3,0.0031,0.003314,62.12,ETH-25JUL25-3200-C,2442.05,sell,15.0,,15.0,,,,,,1751435649.297
3791,ETH-256291754,1751435895303,3,0.0031,0.003348,61.95,ETH-25JUL25-3200-C,2444.29,sell,15.0,,15.0,,,,,,1751435895.303
3792,ETH-256291972,1751436140311,3,0.0031,0.003333,61.95,ETH-25JUL25-3200-C,2444.56,sell,14.0,,14.0,,,,,,1751436140.311
3793,ETH-256291991,1751436176501,0,0.0042,0.003348,65.77,ETH-25JUL25-3200-C,2444.93,sell,250.0,,250.0,,1.0,BLOCK-208095,7565.0,,1751436176.501
3795,ETH-256292004,1751436204001,3,0.0034,0.003352,62.98,ETH-25JUL25-3200-C,2445.46,buy,2.0,,2.0,,,,,,1751436204.001
3794,ETH-256292003,1751436204001,2,0.0034,0.003352,62.98,ETH-25JUL25-3200-C,2445.46,buy,1.0,,1.0,,,,,,1751436204.001
3797,ETH-256292015,1751436243049,1,0.0035,0.003349,63.35,ETH-25JUL25-3200-C,2445.26,buy,3.0,,3.0,,,,,,1751436243.049
3798,ETH-256292016,1751436243049,1,0.0035,0.003349,63.35,ETH-25JUL25-3200-C,2445.26,buy,26.0,,26.0,,,,,,1751436243.049
3796,ETH-256292014,1751436243049,0,0.0035,0.003349,63.35,ETH-25JUL25-3200-C,2445.26,buy,1.0,,1.0,,,,,,1751436243.049
3799,ETH-256292244,1751436445320,2,0.0032,0.003374,62.16,ETH-25JUL25-3200-C,2446.71,sell,13.0,,13.0,,,,,,1751436445.32
3800,ETH-256292333,1751436658324,0,0.0033,0.0034,62.46,ETH-25JUL25-3200-C,2447.48,sell,14.0,,14.0,,,,,,1751436658.324
3801,ETH-256292404,1751436788343,0,0.0034,0.003388,62.91,ETH-25JUL25-3200-C,2446.82,sell,250.0,,250.0,,1.0,BLOCK-208096,7567.0,,1751436788.343
3802,ETH-256292439,1751436887329,2,0.0032,0.003406,62.09,ETH-25JUL25-3200-C,2447.74,sell,14.0,,14.0,,,,,,1751436887.329
3803,ETH-256292506,1751436999402,0,0.0036,0.003414,63.49,ETH-25JUL25-3200-C,2448.39,buy,1.0,,1.0,,,,,,1751436999.402
3804,ETH-256292530,1751437116331,2,0.0032,0.003387,62.2,ETH-25JUL25-3200-C,2446.51,sell,15.0,,15.0,,,,,,1751437116.331
3805,ETH-256292607,1751437361426,3,0.0032,0.003375,62.28,ETH-25JUL25-3200-C,2445.66,sell,14.0,,14.0,,,,,,1751437361.426
3806,ETH-256292720,1751437557070,0,0.0035,0.00332,63.6,ETH-25JUL25-3200-C,2442.64,buy,1.0,,1.0,,,,,,1751437557.07
3807,ETH-256292731,1751437578713,1,0.0035,0.003318,63.61,ETH-25JUL25-3200-C,2442.41,buy,19.0,,19.0,,,,,,1751437578.713
3808,ETH-256292762,1751437597340,2,0.0031,0.003295,62.25,ETH-25JUL25-3200-C,2441.03,sell,14.0,,14.0,,,,,,1751437597.34
3809,ETH-256292862,1751437819319,0,0.0034,0.003369,63.14,ETH-25JUL25-3200-C,2443.59,buy,1.0,,1.0,,,,,,1751437819.319
3810,ETH-256292864,1751437820343,2,0.0032,0.00337,62.4,ETH-25JUL25-3200-C,2443.57,sell,13.0,,13.0,,,,,,1751437820.343
3811,ETH-256292961,1751438032569,0,0.0033,0.003378,62.66,ETH-25JUL25-3200-C,2445.48,sell,15.0,,15.0,,,,,,1751438032.569
3812,ETH-256293041,1751438277355,2,0.0032,0.003391,62.15,ETH-25JUL25-3200-C,2447.24,sell,14.0,,14.0,,,,,,1751438277.355
3813,ETH-256293159,1751438506366,3,0.0032,0.003409,62.09,ETH-25JUL25-3200-C,2448.42,sell,13.0,,13.0,,,,,,1751438506.366
3814,ETH-256293201,1751438674573,0,0.0034,0.003409,62.8,ETH-25JUL25-3200-C,2448.65,buy,1.0,,1.0,,,,,,1751438674.573
3815,ETH-256293211,1751438691439,1,0.0034,0.003413,62.8,ETH-25JUL25-3200-C,2448.61,buy,1.0,,1.0,,,,,,1751438691.439
3816,ETH-256293212,1751438691442,1,0.0034,0.003413,62.8,ETH-25JUL25-3200-C,2448.61,buy,1.0,,1.0,,,,,,1751438691.442
3817,ETH-256293240,1751438719370,2,0.0032,0.003414,62.05,ETH-25JUL25-3200-C,2448.7,sell,13.0,,13.0,,,,,,1751438719.37
3818,ETH-256293456,1751438932377,3,0.0032,0.003445,61.95,ETH-25JUL25-3200-C,2450.17,sell,13.0,,13.0,,,,,,1751438932.377
3819,ETH-256293597,1751439144379,3,0.0032,0.003436,61.95,ETH-25JUL25-3200-C,2450.28,sell,13.0,,13.0,,,,,,1751439144.379
3820,ETH-256293671,1751439357382,3,0.0032,0.003433,61.94,ETH-25JUL25-3200-C,2450.43,sell,14.0,,14.0,,,,,,1751439357.382
3822,ETH-256294037,1751439580608,2,0.0033,0.003489,62.15,ETH-25JUL25-3200-C,2452.63,sell,2.0,,2.0,,,,,,1751439580.608
3821,ETH-256294036,1751439580608,0,0.0034,0.003489,62.52,ETH-25JUL25-3200-C,2452.63,sell,12.0,,12.0,,,,,,1751439580.608
3823,ETH-256294201,1751439810391,3,0.0033,0.003466,62.26,ETH-25JUL25-3200-C,2451.27,sell,15.0,,15.0,,,,,,1751439810.391
3824,ETH-256294317,1751439846881,0,0.0037,0.003517,63.48,ETH-25JUL25-3200-C,2453.86,buy,1.0,,1.0,,,,,,1751439846.881
3825,ETH-256294520,1751440055397,2,0.0033,0.003461,62.33,ETH-25JUL25-3200-C,2450.38,sell,13.0,,13.0,,,,,,1751440055.397
3826,ETH-256294521,1751440078052,0,0.0037,0.003469,63.75,ETH-25JUL25-3200-C,2450.54,buy,1.0,,1.0,,,,,,1751440078.052
3827,ETH-256294598,1751440146901,1,0.0037,0.003489,63.67,ETH-25JUL25-3200-C,2451.52,buy,1.0,,1.0,,,,,,1751440146.901
3828,ETH-256294613,1751440158246,2,0.0036,0.003523,63.29,ETH-25JUL25-3200-C,2451.94,buy,1.0,,1.0,,,,,,1751440158.246
3829,ETH-256294864,1751440268400,2,0.0033,0.003495,62.32,ETH-25JUL25-3200-C,2450.75,sell,4.0,,4.0,,,,,,1751440268.4
3830,ETH-256294865,1751440268400,3,0.0033,0.003495,62.32,ETH-25JUL25-3200-C,2450.75,sell,9.0,,9.0,,,,,,1751440268.4
3831,ETH-256295516,1751440474517,0,0.0034,0.003415,63.0,ETH-25JUL25-3200-C,2446.72,buy,1.0,,1.0,,,,,,1751440474.517
3833,ETH-256295518,1751440474521,1,0.0034,0.003415,63.0,ETH-25JUL25-3200-C,2446.72,buy,1.0,,1.0,,,,,,1751440474.521
3832,ETH-256295517,1751440474521,1,0.0034,0.003415,63.0,ETH-25JUL25-3200-C,2446.72,buy,1.0,,1.0,,,,,,1751440474.521
3834,ETH-256295534,1751440486405,2,0.0033,0.003385,62.66,ETH-25JUL25-3200-C,2446.33,sell,13.0,,13.0,,,,,,1751440486.405
3835,ETH-256295887,1751440705413,2,0.0032,0.003361,62.45,ETH-25JUL25-3200-C,2444.0,sell,14.0,,14.0,,,,,,1751440705.413
3836,ETH-256295954,1751440801262,0,0.0034,0.00335,63.23,ETH-25JUL25-3200-C,2443.58,sell,250.0,,250.0,,1.0,BLOCK-208102,7574.0,,1751440801.262
3837,ETH-256296002,1751440843612,1,0.0034,0.003388,63.09,ETH-25JUL25-3200-C,2445.21,sell,250.0,,250.0,,1.0,BLOCK-208103,7576.0,,1751440843.612
3839,ETH-256296049,1751440928417,2,0.0031,0.003398,61.93,ETH-25JUL25-3200-C,2445.58,sell,6.0,,6.0,,,,,,1751440928.417
3838,ETH-256296048,1751440928417,2,0.0032,0.003398,62.31,ETH-25JUL25-3200-C,2445.58,sell,8.0,,8.0,,,,,,1751440928.417
3840,ETH-256296180,1751441157642,0,0.0032,0.003405,62.27,ETH-25JUL25-3200-C,2446.41,sell,14.0,,14.0,,,,,,1751441157.642
3841,ETH-256296320,1751441386425,2,0.0031,0.003363,62.05,ETH-25JUL25-3200-C,2444.62,sell,15.0,,15.0,,,,,,1751441386.425
3842,ETH-256296336,1751441422218,0,0.0034,0.003367,63.16,ETH-25JUL25-3200-C,2444.73,buy,1.0,,1.0,,,,,,1751441422.218
3843,ETH-256296337,1751441422225,1,0.0034,0.003367,63.16,ETH-25JUL25-3200-C,2444.73,buy,1.0,,1.0,,,,,,1751441422.225
3844,ETH-256296338,1751441422424,1,0.0034,0.003367,63.16,ETH-25JUL25-3200-C,2444.73,buy,1.0,,1.0,,,,,,1751441422.424
3845,ETH-256296339,1751441426152,1,0.0034,0.003364,63.18,ETH-25JUL25-3200-C,2444.43,buy,1.0,,1.0,,,,,,1751441426.152
3846,ETH-256296440,1751441632429,2,0.0032,0.003374,62.39,ETH-25JUL25-3200-C,2444.89,sell,14.0,,14.0,,,,,,1751441632.429
3847,ETH-256296643,1751441861433,3,0.0032,0.003445,62.1,ETH-25JUL25-3200-C,2448.95,sell,13.0,,13.0,,,,,,1751441861.433
3848,ETH-256296740,1751442068437,0,0.0033,0.003481,62.36,ETH-25JUL25-3200-C,2450.56,sell,14.0,,14.0,,,,,,1751442068.437
3849,ETH-256296759,1751442080222,0,0.0036,0.003488,63.42,ETH-25JUL25-3200-C,2450.94,buy,19.0,,19.0,,,,,,1751442080.222
3850,ETH-256296834,1751442188248,1,0.0036,0.003428,63.64,ETH-25JUL25-3200-C,2448.32,buy,20.0,,20.0,,,,,,1751442188.248
3851,ETH-256296915,1751442302440,2,0.0032,0.003439,62.15,ETH-25JUL25-3200-C,2448.59,sell,14.0,,14.0,,,,,,1751442302.44
3852,ETH-256297010,1751442475416,0,0.0034,0.003461,62.81,ETH-25JUL25-3200-C,2449.5,sell,1249.0,,1249.0,,1.0,BLOCK-208106,,,1751442475.416
3853,ETH-256297012,1751442476587,0,0.0036,0.003461,63.52,ETH-25JUL25-3200-C,2449.58,buy,1.0,,1.0,,,,,,1751442476.587
3854,ETH-256297087,1751442526446,2,0.0032,0.003475,62.05,ETH-25JUL25-3200-C,2450.06,sell,13.0,,13.0,,,,,,1751442526.446
3855,ETH-256297255,1751442744451,3,0.0032,0.003435,62.15,ETH-25JUL25-3200-C,2448.89,sell,15.0,,15.0,,,,,,1751442744.451
3856,ETH-256297437,1751442990454,3,0.0032,0.003433,62.18,ETH-25JUL25-3200-C,2448.71,sell,14.0,,14.0,,,,,,1751442990.454
3857,ETH-256297696,1751443219681,3,0.0032,0.00344,62.15,ETH-25JUL25-3200-C,2449.27,sell,15.0,,15.0,,,,,,1751443219.681
3858,ETH-256297906,1751443326036,3,0.0032,0.003486,62.01,ETH-25JUL25-3200-C,2450.75,sell,250.0,,250.0,,1.0,BLOCK-208112,7579.0,,1751443326.036
3859,ETH-256297985,1751443367539,2,0.0031,0.00346,61.74,ETH-25JUL25-3200-C,2449.33,sell,250.0,,250.0,,1.0,BLOCK-208114,7580.0,,1751443367.539
3860,ETH-256298287,1751443458471,0,0.0032,0.003501,61.96,ETH-25JUL25-3200-C,2451.15,sell,13.0,,13.0,,,,,,1751443458.471
3861,ETH-256298779,1751443674476,1,0.0032,0.003461,62.06,ETH-25JUL25-3200-C,2450.39,sell,14.0,,14.0,,,,,,1751443674.476
3862,ETH-256298936,1751443900479,1,0.0032,0.003473,61.96,ETH-25JUL25-3200-C,2451.55,sell,14.0,,14.0,,,,,,1751443900.479
3863,ETH-256299098,1751444135483,2,0.0031,0.003407,61.69,ETH-25JUL25-3200-C,2450.34,sell,13.0,,13.0,,,,,,1751444135.483
3864,ETH-256299272,1751444347487,0,0.0032,0.003435,61.89,ETH-25JUL25-3200-C,2452.62,sell,14.0,,14.0,,,,,,1751444347.487
3865,ETH-256299481,1751444571491,1,0.0032,0.003478,61.67,ETH-25JUL25-3200-C,2455.74,sell,12.0,,12.0,,,,,,1751444571.491
3866,ETH-256299707,1751444773495,2,0.0031,0.003381,61.58,ETH-25JUL25-3200-C,2452.0,sell,13.0,,13.0,,,,,,1751444773.495
3867,ETH-256299899,1751444985498,3,0.0031,0.003359,61.6,ETH-25JUL25-3200-C,2451.71,sell,13.0,,13.0,,,,,,1751444985.498
3868,ETH-256300204,1751445211503,2,0.003,0.003246,61.56,ETH-25JUL25-3200-C,2447.47,sell,14.0,,14.0,,,,,,1751445211.503
3869,ETH-256300457,1751445421557,0,0.0033,0.003294,62.44,ETH-25JUL25-3200-C,2450.75,buy,1.0,,1.0,,,,,,1751445421.557
3870,ETH-256300462,1751445433508,2,0.003,0.003301,61.28,ETH-25JUL25-3200-C,2451.1,sell,13.0,,13.0,,,,,,1751445433.508
3871,ETH-256300488,1751445477520,0,0.0034,0.003313,62.72,ETH-25JUL25-3200-C,2452.0,buy,19.0,,19.0,,,,,,1751445477.52
3872,ETH-256300605,1751445646516,2,0.003,0.00329,61.27,ETH-25JUL25-3200-C,2451.51,sell,13.0,,13.0,,,,,,1751445646.516
3873,ETH-256300681,1751445859520,3,0.003,0.003271,61.32,ETH-25JUL25-3200-C,2450.95,sell,15.0,,15.0,,,,,,1751445859.52
3874,ETH-256300804,1751446029151,0,0.0034,0.00325,62.9,ETH-25JUL25-3200-C,2450.03,buy,1.0,,1.0,,,,,,1751446029.151
3875,ETH-256300936,1751446117324,2,0.003,0.003185,61.64,ETH-25JUL25-3200-C,2446.94,sell,5.0,,5.0,,,,,,1751446117.324
3876,ETH-256301016,1751446193519,3,0.003,0.003149,61.76,ETH-25JUL25-3200-C,2445.31,sell,14.0,,14.0,,,,,,1751446193.519
3877,ETH-256301142,1751446289416,0,0.0032,0.003197,62.29,ETH-25JUL25-3200-C,2448.04,buy,30.0,,30.0,,,,,,1751446289.416
3878,ETH-256301288,1751446414443,0,0.0033,0.003184,62.68,ETH-25JUL25-3200-C,2448.06,buy,19.0,,19.0,,,,,,1751446414.443
3879,ETH-256301354,1751446573979,2,0.003,0.003222,61.37,ETH-25JUL25-3200-C,2450.17,sell,15.0,,15.0,,,,,,1751446573.979
3880,ETH-256301436,1751446736764,3,0.003,0.0032,61.42,ETH-25JUL25-3200-C,2449.46,sell,14.0,,14.0,,,,,,1751446736.764
3881,ETH-256301555,1751446896532,3,0.003,0.0032,61.39,ETH-25JUL25-3200-C,2449.98,sell,15.0,,15.0,,,,,,1751446896.532
3882,ETH-256301825,1751447174715,3,0.003,0.003178,61.45,ETH-25JUL25-3200-C,2448.85,sell,14.0,,14.0,,,,,,1751447174.715
3883,ETH-256301837,1751447212196,3,0.003,0.003199,61.37,ETH-25JUL25-3200-C,2449.68,sell,250.0,,250.0,,1.0,BLOCK-208132,7592.0,,1751447212.196
3884,ETH-256301890,1751447370541,3,0.003,0.0032,61.37,ETH-25JUL25-3200-C,2449.96,sell,15.0,,15.0,,,,,,1751447370.541
3885,ETH-256302126,1751447616543,3,0.003,0.003211,61.32,ETH-25JUL25-3200-C,2450.68,sell,15.0,,15.0,,,,,,1751447616.543
3886,ETH-256302327,1751447861547,3,0.003,0.003218,61.26,ETH-25JUL25-3200-C,2451.47,sell,16.0,,16.0,,,,,,1751447861.547
3887,ETH-256302570,1751448123557,3,0.003,0.003232,61.17,ETH-25JUL25-3200-C,2452.96,sell,15.0,,15.0,,,,,,1751448123.557
3888,ETH-256302761,1751448368562,3,0.003,0.003217,61.21,ETH-25JUL25-3200-C,2452.54,sell,16.0,,16.0,,,,,,1751448368.562
3889,ETH-256302944,1751448630569,3,0.003,0.003159,61.44,ETH-25JUL25-3200-C,2449.75,sell,14.0,,14.0,,,,,,1751448630.569
3890,ETH-256303063,1751448978990,0,0.0031,0.00314,61.9,ETH-25JUL25-3200-C,2448.58,sell,15.0,,15.0,,,,,,1751448978.99
3892,ETH-256303121,1751449112581,2,0.003,0.00312,61.6,ETH-25JUL25-3200-C,2447.51,sell,14.0,,14.0,,,,,,1751449112.581
3891,ETH-256303120,1751449112581,1,0.0031,0.00312,61.99,ETH-25JUL25-3200-C,2447.51,sell,1.0,,1.0,,,,,,1751449112.581
3893,ETH-256303198,1751449350586,3,0.003,0.003175,61.43,ETH-25JUL25-3200-C,2449.67,sell,14.0,,14.0,,,,,,1751449350.586
3894,ETH-256303282,1751449579589,3,0.003,0.003226,61.23,ETH-25JUL25-3200-C,2452.45,sell,16.0,,16.0,,,,,,1751449579.589
3895,ETH-256303420,1751449841593,3,0.003,0.00321,61.27,ETH-25JUL25-3200-C,2452.01,sell,14.0,,14.0,,,,,,1751449841.593
3896,ETH-256303523,1751450070596,3,0.003,0.003168,61.43,ETH-25JUL25-3200-C,2449.94,sell,15.0,,15.0,,,,,,1751450070.596
3897,ETH-256303635,1751450323600,3,0.003,0.003146,61.58,ETH-25JUL25-3200-C,2448.0,sell,15.0,,15.0,,,,,,1751450323.6
3898,ETH-256304061,1751450732881,0,0.0031,0.003095,62.17,ETH-25JUL25-3200-C,2445.3,sell,250.0,,250.0,,1.0,BLOCK-208144,7605.0,,1751450732.881
3899,ETH-256306178,1751454324211,0,0.0033,0.003304,61.92,ETH-25JUL25-3200-C,2458.8,buy,1.0,,1.0,,,,,,1751454324.211
3900,ETH-256306261,1751454400504,2,0.0032,0.003245,61.68,ETH-25JUL25-3200-C,2457.22,sell,250.0,,250.0,,1.0,BLOCK-208151,7619.0,,1751454400.504
3901,ETH-256306344,1751454510632,0,0.0033,0.003258,61.98,ETH-25JUL25-3200-C,2458.04,buy,1.0,,1.0,,,,,,1751454510.632
3902,ETH-256306345,1751454510632,1,0.0033,0.003258,61.98,ETH-25JUL25-3200-C,2458.04,buy,2.0,,2.0,,,,,,1751454510.632
3903,ETH-256306375,1751454602922,0,0.0035,0.003265,62.68,ETH-25JUL25-3200-C,2458.4,sell,20.0,,20.0,,,,,,1751454602.922
3904,ETH-256306662,1751454938655,2,0.0034,0.003296,62.33,ETH-25JUL25-3200-C,2458.4,buy,1.0,,1.0,,,,,,1751454938.655
3905,ETH-256306901,1751455238723,0,0.0035,0.003312,62.8,ETH-25JUL25-3200-C,2457.27,buy,1.0,,1.0,,,,,,1751455238.723
3906,ETH-256307016,1751455608300,2,0.0034,0.003309,62.56,ETH-25JUL25-3200-C,2455.62,buy,1.0,,1.0,,,,,,1751455608.3
3907,ETH-256307244,1751455908335,3,0.0034,0.003269,62.79,ETH-25JUL25-3200-C,2452.33,buy,1.0,,1.0,,,,,,1751455908.335
3908,ETH-256307572,1751456208383,3,0.0034,0.00321,63.15,ETH-25JUL25-3200-C,2447.7,buy,1.0,,1.0,,,,,,1751456208.383
3909,ETH-256307761,1751456508411,3,0.0034,0.00327,63.04,ETH-25JUL25-3200-C,2448.93,buy,1.0,,1.0,,,,,,1751456508.411
3910,ETH-256308187,1751456808443,3,0.0034,0.00325,63.17,ETH-25JUL25-3200-C,2447.28,buy,1.0,,1.0,,,,,,1751456808.443
3911,ETH-256308296,1751456879595,2,0.0033,0.003239,62.9,ETH-25JUL25-3200-C,2446.03,buy,1.0,,1.0,,,,,,1751456879.595
3912,ETH-256308832,1751457764966,2,0.0031,0.003301,62.09,ETH-25JUL25-3200-C,2446.69,sell,1250.0,,1250.0,,1.0,BLOCK-208160,,,1751457764.966
3913,ETH-256309034,1751458061760,0,0.0033,0.003295,62.87,ETH-25JUL25-3200-C,2446.67,buy,1.0,,1.0,,,,,,1751458061.76
3914,ETH-256309036,1751458074476,0,0.0034,0.003289,63.26,ETH-25JUL25-3200-C,2446.5,buy,8.0,,8.0,,,,,,1751458074.476
3915,ETH-256309237,1751458361800,2,0.0033,0.003269,63.02,ETH-25JUL25-3200-C,2444.41,buy,1.0,,1.0,,,,,,1751458361.8
3916,ETH-256309655,1751458577219,3,0.0033,0.003205,63.28,ETH-25JUL25-3200-C,2441.23,buy,1.0,,1.0,,,,,,1751458577.219
3917,ETH-256309728,1751458618222,3,0.0033,0.003266,63.09,ETH-25JUL25-3200-C,2443.46,buy,1.0,,1.0,,,,,,1751458618.222
3918,ETH-256309823,1751458739005,2,0.0032,0.003216,62.93,ETH-25JUL25-3200-C,2440.72,sell,1.0,,1.0,,,,,,1751458739.005
3919,ETH-256310514,1751459596684,3,0.0032,0.003188,63.21,ETH-25JUL25-3200-C,2437.17,sell,176.0,,176.0,,,,,,1751459596.684
3920,ETH-256310535,1751459597224,3,0.0032,0.003188,63.21,ETH-25JUL25-3200-C,2437.17,buy,1.0,,1.0,,,,,,1751459597.224
3921,ETH-256310986,1751460092660,2,0.0031,0.003108,62.9,ETH-25JUL25-3200-C,2436.42,buy,1.0,,1.0,,,,,,1751460092.66
3922,ETH-256311153,1751460184878,3,0.0031,0.003041,63.13,ETH-25JUL25-3200-C,2433.22,buy,1.0,,1.0,,,,,,1751460184.878
3923,ETH-256314560,1751463584949,0,0.0033,0.00312,62.71,ETH-25JUL25-3200-C,2449.72,buy,21.0,,21.0,,,,,,1751463584.949
3924,ETH-256315003,1751464020565,0,0.0034,0.003231,62.69,ETH-25JUL25-3200-C,2455.15,buy,1.0,,1.0,,,,,,1751464020.565
3925,ETH-256315289,1751464171018,0,0.0035,0.003268,63.01,ETH-25JUL25-3200-C,2455.81,buy,29.0,,29.0,,,,,,1751464171.018
3926,ETH-256315290,1751464171893,1,0.0035,0.003268,63.01,ETH-25JUL25-3200-C,2455.81,buy,3.0,,3.0,,,,,,1751464171.893
3927,ETH-256315499,1751464277734,2,0.0034,0.003178,63.05,ETH-25JUL25-3200-C,2450.5,buy,19.0,,19.0,,,,,,1751464277.734
3928,ETH-256315526,1751464287904,3,0.0034,0.003169,63.1,ETH-25JUL25-3200-C,2449.78,buy,5.0,,5.0,,,,,,1751464287.904
3929,ETH-256315642,1751464320619,3,0.0034,0.003184,63.06,ETH-25JUL25-3200-C,2450.3,buy,1.0,,1.0,,,,,,1751464320.619
3930,ETH-256315743,1751464477096,2,0.0033,0.003286,62.79,ETH-25JUL25-3200-C,2448.57,buy,1.0,,1.0,,,,,,1751464477.096
3931,ETH-256318648,1751466496100,0,0.0037,0.003623,63.01,ETH-25JUL25-3200-C,2465.23,buy,1.0,,1.0,,,,,,1751466496.1
3932,ETH-256318989,1751466662990,1,0.0037,0.003577,63.1,ETH-25JUL25-3200-C,2464.49,buy,22.0,,22.0,,,,,,1751466662.99
3933,ETH-256320389,1751467585634,1,0.0037,0.003547,63.12,ETH-25JUL25-3200-C,2464.21,buy,1.0,,1.0,,,,,,1751467585.634
3934,ETH-256320412,1751467595794,0,0.0038,0.00351,63.59,ETH-25JUL25-3200-C,2462.66,buy,100.0,,100.0,,,,,,1751467595.794
3935,ETH-256321183,1751468342724,1,0.0038,0.00375,62.95,ETH-25JUL25-3200-C,2471.92,buy,1.0,,1.0,,,,,,1751468342.724
3936,ETH-256322894,1751469041264,0,0.004,0.003895,63.13,ETH-25JUL25-3200-C,2478.11,buy,1.0,,1.0,,,,,,1751469041.264
3937,ETH-256330920,1751471258198,0,0.0042,0.004447,62.28,ETH-25JUL25-3200-C,2497.73,sell,1249.0,,1249.0,,1.0,BLOCK-208251,,,1751471258.198
3938,ETH-256341299,1751473179146,0,0.006,0.005864,63.38,ETH-25JUL25-3200-C,2546.47,buy,1.0,,1.0,,,,,,1751473179.146
3939,ETH-256343118,1751473559650,2,0.0055,0.005595,62.78,ETH-25JUL25-3200-C,2538.35,buy,1.0,,1.0,,,,,,1751473559.65
3940,ETH-256347961,1751475016680,0,0.0065,0.006516,63.18,ETH-25JUL25-3200-C,2564.63,buy,30.0,,30.0,,,,,,1751475016.68
3941,ETH-256354482,1751476626101,0,0.007,0.007068,63.59,ETH-25JUL25-3200-C,2574.69,sell,5.0,,5.0,,,,,,1751476626.101
3942,ETH-256354498,1751476626255,1,0.007,0.007068,63.59,ETH-25JUL25-3200-C,2574.69,sell,4.0,,4.0,,,,,,1751476626.255
3943,ETH-256356905,1751476975556,0,0.0075,0.00742,63.99,ETH-25JUL25-3200-C,2583.61,buy,14.0,,14.0,,,,,,1751476975.556
3944,ETH-256357296,1751477018303,1,0.0075,0.007503,63.85,ETH-25JUL25-3200-C,2585.35,buy,25.0,,25.0,,,,,,1751477018.303
3945,ETH-256357342,1751477023426,1,0.0075,0.007517,63.73,ETH-25JUL25-3200-C,2586.71,buy,25.0,,25.0,,,,,,1751477023.426
3946,ETH-256367830,1751481060264,2,0.007,0.007239,63.99,ETH-25JUL25-3200-C,2570.11,sell,1.0,,1.0,,,,,,1751481060.264
3947,ETH-256368273,1751481500033,0,0.0075,0.007447,64.57,ETH-25JUL25-3200-C,2576.5,buy,20.0,,20.0,,,,,,1751481500.033
3948,ETH-256368274,1751481500033,1,0.0075,0.007447,64.57,ETH-25JUL25-3200-C,2576.5,buy,1.0,,1.0,,,,,,1751481500.033
3949,ETH-256378580,1751486699253,0,0.009,0.009099,65.85,ETH-25JUL25-3200-C,2600.7,sell,530.0,,530.0,,,,,,1751486699.253
3950,ETH-256378581,1751486699253,1,0.009,0.009099,65.85,ETH-25JUL25-3200-C,2600.7,sell,353.0,,353.0,,,,,,1751486699.253
3951,ETH-256378582,1751486699253,1,0.009,0.009099,65.85,ETH-25JUL25-3200-C,2600.7,sell,117.0,,117.0,,,,,,1751486699.253
3952,ETH-256381468,1751487576061,1,0.009,0.008788,66.83,ETH-25JUL25-3200-C,2589.19,buy,29.0,,29.0,,,,,,1751487576.061
3953,ETH-256381472,1751487578876,1,0.009,0.008738,66.84,ETH-25JUL25-3200-C,2589.03,buy,4.0,,4.0,,,,,,1751487578.876
3954,ETH-256382651,1751488176928,0,0.0095,0.009369,66.76,ETH-25JUL25-3200-C,2601.99,buy,30.0,,30.0,,,,,,1751488176.928
3955,ETH-256384285,1751489091255,1,0.0095,0.009419,66.87,ETH-25JUL25-3200-C,2601.5,buy,1.0,,1.0,,,,,,1751489091.255
3956,ETH-256390326,1751493983522,2,0.009,0.008869,66.55,ETH-25JUL25-3200-C,2595.43,buy,7.0,,7.0,,,,,,1751493983.522
