trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,unix_sec
369,ETH-258441638,1752826951122,1,0.022,0.022186,72.48,ETH-25JUL25-3800-C,3627.7,buy,6.0,6.0,,,,,,1752826951.122
368,ETH-258441637,1752826951122,0,0.022,0.022186,72.48,ETH-25JUL25-3800-C,3627.7,buy,3.0,3.0,,,,,,1752826951.122
370,ETH-258441893,1752827016473,0,0.0225,0.022213,73.39,ETH-25JUL25-3800-C,3628.21,buy,3.0,3.0,,,,,,1752827016.473
371,ETH-258442306,1752827174402,2,0.022,0.02214,72.34,ETH-25JUL25-3800-C,3628.68,buy,10.0,10.0,,,,,,1752827174.402
372,ETH-258442387,1752827235572,2,0.0215,0.021881,71.81,ETH-25JUL25-3800-C,3626.32,sell,1.0,1.0,,,,,,1752827235.572
373,ETH-258444400,1752827587598,2,0.0205,0.021065,71.7,ETH-25JUL25-3800-C,3616.03,sell,1.0,1.0,,,,,,1752827587.598
375,ETH-258446726,1752827918946,0,0.021,0.020693,73.31,ETH-25JUL25-3800-C,3613.8,buy,431.0,431.0,,,,,,1752827918.946
374,ETH-258446725,1752827918946,3,0.0205,0.020693,72.31,ETH-25JUL25-3800-C,3613.8,buy,2.0,2.0,,,,,,1752827918.946
379,ETH-258446730,1752827918946,1,0.021,0.020693,73.31,ETH-25JUL25-3800-C,3613.8,buy,18.0,18.0,,,,,,1752827918.946
377,ETH-258446728,1752827918946,1,0.021,0.020693,73.31,ETH-25JUL25-3800-C,3613.8,buy,1.0,1.0,,,,,,1752827918.946
378,ETH-258446729,1752827918946,1,0.021,0.020693,73.31,ETH-25JUL25-3800-C,3613.8,buy,100.0,100.0,,,,,,1752827918.946
376,ETH-258446727,1752827918946,1,0.021,0.020693,73.31,ETH-25JUL25-3800-C,3613.8,buy,36.0,36.0,,,,,,1752827918.946
380,ETH-258446811,1752827939386,2,0.0205,0.020461,72.65,ETH-25JUL25-3800-C,3611.85,buy,1.0,1.0,,,,,,1752827939.386
381,ETH-258446812,1752827939386,3,0.0205,0.020461,72.65,ETH-25JUL25-3800-C,3611.85,buy,16.0,16.0,,,,,,1752827939.386
382,ETH-258449303,1752828270129,2,0.0185,0.01864,72.35,ETH-25JUL25-3800-C,3589.43,buy,3.0,3.0,,,,,,1752828270.129
383,ETH-258449330,1752828278018,3,0.0185,0.018879,71.86,ETH-25JUL25-3800-C,3592.22,sell,200.0,200.0,3.0,BLOCK-212016,,,,1752828278.018
384,ETH-258451170,1752828960755,0,0.0195,0.019913,71.17,ETH-25JUL25-3800-C,3609.37,sell,2.0,2.0,,,,,,1752828960.755
385,ETH-258455901,1752830337459,2,0.019,0.0186,71.26,ETH-25JUL25-3800-C,3603.58,buy,10.0,10.0,,,,,,1752830337.459
386,ETH-258456216,1752830475269,3,0.019,0.018703,70.94,ETH-25JUL25-3800-C,3605.48,buy,2.0,2.0,,,,,,1752830475.269
387,ETH-258458175,1752831297229,2,0.018,0.018124,70.26,ETH-25JUL25-3800-C,3597.41,buy,5.0,5.0,,,,,,1752831297.229
388,ETH-258463867,1752835163448,0,0.0195,0.019206,71.19,ETH-25JUL25-3800-C,3610.66,buy,1.0,1.0,,,,,,1752835163.448
389,ETH-258463969,1752835233029,1,0.0195,0.019273,71.09,ETH-25JUL25-3800-C,3611.07,sell,1.0,1.0,,,,,,1752835233.029
390,ETH-258465883,1752835880674,0,0.0205,0.019914,71.97,ETH-25JUL25-3800-C,3618.44,buy,25.0,25.0,,,,,,1752835880.674
391,ETH-258466148,1752835908288,2,0.0199,0.020073,70.5,ETH-25JUL25-3800-C,3619.93,buy,63.0,63.0,4.0,BLOCK-212047,ETH-CCOND-25JUL25-3700_3800_4000_4200,,,1752835908.288
392,ETH-258476238,1752839978749,2,0.0195,0.019687,71.38,ETH-25JUL25-3800-C,3612.08,sell,2.0,2.0,,,,,,1752839978.749
393,ETH-258489529,1752844896372,0,0.022,0.021704,74.38,ETH-25JUL25-3800-C,3625.45,buy,2.0,2.0,,,,,,1752844896.372
394,ETH-258498079,1752847712677,0,0.024,0.023904,73.25,ETH-25JUL25-3800-C,3654.18,buy,5.0,5.0,,,,,,1752847712.677
395,ETH-258498829,1752847791575,0,0.0245,0.024663,72.71,ETH-25JUL25-3800-C,3662.31,sell,1.0,1.0,,,,,,1752847791.575
396,ETH-258506419,1752848744931,2,0.018,0.018552,72.22,ETH-25JUL25-3800-C,3591.91,sell,138.0,138.0,,,,,,1752848744.931
397,ETH-258506420,1752848744931,3,0.018,0.018552,72.22,ETH-25JUL25-3800-C,3591.91,sell,127.0,127.0,,,,,,1752848744.931
398,ETH-258517554,1752850212297,2,0.0175,0.01765,73.35,ETH-25JUL25-3800-C,3580.56,buy,4.0,4.0,,,,,,1752850212.297
399,ETH-258518523,1752850357964,0,0.0185,0.018541,73.53,ETH-25JUL25-3800-C,3592.13,sell,1.0,1.0,,,,,,1752850357.964
400,ETH-258521274,1752850916564,2,0.0175,0.017455,73.26,ETH-25JUL25-3800-C,3582.06,buy,10.0,10.0,,,,,,1752850916.564
401,ETH-258525039,1752851652830,2,0.016,0.016637,72.6,ETH-25JUL25-3800-C,3566.39,sell,5.0,5.0,,,,,,1752851652.83
402,ETH-258531557,1752852330799,2,0.0146,0.014809,74.56,ETH-25JUL25-3800-C,3533.57,sell,200.0,200.0,2.0,BLOCK-212119,ETH-RR-25JUL25-3600_3800,,,1752852330.799
403,ETH-258539159,1752854041494,0,0.0165,0.016356,74.69,ETH-25JUL25-3800-C,3560.78,sell,1.0,1.0,,,,,,1752854041.494
404,ETH-258540534,1752854435891,0,0.017,0.017005,74.37,ETH-25JUL25-3800-C,3569.58,buy,1.0,1.0,,,,,,1752854435.891
405,ETH-258541312,1752854562909,0,0.0175,0.017152,75.25,ETH-25JUL25-3800-C,3570.72,buy,2.0,2.0,,,,,,1752854562.909
406,ETH-258542758,1752854681310,2,0.017,0.016966,74.48,ETH-25JUL25-3800-C,3569.5,sell,12.0,12.0,,,,,,1752854681.31
407,ETH-258542760,1752854681340,3,0.017,0.016966,74.48,ETH-25JUL25-3800-C,3569.5,sell,3.0,3.0,,,,,,1752854681.34
408,ETH-258542762,1752854681348,3,0.017,0.016966,74.48,ETH-25JUL25-3800-C,3569.5,sell,2.0,2.0,,,,,,1752854681.348
409,ETH-258542763,1752854681355,3,0.017,0.016966,74.48,ETH-25JUL25-3800-C,3569.5,sell,2.0,2.0,,,,,,1752854681.355
410,ETH-258542961,1752854752234,0,0.0175,0.017672,74.09,ETH-25JUL25-3800-C,3577.99,sell,10.0,10.0,,,,,,1752854752.234
411,ETH-258555180,1752859905561,0,0.0195,0.019653,71.64,ETH-25JUL25-3800-C,3618.99,buy,1.0,1.0,,,,,,1752859905.561
412,ETH-258556116,1752859983849,0,0.02,0.020096,71.58,ETH-25JUL25-3800-C,3625.14,buy,1.0,1.0,,,,,,1752859983.849
413,ETH-258556573,1752860039606,2,0.0195,0.019721,71.42,ETH-25JUL25-3800-C,3620.91,sell,20.0,20.0,,,,,,1752860039.606
414,ETH-258563352,1752862585701,2,0.0165,0.016214,72.1,ETH-25JUL25-3800-C,3579.86,buy,1.0,1.0,,,,,,1752862585.701
415,ETH-258563862,1752862881311,0,0.0175,0.01739,71.78,ETH-25JUL25-3800-C,3595.02,buy,15.0,15.0,,,,,,1752862881.311
416,ETH-258563945,1752862955150,1,0.0175,0.017336,71.88,ETH-25JUL25-3800-C,3595.1,buy,8.0,8.0,,,,,,1752862955.15
417,ETH-258575520,1752866013790,2,0.014,0.014431,71.26,ETH-25JUL25-3800-C,3553.02,sell,5.0,5.0,,,,,,1752866013.79
418,ETH-258575546,1752866027245,3,0.014,0.014518,70.94,ETH-25JUL25-3800-C,3555.0,sell,10.0,10.0,,,,,,1752866027.245
419,ETH-258585282,1752868772317,3,0.014,0.013745,72.2,ETH-25JUL25-3800-C,3549.84,sell,2.0,2.0,,,,,,1752868772.317
420,ETH-258592924,1752870422682,2,0.0115,0.011544,72.88,ETH-25JUL25-3800-C,3505.79,sell,2.0,2.0,,,,,,1752870422.682
421,ETH-258601465,1752872539711,0,0.0125,0.012873,71.51,ETH-25JUL25-3800-C,3530.93,sell,2.0,2.0,,,,,,1752872539.711
422,ETH-258607812,1752876400743,0,0.0135,0.013715,72.04,ETH-25JUL25-3800-C,3544.25,sell,34.0,34.0,,,,,,1752876400.743
423,ETH-258607813,1752876400745,1,0.0135,0.013715,72.04,ETH-25JUL25-3800-C,3544.25,buy,16.0,16.0,,,,,,1752876400.745
424,ETH-258627783,1752890595151,2,0.0125,0.012751,69.78,ETH-25JUL25-3800-C,3548.65,buy,3.0,3.0,,,,,,1752890595.151
425,ETH-258628533,1752891591566,0,0.013,0.013306,69.67,ETH-25JUL25-3800-C,3556.79,buy,1.0,1.0,,,,,,1752891591.566
426,ETH-258640800,1752906856572,0,0.014,0.014109,69.99,ETH-25JUL25-3800-C,3574.74,buy,1.0,1.0,,,,,,1752906856.572
427,ETH-258641219,1752907843163,1,0.014,0.014184,69.68,ETH-25JUL25-3800-C,3576.91,buy,5.0,5.0,,,,,,1752907843.163
428,ETH-258643781,1752910847880,2,0.0135,0.013599,69.26,ETH-25JUL25-3800-C,3573.63,sell,2.0,2.0,,,,,,1752910847.88
429,ETH-258643782,1752910848289,3,0.0135,0.013608,69.25,ETH-25JUL25-3800-C,3573.68,buy,94.0,94.0,,,,,,1752910848.289
430,ETH-258643783,1752910848329,3,0.0135,0.013608,69.25,ETH-25JUL25-3800-C,3573.68,buy,1.0,1.0,,,,,,1752910848.329
431,ETH-258643786,1752910850703,3,0.0135,0.013612,69.26,ETH-25JUL25-3800-C,3573.67,buy,1.0,1.0,,,,,,1752910850.703
432,ETH-258644192,1752911105435,3,0.0135,0.013544,69.39,ETH-25JUL25-3800-C,3572.89,buy,2.0,2.0,,,,,,1752911105.435
433,ETH-258644872,1752911693004,2,0.013,0.013518,67.77,ETH-25JUL25-3800-C,3576.19,sell,1.0,1.0,,,,,,1752911693.004
434,ETH-258648566,1752913572304,2,0.0125,0.012607,68.83,ETH-25JUL25-3800-C,3562.6,buy,1.0,1.0,,,,,,1752913572.304
435,ETH-258649226,1752914019136,3,0.0125,0.012486,70.48,ETH-25JUL25-3800-C,3553.16,sell,50.0,50.0,,,,,,1752914019.136
436,ETH-258651314,1752916010648,0,0.013,0.012719,70.52,ETH-25JUL25-3800-C,3560.59,sell,3.0,3.0,,,,,,1752916010.648
437,ETH-258655674,1752919728275,2,0.0125,0.012331,70.35,ETH-25JUL25-3800-C,3555.46,sell,3.0,3.0,,,,,,1752919728.275
438,ETH-258655688,1752919761562,2,0.012,0.012314,69.11,ETH-25JUL25-3800-C,3555.32,sell,2.0,2.0,,,,,,1752919761.562
439,ETH-258655789,1752919878348,3,0.012,0.012339,69.11,ETH-25JUL25-3800-C,3555.32,sell,4.0,4.0,,,,,,1752919878.348
440,ETH-258657810,1752923727942,3,0.012,0.011801,70.43,ETH-25JUL25-3800-C,3549.09,sell,10.0,10.0,,,,,,1752923727.942
441,ETH-258658163,1752923868651,2,0.0115,0.0117,69.64,ETH-25JUL25-3800-C,3546.29,sell,1.0,1.0,,,,,,1752923868.651
442,ETH-258658164,1752923869705,3,0.0115,0.011689,69.65,ETH-25JUL25-3800-C,3546.24,sell,1.0,1.0,,,,,,1752923869.705
443,ETH-258658165,1752923871009,3,0.0115,0.011686,69.65,ETH-25JUL25-3800-C,3546.26,buy,1.0,1.0,,,,,,1752923871.009
444,ETH-258658166,1752923876249,3,0.0115,0.0117,69.64,ETH-25JUL25-3800-C,3546.31,buy,1.0,1.0,,,,,,1752923876.249
445,ETH-258658167,1752923879018,3,0.0115,0.011694,69.62,ETH-25JUL25-3800-C,3546.41,sell,1.0,1.0,,,,,,1752923879.018
446,ETH-258658207,1752923966177,0,0.0119,0.01193,70.04,ETH-25JUL25-3800-C,3550.02,sell,250.0,250.0,2.0,BLOCK-212181,ETH-RR-25JUL25-3300_3800,,,1752923966.177
447,ETH-258658290,1752924013382,0,0.012,0.01211,69.84,ETH-25JUL25-3800-C,3552.81,buy,1.0,1.0,,,,,,1752924013.382
448,ETH-258658576,1752924213718,0,0.0125,0.012659,69.58,ETH-25JUL25-3800-C,3562.15,buy,1.0,1.0,,,,,,1752924213.718
449,ETH-258659022,1752924433636,0,0.013,0.012987,69.78,ETH-25JUL25-3800-C,3568.37,buy,1.0,1.0,,,,,,1752924433.636
450,ETH-258659923,1752925157565,0,0.0135,0.013135,70.64,ETH-25JUL25-3800-C,3570.72,buy,1.0,1.0,,,,,,1752925157.565
451,ETH-258659994,1752925357540,1,0.0135,0.012887,71.27,ETH-25JUL25-3800-C,3567.3,buy,1.0,1.0,,,,,,1752925357.54
452,ETH-258660036,1752925414999,2,0.013,0.012736,70.5,ETH-25JUL25-3800-C,3564.66,sell,1.0,1.0,,,,,,1752925414.999
453,ETH-258661375,1752926991246,2,0.0125,0.011822,71.98,ETH-25JUL25-3800-C,3548.83,buy,1.0,1.0,,,,,,1752926991.246
454,ETH-258661446,1752927013242,2,0.012,0.01187,70.8,ETH-25JUL25-3800-C,3548.18,sell,3.0,3.0,,,,,,1752927013.242
455,ETH-258662486,1752928224451,2,0.0115,0.011861,68.98,ETH-25JUL25-3800-C,3552.84,sell,2.0,2.0,,,,,,1752928224.451
456,ETH-258662487,1752928224453,3,0.0115,0.011861,68.98,ETH-25JUL25-3800-C,3552.84,buy,8.0,8.0,,,,,,1752928224.453
457,ETH-258662488,1752928224453,3,0.0115,0.011861,68.98,ETH-25JUL25-3800-C,3552.84,buy,10.0,10.0,,,,,,1752928224.453
458,ETH-258663357,1752929735111,0,0.012,0.012435,68.21,ETH-25JUL25-3800-C,3565.51,sell,2.0,2.0,,,,,,1752929735.111
459,ETH-258663358,1752929735113,1,0.012,0.012435,68.21,ETH-25JUL25-3800-C,3565.51,buy,1.0,1.0,,,,,,1752929735.113
460,ETH-258663619,1752930349189,0,0.0125,0.012348,69.84,ETH-25JUL25-3800-C,3563.69,sell,4.0,4.0,,,,,,1752930349.189
461,ETH-258663795,1752930610008,2,0.0115,0.012019,68.28,ETH-25JUL25-3800-C,3557.76,sell,10.0,10.0,,,,,,1752930610.008
462,ETH-258665669,1752933833528,0,0.012,0.011741,70.18,ETH-25JUL25-3800-C,3555.43,buy,2.0,2.0,,,,,,1752933833.528
463,ETH-258665672,1752933839227,1,0.012,0.011738,70.18,ETH-25JUL25-3800-C,3555.44,sell,2.0,2.0,,,,,,1752933839.227
464,ETH-258669702,1752937571785,2,0.0105,0.010588,68.92,ETH-25JUL25-3800-C,3541.08,sell,2.0,2.0,,,,,,1752937571.785
465,ETH-258669703,1752937571787,3,0.0105,0.010588,68.92,ETH-25JUL25-3800-C,3541.08,buy,8.0,8.0,,,,,,1752937571.787
466,ETH-258673583,1752941959584,3,0.0105,0.010866,68.69,ETH-25JUL25-3800-C,3544.25,sell,2.0,2.0,,,,,,1752941959.584
467,ETH-258674422,1752942524826,0,0.012,0.01205,69.14,ETH-25JUL25-3800-C,3565.45,buy,77.0,77.0,,,,,,1752942524.826
468,ETH-258680232,1752950418304,2,0.0115,0.011522,69.03,ETH-25JUL25-3800-C,3562.74,buy,7.0,7.0,,,,,,1752950418.304
469,ETH-258680734,1752951516052,2,0.011,0.011064,69.23,ETH-25JUL25-3800-C,3553.96,buy,1.0,1.0,,,,,,1752951516.052
470,ETH-258686192,1752955841460,0,0.013,0.013343,68.73,ETH-25JUL25-3800-C,3588.65,sell,1.0,1.0,,,,,,1752955841.46
471,ETH-258686977,1752957603515,1,0.013,0.012912,70.33,ETH-25JUL25-3800-C,3580.43,buy,6.0,6.0,,,,,,1752957603.515
472,ETH-258688310,1752959447130,1,0.013,0.012448,72.88,ETH-25JUL25-3800-C,3565.96,buy,2.0,2.0,,,,,,1752959447.13
473,ETH-258688311,1752959447130,1,0.013,0.012448,72.88,ETH-25JUL25-3800-C,3565.96,buy,49.0,49.0,,,,,,1752959447.13
474,ETH-258688373,1752959550164,2,0.0125,0.012194,72.28,ETH-25JUL25-3800-C,3562.19,sell,1.0,1.0,,,,,,1752959550.164
475,ETH-258691404,1752962490480,0,0.013,0.013141,72.2,ETH-25JUL25-3800-C,3571.19,buy,35.0,35.0,,,,,,1752962490.48
476,ETH-258692495,1752964259519,0,0.0145,0.014081,73.47,ETH-25JUL25-3800-C,3586.48,buy,2.0,2.0,,,,,,1752964259.519
477,ETH-258692496,1752964259519,1,0.0145,0.014081,73.47,ETH-25JUL25-3800-C,3586.48,buy,18.0,18.0,,,,,,1752964259.519
478,ETH-258694385,1752969174724,2,0.0143,0.014369,71.96,ETH-25JUL25-3800-C,3594.49,sell,200.0,200.0,,,ETH-CBUT-25JUL25-3600_3800_4000,ETH-258694383,,1752969174.724
479,ETH-258698802,1752974428690,0,0.016,0.01596,72.01,ETH-25JUL25-3800-C,3618.09,buy,2.0,2.0,,,,,,1752974428.69
480,ETH-258703054,1752977452621,2,0.0155,0.015739,73.12,ETH-25JUL25-3800-C,3606.24,buy,1.0,1.0,,,,,,1752977452.621
481,ETH-258703177,1752977646557,0,0.016,0.016241,73.08,ETH-25JUL25-3800-C,3612.93,buy,1.0,1.0,,,,,,1752977646.557
482,ETH-258704369,1752978999484,0,0.0165,0.016589,73.06,ETH-25JUL25-3800-C,3620.24,buy,1.0,1.0,,,,,,1752978999.484
483,ETH-258711235,1752982385976,0,0.0205,0.020433,73.57,ETH-25JUL25-3800-C,3664.78,buy,5.0,5.0,,,,,,1752982385.976
484,ETH-258716579,1752983013274,0,0.0225,0.02209,75.74,ETH-25JUL25-3800-C,3676.16,sell,10.0,10.0,,,,,,1752983013.274
493,ETH-258721590,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,1.0,1.0,,,,,,1752985946.602
488,ETH-258721585,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,138.0,138.0,,,,,,1752985946.602
490,ETH-258721587,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,1.0,1.0,,,,,,1752985946.602
492,ETH-258721589,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,418.0,418.0,,,,,,1752985946.602
487,ETH-258721584,1752985946602,0,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,10.0,10.0,,,,,,1752985946.602
485,ETH-258721582,1752985946602,2,0.0215,0.021148,75.83,ETH-25JUL25-3800-C,3666.41,buy,124.0,124.0,,,,,,1752985946.602
489,ETH-258721586,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,32.0,32.0,,,,,,1752985946.602
491,ETH-258721588,1752985946602,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,buy,200.0,200.0,,,,,,1752985946.602
486,ETH-258721583,1752985946602,3,0.0215,0.021148,75.83,ETH-25JUL25-3800-C,3666.41,buy,20.0,20.0,,,,,,1752985946.602
496,ETH-258721593,1752985946606,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,sell,1.0,1.0,,,,,,1752985946.606
494,ETH-258721591,1752985946606,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,sell,36.0,36.0,,,,,,1752985946.606
495,ETH-258721592,1752985946606,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,sell,8.0,8.0,,,,,,1752985946.606
497,ETH-258721594,1752985946607,1,0.022,0.021148,76.94,ETH-25JUL25-3800-C,3666.41,sell,11.0,11.0,,,,,,1752985946.607
499,ETH-258721844,1752986069715,1,0.022,0.02137,77.44,ETH-25JUL25-3800-C,3663.92,buy,124.0,124.0,,,,,,1752986069.715
498,ETH-258721843,1752986069715,1,0.022,0.02137,77.44,ETH-25JUL25-3800-C,3663.92,buy,1.0,1.0,,,,,,1752986069.715
500,ETH-258721845,1752986069717,1,0.022,0.02137,77.44,ETH-25JUL25-3800-C,3663.92,sell,9.0,9.0,,,,,,1752986069.717
501,ETH-258721846,1752986069718,1,0.022,0.02137,77.44,ETH-25JUL25-3800-C,3663.92,sell,1.0,1.0,,,,,,1752986069.718
503,ETH-258721865,1752986091206,1,0.0225,0.021771,78.3,ETH-25JUL25-3800-C,3665.0,buy,137.0,137.0,,,,,,1752986091.206
504,ETH-258721866,1752986091206,1,0.0225,0.021771,78.3,ETH-25JUL25-3800-C,3665.0,buy,20.0,20.0,,,,,,1752986091.206
505,ETH-258721867,1752986091206,1,0.0225,0.021771,78.3,ETH-25JUL25-3800-C,3665.0,buy,100.0,100.0,,,,,,1752986091.206
502,ETH-258721864,1752986091206,0,0.0225,0.021771,78.3,ETH-25JUL25-3800-C,3665.0,buy,420.0,420.0,,,,,,1752986091.206
506,ETH-258721868,1752986091209,1,0.0225,0.021771,78.3,ETH-25JUL25-3800-C,3665.0,sell,188.0,188.0,,,,,,1752986091.209
507,ETH-258724002,1752987382287,2,0.022,0.021346,79.39,ETH-25JUL25-3800-C,3654.9,buy,2.0,2.0,,,,,,1752987382.287
508,ETH-258724435,1752987635927,2,0.0215,0.021811,77.26,ETH-25JUL25-3800-C,3659.43,sell,1.0,1.0,,,,,,1752987635.927
509,ETH-258725089,1752987991154,3,0.0215,0.021426,78.57,ETH-25JUL25-3800-C,3653.29,sell,33.0,33.0,,,,,,1752987991.154
510,ETH-258725090,1752987991154,3,0.0215,0.021426,78.57,ETH-25JUL25-3800-C,3653.29,sell,3.0,3.0,,,,,,1752987991.154
511,ETH-258725244,1752988236918,2,0.0205,0.020903,77.55,ETH-25JUL25-3800-C,3647.43,sell,1.0,1.0,,,,,,1752988236.918
512,ETH-258725916,1752989182372,0,0.021,0.020438,79.73,ETH-25JUL25-3800-C,3642.72,buy,8.0,8.0,,,,,,1752989182.372
513,ETH-258727245,1752990997553,1,0.021,0.021049,77.83,ETH-25JUL25-3800-C,3652.6,buy,13.0,13.0,,,,,,1752990997.553
514,ETH-258727261,1752990999190,1,0.021,0.021032,77.81,ETH-25JUL25-3800-C,3652.7,buy,7.0,7.0,,,,,,1752990999.19
515,ETH-258727765,1752991514833,2,0.02,0.020215,77.51,ETH-25JUL25-3800-C,3643.25,buy,5.0,5.0,,,,,,1752991514.833
516,ETH-258728862,1752992869277,0,0.0215,0.021015,79.14,ETH-25JUL25-3800-C,3652.79,buy,2.0,2.0,,,,,,1752992869.277
517,ETH-258729290,1752993368298,2,0.021,0.021073,77.83,ETH-25JUL25-3800-C,3653.98,buy,1.0,1.0,,,,,,1752993368.298
518,ETH-258730583,1752995450863,0,0.0215,0.021637,77.67,ETH-25JUL25-3800-C,3661.01,buy,5.0,5.0,,,,,,1752995450.863
519,ETH-258734506,1752997705192,0,0.024,0.024021,77.15,ETH-25JUL25-3800-C,3689.78,buy,1.0,1.0,,,,,,1752997705.192
520,ETH-258734779,1752997840579,1,0.024,0.023923,77.72,ETH-25JUL25-3800-C,3687.17,sell,12.0,12.0,,,,,,1752997840.579
521,ETH-258734780,1752997840589,1,0.024,0.023923,77.72,ETH-25JUL25-3800-C,3687.17,sell,1.0,1.0,,,,,,1752997840.589
522,ETH-258734781,1752997840602,1,0.024,0.023923,77.72,ETH-25JUL25-3800-C,3687.17,sell,3.0,3.0,,,,,,1752997840.602
523,ETH-258734782,1752997840608,1,0.024,0.023923,77.72,ETH-25JUL25-3800-C,3687.17,sell,4.0,4.0,,,,,,1752997840.608
524,ETH-258737558,1752998839762,2,0.022,0.022196,76.19,ETH-25JUL25-3800-C,3675.05,buy,6.0,6.0,,,,,,1752998839.762
525,ETH-258737932,1752999118782,0,0.023,0.022728,76.88,ETH-25JUL25-3800-C,3682.17,buy,3.0,3.0,,,,,,1752999118.782
526,ETH-258737933,1752999118782,1,0.023,0.022728,76.88,ETH-25JUL25-3800-C,3682.17,buy,47.0,47.0,,,,,,1752999118.782
527,ETH-258740819,1753000573641,0,0.0235,0.023594,76.3,ETH-25JUL25-3800-C,3689.49,buy,5.0,5.0,,,,,,1753000573.641
528,ETH-258741139,1753000795644,0,0.024,0.023907,76.85,ETH-25JUL25-3800-C,3691.97,buy,5.0,5.0,,,,,,1753000795.644
529,ETH-258743928,1753000976422,0,0.0255,0.025098,78.64,ETH-25JUL25-3800-C,3698.66,sell,94.0,94.0,,,,,,1753000976.422
530,ETH-258746208,1753001336441,0,0.0275,0.027343,79.36,ETH-25JUL25-3800-C,3714.18,sell,94.0,94.0,,,,,,1753001336.441
531,ETH-258746230,1753001341868,1,0.0275,0.027253,79.67,ETH-25JUL25-3800-C,3712.86,sell,1.0,1.0,,,,,,1753001341.868
532,ETH-258746237,1753001343130,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,1.0,1.0,,,,,,1753001343.13
533,ETH-258746238,1753001343135,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,1.0,1.0,,,,,,1753001343.135
534,ETH-258746239,1753001343205,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,1.0,1.0,,,,,,1753001343.205
535,ETH-258746240,1753001343215,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,1.0,1.0,,,,,,1753001343.215
536,ETH-258746242,1753001343260,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,2.0,2.0,,,,,,1753001343.26
537,ETH-258746243,1753001343268,1,0.0275,0.027207,79.69,ETH-25JUL25-3800-C,3712.79,sell,1.0,1.0,,,,,,1753001343.268
538,ETH-258746245,1753001344097,1,0.0275,0.027211,79.77,ETH-25JUL25-3800-C,3712.44,sell,1.0,1.0,,,,,,1753001344.097
539,ETH-258746246,1753001344102,1,0.0275,0.027211,79.77,ETH-25JUL25-3800-C,3712.44,sell,1.0,1.0,,,,,,1753001344.102
540,ETH-258746248,1753001344445,1,0.0275,0.027185,79.85,ETH-25JUL25-3800-C,3712.11,sell,1.0,1.0,,,,,,1753001344.445
541,ETH-258746249,1753001344492,1,0.0275,0.027185,79.85,ETH-25JUL25-3800-C,3712.11,sell,1.0,1.0,,,,,,1753001344.492
542,ETH-258746251,1753001345609,1,0.0275,0.027185,79.93,ETH-25JUL25-3800-C,3711.78,sell,123.0,123.0,,,,,,1753001345.609
543,ETH-258747391,1753001502784,2,0.026,0.026197,78.88,ETH-25JUL25-3800-C,3702.25,buy,1.0,1.0,,,,,,1753001502.784
544,ETH-258747515,1753001528884,0,0.0265,0.026244,79.97,ETH-25JUL25-3800-C,3702.28,sell,1.0,1.0,,,,,,1753001528.884
545,ETH-258747523,1753001536880,1,0.0265,0.026221,80.38,ETH-25JUL25-3800-C,3700.51,sell,176.0,176.0,,,,,,1753001536.88
546,ETH-258748189,1753001733589,1,0.0265,0.026594,79.34,ETH-25JUL25-3800-C,3705.03,sell,2.0,2.0,,,,,,1753001733.589
547,ETH-258748190,1753001733592,1,0.0265,0.026594,79.34,ETH-25JUL25-3800-C,3705.03,buy,1.0,1.0,,,,,,1753001733.592
548,ETH-258748579,1753001871992,1,0.0265,0.026635,79.12,ETH-25JUL25-3800-C,3705.75,buy,1.0,1.0,,,,,,1753001871.992
549,ETH-258748683,1753001922363,1,0.0265,0.026663,79.13,ETH-25JUL25-3800-C,3705.73,buy,1.0,1.0,,,,,,1753001922.363
550,ETH-258748878,1753001989354,0,0.0275,0.027545,79.32,ETH-25JUL25-3800-C,3714.15,sell,6.0,6.0,,,,,,1753001989.354
551,ETH-258749443,1753002049814,0,0.028,0.027967,79.84,ETH-25JUL25-3800-C,3716.75,buy,1.0,1.0,,,,,,1753002049.814
