trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,liquidation,combo_trade_id,unix_sec
1283,ETH-256699661,1751849952457,3,0.0145,0.014571,60.8,ETH-25JUL25-2900-C,2561.56,buy,97.0,97.0,,,,,,,1751849952.457
1284,ETH-256699794,1751850124853,3,0.0145,0.01449,60.96,ETH-25JUL25-2900-C,2560.28,buy,17.0,17.0,,,,,,,1751850124.853
1285,ETH-256700781,1751851077434,3,0.0145,0.01455,60.99,ETH-25JUL25-2900-C,2559.72,buy,30.0,30.0,,,,,,,1751851077.434
1286,ETH-256700784,1751851078366,3,0.0145,0.014556,60.97,ETH-25JUL25-2900-C,2559.87,buy,53.0,53.0,,,,,,,1751851078.366
1287,ETH-256701182,1751851437825,3,0.0145,0.014574,61.08,ETH-25JUL25-2900-C,2559.05,buy,30.0,30.0,,,,,,,1751851437.825
1288,ETH-256701263,1751851519999,3,0.0145,0.014453,61.1,ETH-25JUL25-2900-C,2558.9,buy,15.0,15.0,,,,,,,1751851519.999
1289,ETH-256701878,1751852365571,0,0.015,0.014802,61.3,ETH-25JUL25-2900-C,2563.84,buy,30.0,30.0,,,,,,,1751852365.571
1290,ETH-256701904,1751852424757,1,0.015,0.014835,61.23,ETH-25JUL25-2900-C,2564.4,buy,20.0,20.0,,,,,,,1751852424.757
1291,ETH-256701907,1751852440461,1,0.015,0.014825,61.26,ETH-25JUL25-2900-C,2564.17,buy,2.0,2.0,,,,,,,1751852440.461
1292,ETH-256703154,1751854486270,0,0.0161,0.015815,61.49,ETH-25JUL25-2900-C,2576.61,buy,320.0,320.0,4.0,BLOCK-208877,,7897.0,,,1751854486.27
1294,ETH-256703343,1751854634980,3,0.016,0.016129,60.88,ETH-25JUL25-2900-C,2580.57,sell,75.0,75.0,,,,,,,1751854634.98
1293,ETH-256703342,1751854634980,2,0.016,0.016129,60.88,ETH-25JUL25-2900-C,2580.57,sell,54.0,54.0,,,,,,,1751854634.98
1295,ETH-256703344,1751854634999,3,0.016,0.016129,60.88,ETH-25JUL25-2900-C,2580.57,sell,3.0,3.0,,,,,,,1751854634.999
1296,ETH-256704870,1751856477439,3,0.016,0.015929,60.9,ETH-25JUL25-2900-C,2580.83,buy,2.0,2.0,,,,,,,1751856477.439
1297,ETH-256705303,1751857472295,2,0.0155,0.015682,60.6,ETH-25JUL25-2900-C,2577.0,sell,14.0,14.0,,,,,,,1751857472.295
1298,ETH-256705306,1751857505659,3,0.0155,0.015561,60.74,ETH-25JUL25-2900-C,2575.84,buy,13.0,13.0,,,,,,,1751857505.659
1299,ETH-256705307,1751857505674,3,0.0155,0.015561,60.74,ETH-25JUL25-2900-C,2575.84,sell,9.0,9.0,,,,,,,1751857505.674
1300,ETH-256706205,1751858828627,0,0.0165,0.016334,60.84,ETH-25JUL25-2900-C,2587.79,buy,10.0,10.0,,,,,,,1751858828.627
1301,ETH-256707870,1751861790587,2,0.016,0.015955,61.16,ETH-25JUL25-2900-C,2579.39,buy,12.0,12.0,,,,,,,1751861790.587
1302,ETH-256708543,1751863771262,2,0.0155,0.015497,61.12,ETH-25JUL25-2900-C,2573.89,buy,13.0,13.0,,,,,,,1751863771.262
1303,ETH-256708544,1751863777436,3,0.0155,0.015493,61.12,ETH-25JUL25-2900-C,2573.89,buy,11.0,11.0,,,,,,,1751863777.436
1304,ETH-256708560,1751863795949,3,0.0155,0.015526,61.12,ETH-25JUL25-2900-C,2573.91,buy,15.0,15.0,,,,,,,1751863795.949
1305,ETH-256708565,1751863799266,3,0.0155,0.015499,61.12,ETH-25JUL25-2900-C,2573.88,buy,8.0,8.0,,,,,,,1751863799.266
1306,ETH-256708805,1751864854817,3,0.0155,0.015707,60.95,ETH-25JUL25-2900-C,2575.83,sell,1.0,1.0,,,,,,,1751864854.817
1307,ETH-256708811,1751864854860,3,0.0155,0.015707,60.95,ETH-25JUL25-2900-C,2575.83,sell,6.0,6.0,,,,,,,1751864854.86
1308,ETH-256709451,1751866318916,2,0.015,0.0152,60.84,ETH-25JUL25-2900-C,2570.71,sell,2.0,2.0,,,,,,,1751866318.916
1309,ETH-256710119,1751867954482,3,0.015,0.015178,60.94,ETH-25JUL25-2900-C,2569.86,buy,25.0,25.0,,,,,,,1751867954.482
1310,ETH-256710985,1751869774102,0,0.0155,0.015514,61.21,ETH-25JUL25-2900-C,2575.18,buy,20.0,20.0,,,,,,,1751869774.102
1311,ETH-256712061,1751872093308,2,0.0145,0.014544,61.42,ETH-25JUL25-2900-C,2560.82,buy,20.0,20.0,,,,,,,1751872093.308
1312,ETH-256712998,1751873527399,0,0.015,0.015109,61.1,ETH-25JUL25-2900-C,2569.77,buy,10.0,10.0,,,,,,,1751873527.399
1313,ETH-256713004,1751873565993,1,0.015,0.01513,61.08,ETH-25JUL25-2900-C,2569.77,buy,10.0,10.0,,,,,,,1751873565.993
1314,ETH-256713018,1751873605813,1,0.015,0.015102,61.11,ETH-25JUL25-2900-C,2569.53,buy,10.0,10.0,,,,,,,1751873605.813
1315,ETH-256713339,1751874321223,0,0.0155,0.015449,61.25,ETH-25JUL25-2900-C,2574.83,buy,20.0,20.0,,,,,,,1751874321.223
1316,ETH-256714807,1751876185370,1,0.0155,0.015471,61.64,ETH-25JUL25-2900-C,2572.08,buy,20.0,20.0,,,,,,,1751876185.37
1317,ETH-256716726,1751878178307,0,0.016,0.016007,61.61,ETH-25JUL25-2900-C,2579.29,buy,20.0,20.0,,,,,,,1751878178.307
1318,ETH-256716740,1751878183314,1,0.016,0.015987,61.62,ETH-25JUL25-2900-C,2579.22,buy,20.0,20.0,,,,,,,1751878183.314
1319,ETH-256717153,1751878578797,0,0.0165,0.016576,61.54,ETH-25JUL25-2900-C,2585.89,buy,1.0,1.0,,,,,,,1751878578.797
1320,ETH-256718799,1751880344860,2,0.016,0.0159,62.01,ETH-25JUL25-2900-C,2576.1,buy,20.0,20.0,,,,,,,1751880344.86
1321,ETH-256719227,1751880966672,3,0.016,0.015913,62.03,ETH-25JUL25-2900-C,2576.46,buy,20.0,20.0,,,,,,,1751880966.672
1322,ETH-256719717,1751881749914,2,0.0155,0.015535,62.0,ETH-25JUL25-2900-C,2570.23,buy,20.0,20.0,,,,,,,1751881749.914
1323,ETH-256720214,1751882407164,3,0.0155,0.015481,62.02,ETH-25JUL25-2900-C,2569.8,buy,20.0,20.0,,,,,,,1751882407.164
1324,ETH-256720713,1751882803852,2,0.015,0.015011,62.01,ETH-25JUL25-2900-C,2563.54,buy,20.0,20.0,,,,,,,1751882803.852
1325,ETH-256721564,1751883953572,2,0.0145,0.014904,61.29,ETH-25JUL25-2900-C,2562.93,sell,5.0,5.0,,,,,,,1751883953.572
1326,ETH-256721901,1751884377418,3,0.0145,0.014878,61.44,ETH-25JUL25-2900-C,2561.77,sell,1.0,1.0,,,,,,,1751884377.418
1327,ETH-256721962,1751884441941,0,0.015,0.014923,62.17,ETH-25JUL25-2900-C,2562.36,buy,30.0,30.0,,,,,,,1751884441.941
1328,ETH-256722184,1751885114220,2,0.0145,0.014941,61.34,ETH-25JUL25-2900-C,2562.88,sell,4.0,4.0,,,,,,,1751885114.22
1329,ETH-256722285,1751885223269,3,0.0145,0.014902,61.41,ETH-25JUL25-2900-C,2562.16,sell,5.0,5.0,,,,,,,1751885223.269
1330,ETH-256723884,1751887636779,3,0.0145,0.014488,61.93,ETH-25JUL25-2900-C,2558.41,buy,20.0,20.0,,,,,,,1751887636.779
1332,ETH-256724361,1751888293934,1,0.015,0.014689,62.34,ETH-25JUL25-2900-C,2561.56,buy,1.0,1.0,,,,,,,1751888293.934
1331,ETH-256724360,1751888293934,0,0.015,0.014689,62.34,ETH-25JUL25-2900-C,2561.56,buy,26.0,26.0,,,,,,,1751888293.934
1334,ETH-256724363,1751888293934,1,0.015,0.014689,62.34,ETH-25JUL25-2900-C,2561.56,buy,70.0,70.0,,,,,,,1751888293.934
1335,ETH-256724364,1751888293934,1,0.015,0.014689,62.34,ETH-25JUL25-2900-C,2561.56,buy,62.0,62.0,,,,,,,1751888293.934
1333,ETH-256724362,1751888293934,1,0.015,0.014689,62.34,ETH-25JUL25-2900-C,2561.56,buy,20.0,20.0,,,,,,,1751888293.934
1336,ETH-256725901,1751890464447,2,0.0145,0.014488,62.13,ETH-25JUL25-2900-C,2557.3,buy,21.0,21.0,,,,,,,1751890464.447
1337,ETH-256726191,1751890667342,2,0.014,0.014048,62.12,ETH-25JUL25-2900-C,2550.84,sell,10.0,10.0,,,,,,,1751890667.342
1338,ETH-256726192,1751890667349,3,0.014,0.014048,62.12,ETH-25JUL25-2900-C,2550.84,buy,9.0,9.0,,,,,,,1751890667.349
1339,ETH-256726926,1751891105279,3,0.014,0.013991,62.11,ETH-25JUL25-2900-C,2550.59,buy,1.0,1.0,,,,,,,1751891105.279
1340,ETH-256729640,1751893604033,3,0.014,0.014033,62.1,ETH-25JUL25-2900-C,2551.49,buy,19.0,19.0,,,,,,,1751893604.033
1341,ETH-256732086,1751894417703,2,0.013,0.013048,62.1,ETH-25JUL25-2900-C,2537.53,buy,1.0,1.0,,,,,,,1751894417.703
1342,ETH-256732148,1751894426361,3,0.013,0.012988,62.13,ETH-25JUL25-2900-C,2537.38,buy,20.0,20.0,,,,,,,1751894426.361
1343,ETH-256738019,1751896950257,0,0.015,0.01494,62.7,ETH-25JUL25-2900-C,2560.3,buy,13.0,13.0,,,,,,,1751896950.257
1345,ETH-256738371,1751897080322,1,0.0155,0.015239,63.12,ETH-25JUL25-2900-C,2563.15,buy,36.0,36.0,,,,,,,1751897080.322
1344,ETH-256738370,1751897080322,0,0.0155,0.015239,63.12,ETH-25JUL25-2900-C,2563.15,buy,1.0,1.0,,,,,,,1751897080.322
1346,ETH-256738570,1751897194447,2,0.015,0.01545,62.03,ETH-25JUL25-2900-C,2565.7,sell,100.0,100.0,,,,,,,1751897194.447
1347,ETH-256738581,1751897205751,3,0.015,0.015358,62.14,ETH-25JUL25-2900-C,2564.81,sell,100.0,100.0,,,,,,,1751897205.751
1348,ETH-256742030,1751898870757,2,0.0135,0.013502,63.02,ETH-25JUL25-2900-C,2537.25,buy,20.0,20.0,,,,,,,1751898870.757
1349,ETH-256746084,1751901543489,2,0.013,0.013205,62.15,ETH-25JUL25-2900-C,2537.89,buy,1.0,1.0,,,,,,,1751901543.489
1350,ETH-256746363,1751901610980,3,0.013,0.012994,62.51,ETH-25JUL25-2900-C,2535.11,buy,20.0,20.0,,,,,,,1751901610.98
1351,ETH-256746397,1751901624374,3,0.013,0.012868,62.64,ETH-25JUL25-2900-C,2533.92,buy,20.0,20.0,,,,,,,1751901624.374
1352,ETH-256756755,1751909418646,0,0.0135,0.013451,62.78,ETH-25JUL25-2900-C,2541.12,buy,35.0,35.0,,,,,,,1751909418.646
1353,ETH-256759041,1751912120160,2,0.013,0.013031,62.57,ETH-25JUL25-2900-C,2536.26,sell,125.0,125.0,2.0,BLOCK-208997,ETH-CCAL-29AUG25_25JUL25-2900,7963.0,,,1751912120.16
1354,ETH-256759227,1751912222238,2,0.0125,0.012506,62.62,ETH-25JUL25-2900-C,2528.69,buy,20.0,20.0,,,,,,,1751912222.238
1355,ETH-256763428,1751915928628,0,0.014,0.01383,62.67,ETH-25JUL25-2900-C,2550.47,buy,1.0,1.0,,,,,,,1751915928.628
1356,ETH-256764257,1751916978084,1,0.014,0.013976,62.25,ETH-25JUL25-2900-C,2554.31,buy,20.0,20.0,,,,,,,1751916978.084
1357,ETH-256769749,1751923305604,2,0.0125,0.01247,62.93,ETH-25JUL25-2900-C,2529.21,sell,4.0,4.0,,,,,,,1751923305.604
1358,ETH-256769763,1751923312256,3,0.0125,0.012324,63.27,ETH-25JUL25-2900-C,2526.35,sell,196.0,196.0,,,,,,,1751923312.256
1359,ETH-256771409,1751924670197,0,0.013,0.012915,62.77,ETH-25JUL25-2900-C,2537.87,buy,1.0,1.0,,,,,,,1751924670.197
1360,ETH-256773858,1751932448504,1,0.013,0.012941,62.34,ETH-25JUL25-2900-C,2542.87,buy,20.0,20.0,,,,,,,1751932448.504
1361,ETH-256775887,1751934873721,0,0.0135,0.013307,62.54,ETH-25JUL25-2900-C,2548.79,buy,8.0,8.0,,,,,,,1751934873.721
1362,ETH-256775888,1751934873721,1,0.0135,0.013307,62.54,ETH-25JUL25-2900-C,2548.79,buy,100.0,100.0,,,,,,,1751934873.721
1363,ETH-256777143,1751935750747,2,0.013,0.012976,62.36,ETH-25JUL25-2900-C,2543.05,buy,20.0,20.0,,,,,,,1751935750.747
1364,ETH-256779069,1751936170889,3,0.013,0.013015,62.31,ETH-25JUL25-2900-C,2542.89,buy,20.0,20.0,,,,,,,1751936170.889
1365,ETH-256780347,1751938926992,2,0.0125,0.012495,62.81,ETH-25JUL25-2900-C,2532.19,buy,20.0,20.0,,,,,,,1751938926.992
1366,ETH-256784258,1751948514909,2,0.012,0.012206,61.92,ETH-25JUL25-2900-C,2534.21,buy,21.0,21.0,,,,,,,1751948514.909
1367,ETH-256784306,1751948698183,0,0.0125,0.012188,62.72,ETH-25JUL25-2900-C,2535.14,buy,1.0,1.0,,,,,,,1751948698.183
1368,ETH-256784307,1751948698183,1,0.0125,0.012188,62.72,ETH-25JUL25-2900-C,2535.14,buy,3.0,3.0,,,,,,,1751948698.183
1369,ETH-256784308,1751948698183,1,0.0125,0.012188,62.72,ETH-25JUL25-2900-C,2535.14,buy,1.0,1.0,,,,,,,1751948698.183
1370,ETH-256786994,1751955602090,1,0.0125,0.012512,60.71,ETH-25JUL25-2900-C,2553.69,buy,1.0,1.0,,,,,,,1751955602.09
1371,ETH-256787261,1751956338667,1,0.0125,0.012473,60.8,ETH-25JUL25-2900-C,2552.87,buy,1.0,1.0,,,,,,,1751956338.667
1372,ETH-256787262,1751956338707,1,0.0125,0.012473,60.8,ETH-25JUL25-2900-C,2552.87,buy,1.0,1.0,,,,,,,1751956338.707
1373,ETH-256787264,1751956350174,1,0.0125,0.012455,60.83,ETH-25JUL25-2900-C,2552.76,buy,1.0,1.0,,,,,,,1751956350.174
1374,ETH-256787285,1751956484518,1,0.0125,0.012521,60.69,ETH-25JUL25-2900-C,2553.81,buy,20.0,20.0,,,,,,,1751956484.518
1375,ETH-256787305,1751956510957,1,0.0125,0.012512,60.71,ETH-25JUL25-2900-C,2553.6,buy,1.0,1.0,,,,,,,1751956510.957
1376,ETH-256787349,1751956796285,1,0.0125,0.012455,60.79,ETH-25JUL25-2900-C,2553.35,buy,30.0,30.0,,,,,,,1751956796.285
1377,ETH-256787935,1751957453257,0,0.013,0.013017,60.51,ETH-25JUL25-2900-C,2562.84,buy,1.0,1.0,,,,,,,1751957453.257
1378,ETH-256788388,1751958377992,2,0.0125,0.012499,60.51,ETH-25JUL25-2900-C,2555.86,buy,1.0,1.0,,,,,,,1751958377.992
1379,ETH-256788389,1751958377995,3,0.0125,0.012499,60.51,ETH-25JUL25-2900-C,2555.86,buy,1.0,1.0,,,,,,,1751958377.995
1381,ETH-256788421,1751958443921,3,0.0125,0.012438,60.56,ETH-25JUL25-2900-C,2555.29,buy,1.0,1.0,,,,,,,1751958443.921
1380,ETH-256788420,1751958443921,3,0.0125,0.012438,60.56,ETH-25JUL25-2900-C,2555.29,buy,2.0,2.0,,,,,,,1751958443.921
1382,ETH-256789621,1751960242997,3,0.0125,0.01236,60.72,ETH-25JUL25-2900-C,2553.85,buy,1.0,1.0,,,,,,,1751960242.997
1384,ETH-256791552,1751962376209,3,0.0125,0.012472,60.41,ETH-25JUL25-2900-C,2556.93,buy,1.0,1.0,,,,,,,1751962376.209
1385,ETH-256791553,1751962376209,3,0.0125,0.012472,60.41,ETH-25JUL25-2900-C,2556.93,buy,2.0,2.0,,,,,,,1751962376.209
1383,ETH-256791551,1751962376209,3,0.0125,0.012472,60.41,ETH-25JUL25-2900-C,2556.93,buy,5.0,5.0,,,,,,,1751962376.209
1386,ETH-256791921,1751962630574,3,0.0125,0.01249,60.3,ETH-25JUL25-2900-C,2557.87,buy,1.0,1.0,,,,,,,1751962630.574
1387,ETH-256791922,1751962630574,3,0.0125,0.01249,60.3,ETH-25JUL25-2900-C,2557.87,buy,1.0,1.0,,,,,,,1751962630.574
1389,ETH-256792961,1751963906649,3,0.012,0.011957,60.35,ETH-25JUL25-2900-C,2550.06,buy,1.0,1.0,,,,,,,1751963906.649
1388,ETH-256792960,1751963906649,2,0.012,0.011957,60.35,ETH-25JUL25-2900-C,2550.06,buy,1.0,1.0,,,,,,,1751963906.649
1390,ETH-256793595,1751965167523,2,0.011,0.011762,58.97,ETH-25JUL25-2900-C,2546.74,sell,5.0,5.0,,,,,,,1751965167.523
1391,ETH-256793603,1751965181389,3,0.011,0.011756,58.98,ETH-25JUL25-2900-C,2546.63,sell,1.0,1.0,,,,,,,1751965181.389
1392,ETH-256793607,1751965190772,0,0.0115,0.011749,59.9,ETH-25JUL25-2900-C,2546.56,buy,5.0,5.0,,,,,,,1751965190.772
1393,ETH-256794364,1751966184678,1,0.0115,0.011926,59.62,ETH-25JUL25-2900-C,2548.84,sell,1.0,1.0,,,,,,,1751966184.678
1394,ETH-256794894,1751967105726,0,0.012,0.012043,60.21,ETH-25JUL25-2900-C,2551.27,buy,2.0,2.0,,,,,,,1751967105.726
1395,ETH-256796539,1751970913946,0,0.0125,0.01255,59.53,ETH-25JUL25-2900-C,2565.17,buy,2.0,2.0,,,,,,,1751970913.946
1398,ETH-256797234,1751971865519,1,0.0125,0.01235,59.79,ETH-25JUL25-2900-C,2563.19,buy,2.0,2.0,,,,,,,1751971865.519
1396,ETH-256797232,1751971865519,1,0.0125,0.01235,59.79,ETH-25JUL25-2900-C,2563.19,buy,1.0,1.0,,,,,,,1751971865.519
1397,ETH-256797233,1751971865519,1,0.0125,0.01235,59.79,ETH-25JUL25-2900-C,2563.19,buy,1.0,1.0,,,,,,,1751971865.519
1401,ETH-256797320,1751972138436,1,0.0125,0.01249,59.61,ETH-25JUL25-2900-C,2564.56,buy,2.0,2.0,,,,,,,1751972138.436
1399,ETH-256797318,1751972138436,1,0.0125,0.01249,59.61,ETH-25JUL25-2900-C,2564.56,buy,1.0,1.0,,,,,,,1751972138.436
1400,ETH-256797319,1751972138436,1,0.0125,0.01249,59.61,ETH-25JUL25-2900-C,2564.56,buy,1.0,1.0,,,,,,,1751972138.436
1402,ETH-256797394,1751972234570,1,0.0125,0.012442,59.66,ETH-25JUL25-2900-C,2564.26,buy,1.0,1.0,,,,,,,1751972234.57
1403,ETH-256797395,1751972234570,1,0.0125,0.012442,59.66,ETH-25JUL25-2900-C,2564.26,buy,1.0,1.0,,,,,,,1751972234.57
1404,ETH-256797969,1751972724513,0,0.013,0.013153,59.35,ETH-25JUL25-2900-C,2573.68,sell,1.0,1.0,,,,,,,1751972724.513
1405,ETH-256798222,1751972779007,0,0.0135,0.013388,59.8,ETH-25JUL25-2900-C,2577.28,buy,5.0,5.0,,,,,,,1751972779.007
1406,ETH-256798810,1751972837128,1,0.0135,0.013531,59.61,ETH-25JUL25-2900-C,2578.86,sell,2.0,2.0,,,,,,,1751972837.128
1407,ETH-256800328,1751975746640,1,0.0135,0.013515,59.99,ETH-25JUL25-2900-C,2576.01,buy,4.0,4.0,,,,,,,1751975746.64
1408,ETH-256802267,1751978825384,0,0.014,0.013968,60.02,ETH-25JUL25-2900-C,2583.5,buy,4.0,4.0,,,,,,,1751978825.384
1411,ETH-256803231,1751980014741,1,0.014,0.013889,59.97,ETH-25JUL25-2900-C,2584.17,buy,2.0,2.0,,,,,,,1751980014.741
1410,ETH-256803230,1751980014741,1,0.014,0.013889,59.97,ETH-25JUL25-2900-C,2584.17,buy,1.0,1.0,,,,,,,1751980014.741
1409,ETH-256803229,1751980014741,1,0.014,0.013889,59.97,ETH-25JUL25-2900-C,2584.17,buy,1.0,1.0,,,,,,,1751980014.741
1412,ETH-256803233,1751980015846,1,0.014,0.013889,59.71,ETH-25JUL25-2900-C,2586.22,buy,1.0,1.0,,,,,,,1751980015.846
1413,ETH-256803234,1751980015849,1,0.014,0.013889,59.71,ETH-25JUL25-2900-C,2586.22,buy,13.0,13.0,,,,,,,1751980015.849
1414,ETH-256803235,1751980015856,1,0.014,0.013889,59.71,ETH-25JUL25-2900-C,2586.22,buy,1.0,1.0,,,,,,,1751980015.856
1415,ETH-256803534,1751980427293,2,0.0135,0.013579,59.61,ETH-25JUL25-2900-C,2580.7,buy,1.0,1.0,,,,,,,1751980427.293
1417,ETH-256803544,1751980468477,3,0.0135,0.013443,59.7,ETH-25JUL25-2900-C,2579.88,buy,2.0,2.0,,,,,,,1751980468.477
1416,ETH-256803543,1751980468477,3,0.0135,0.013443,59.7,ETH-25JUL25-2900-C,2579.88,buy,1.0,1.0,,,,,,,1751980468.477
1418,ETH-256804654,1751982165515,3,0.0135,0.013569,59.91,ETH-25JUL25-2900-C,2578.12,buy,26.0,26.0,,,,,,,1751982165.515
1419,ETH-256804957,1751982324469,0,0.014,0.013986,60.05,ETH-25JUL25-2900-C,2583.46,buy,1.0,1.0,,,,,,,1751982324.469
1420,ETH-256804958,1751982324469,1,0.014,0.013986,60.05,ETH-25JUL25-2900-C,2583.46,buy,1.0,1.0,,,,,,,1751982324.469
1421,ETH-256806879,1751982821873,0,0.0145,0.01449,60.04,ETH-25JUL25-2900-C,2590.41,buy,30.0,30.0,,,,,,,1751982821.873
1422,ETH-256808878,1751984458587,2,0.0135,0.013323,60.44,ETH-25JUL25-2900-C,2573.99,buy,250.0,250.0,2.0,BLOCK-209106,ETH-CDIAG-25JUL25_11JUL25-2900_2700,,,,1751984458.587
1423,ETH-256809437,1751985364760,3,0.0135,0.013358,60.44,ETH-25JUL25-2900-C,2574.13,sell,72.0,72.0,4.0,BLOCK-209108,,,,,1751985364.76
1424,ETH-256814570,1751991998232,2,0.013,0.013114,59.59,ETH-25JUL25-2900-C,2576.23,buy,20.0,20.0,,,,,,,1751991998.232
1425,ETH-256815166,1751992554611,2,0.0125,0.012437,59.56,ETH-25JUL25-2900-C,2569.38,buy,1.0,1.0,,,,,,,1751992554.611
1426,ETH-256815167,1751992554611,3,0.0125,0.012437,59.56,ETH-25JUL25-2900-C,2569.38,buy,1.0,1.0,,,,,,,1751992554.611
1427,ETH-256815171,1751992565207,3,0.0125,0.012409,59.63,ETH-25JUL25-2900-C,2568.77,buy,1.0,1.0,,,,,,,1751992565.207
1428,ETH-256818133,1751994505866,0,0.015,0.014945,59.31,ETH-25JUL25-2900-C,2604.69,buy,1.0,1.0,,,,,,,1751994505.866
1429,ETH-256818571,1751994541519,1,0.015,0.014861,59.22,ETH-25JUL25-2900-C,2605.46,buy,1.0,1.0,,,,,,,1751994541.519
1430,ETH-256819787,1751994797364,0,0.016,0.015933,59.24,ETH-25JUL25-2900-C,2617.16,buy,30.0,30.0,,,,,,,1751994797.364
1432,ETH-256820416,1751994919390,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,70.0,70.0,,,,,,,1751994919.39
1433,ETH-256820417,1751994919390,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,6.0,6.0,,,,,,,1751994919.39
1431,ETH-256820415,1751994919390,0,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,1.0,1.0,,,,,,,1751994919.39
1434,ETH-256820418,1751994919390,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,190.0,190.0,,,,,,,1751994919.39
1435,ETH-256820419,1751994919403,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,181.0,181.0,,,,,,,1751994919.403
1436,ETH-256820420,1751994919403,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,86.0,86.0,,,,,,,1751994919.403
1437,ETH-256820421,1751994919411,1,0.0165,0.015923,60.03,ETH-25JUL25-2900-C,2617.28,buy,36.0,36.0,,,,,,,1751994919.411
1438,ETH-256820976,1751995067967,1,0.0165,0.016027,60.36,ETH-25JUL25-2900-C,2614.91,buy,100.0,100.0,,,,,,,1751995067.967
1439,ETH-256822952,1751995805296,1,0.0165,0.016191,60.67,ETH-25JUL25-2900-C,2612.33,buy,1.0,1.0,,,,,,,1751995805.296
1440,ETH-256823510,1751995969032,1,0.0165,0.016566,60.31,ETH-25JUL25-2900-C,2615.19,buy,5.0,5.0,,,,,,,1751995969.032
1441,ETH-256824135,1751996696691,2,0.016,0.016122,60.49,ETH-25JUL25-2900-C,2608.06,sell,2.0,2.0,,,,,,,1751996696.691
1442,ETH-256824136,1751996696984,3,0.016,0.016114,60.48,ETH-25JUL25-2900-C,2608.07,sell,1.0,1.0,,,,,,,1751996696.984
1444,ETH-256825583,1751997245852,1,0.0175,0.017386,60.52,ETH-25JUL25-2900-C,2625.31,buy,1.0,1.0,,,,,,,1751997245.852
1443,ETH-256825582,1751997245852,0,0.0175,0.017386,60.52,ETH-25JUL25-2900-C,2625.31,buy,37.0,37.0,,,,,,,1751997245.852
1446,ETH-256828680,1751998442947,3,0.017,0.016573,60.8,ETH-25JUL25-2900-C,2617.37,buy,33.0,33.0,,,,,,,1751998442.947
1448,ETH-256828682,1751998442947,3,0.017,0.016573,60.8,ETH-25JUL25-2900-C,2617.37,buy,36.0,36.0,,,,,,,1751998442.947
1445,ETH-256828679,1751998442947,2,0.017,0.016573,60.8,ETH-25JUL25-2900-C,2617.37,buy,1.0,1.0,,,,,,,1751998442.947
1447,ETH-256828681,1751998442947,3,0.017,0.016573,60.8,ETH-25JUL25-2900-C,2617.37,buy,125.0,125.0,,,,,,,1751998442.947
1449,ETH-256831031,1752001146705,2,0.0165,0.017211,59.17,ETH-25JUL25-2900-C,2624.96,sell,1.0,1.0,,,,,,,1752001146.705
1450,ETH-256832743,1752003215414,2,0.016,0.015849,60.81,ETH-25JUL25-2900-C,2606.23,sell,7.0,7.0,,,,,,,1752003215.414
1451,ETH-256834088,1752005243032,3,0.016,0.015954,60.62,ETH-25JUL25-2900-C,2607.99,buy,1.0,1.0,,,,,,,1752005243.032
1452,ETH-256835068,1752006587896,2,0.0155,0.016231,59.28,ETH-25JUL25-2900-C,2612.48,sell,4.0,4.0,,,,,,,1752006587.896
1453,ETH-256835069,1752006589431,3,0.0155,0.01623,59.28,ETH-25JUL25-2900-C,2612.47,sell,1.0,1.0,,,,,,,1752006589.431
1454,ETH-256835423,1752008034286,3,0.0155,0.015502,60.31,ETH-25JUL25-2900-C,2604.9,buy,1.0,1.0,,,,,,,1752008034.286
1455,ETH-256835427,1752008059461,3,0.0155,0.015512,60.32,ETH-25JUL25-2900-C,2604.81,buy,1.0,1.0,,,,,,,1752008059.461
1456,ETH-256836722,1752010209165,0,0.016,0.015797,60.59,ETH-25JUL25-2900-C,2608.56,buy,1.0,1.0,,,,,,,1752010209.165
1457,ETH-256838078,1752011659174,0,0.0165,0.016521,60.96,ETH-25JUL25-2900-C,2611.64,buy,1.0,1.0,,,,,,,1752011659.174
1458,ETH-256838387,1752012080597,1,0.0165,0.016523,61.0,ETH-25JUL25-2900-C,2611.54,buy,1.0,1.0,,,,,,,1752012080.597
1459,ETH-256840542,1752017327352,1,0.0165,0.016462,61.13,ETH-25JUL25-2900-C,2611.65,buy,1.0,1.0,,,,,,,1752017327.352
1460,ETH-256841689,1752020001071,1,0.0165,0.016527,61.01,ETH-25JUL25-2900-C,2613.34,buy,1.0,1.0,,,,,,,1752020001.071
1461,ETH-256841951,1752020297265,1,0.0165,0.016186,61.55,ETH-25JUL25-2900-C,2609.14,buy,72.0,72.0,,,,,,,1752020297.265
1462,ETH-256842612,1752021976604,0,0.017,0.016662,62.09,ETH-25JUL25-2900-C,2610.74,buy,1.0,1.0,,,,,,,1752021976.604
