trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,block_rfq_id,unix_sec
2888,ETH-259436776,1753353748981,1,0.252,0.252157,0.0,ETH-25JUL25-2700-C,3609.96,sell,10.0,10.0,,,,,,,1753353748.981
2889,ETH-259439233,1753354882080,0,0.2548,0.254776,221.25,ETH-25JUL25-2700-C,3622.87,buy,63.0,63.0,4.0,BLOCK-213132,ETH-CCOND-25JUL25-2600_2700_2800_2900,,,,1753354882.08
2890,ETH-259439239,1753354887134,1,0.2548,0.254679,223.59,ETH-25JUL25-2700-C,3622.82,sell,437.0,437.0,4.0,BLOCK-213133,ETH-CCOND-25JUL25-2600_2700_2800_2900,,,,1753354887.134
2891,ETH-259500627,1753376786555,0,0.2715,0.271348,292.82,ETH-25JUL25-2700-C,3705.71,sell,10.0,10.0,,,,,,,1753376786.555
2892,ETH-259500825,1753376930715,1,0.2715,0.271528,226.58,ETH-25JUL25-2700-C,3706.19,sell,15.0,15.0,,,,,,,1753376930.715
2893,ETH-259500826,1753376930724,1,0.2715,0.271528,226.58,ETH-25JUL25-2700-C,3706.19,sell,4.0,4.0,,,,,,,1753376930.724
2894,ETH-259522932,1753393567033,0,0.2765,0.276289,375.47,ETH-25JUL25-2700-C,3731.64,sell,1.0,1.0,,,,,,,1753393567.033
2895,ETH-259532804,1753398609484,2,0.273,0.273138,0.0,ETH-25JUL25-2700-C,3715.01,sell,20.0,20.0,,,,,,,1753398609.484
2896,ETH-259537679,1753399788275,2,0.2719,0.271627,421.01,ETH-25JUL25-2700-C,3706.4,buy,125.0,125.0,2.0,BLOCK-213455,ETH-CS-25JUL25-2600_2700,,,,1753399788.275
2897,ETH-259614717,1753426273759,2,0.2585,0.258527,0.0,ETH-25JUL25-2700-C,3640.97,sell,10.0,10.0,,,,,,,1753426273.759
2898,ETH-259614904,1753426482269,2,0.258,0.25771,999.0,ETH-25JUL25-2700-C,3637.08,buy,580.0,580.0,2.0,BLOCK-213684,ETH-CS-25JUL25-2100_2700,,,,1753426482.269
2899,ETH-259616422,1753427381078,2,0.2555,0.255569,0.0,ETH-25JUL25-2700-C,3625.58,sell,10.0,10.0,,,,,,,1753427381.078
2900,ETH-259618581,1753427813341,0,0.263,0.26349,0.0,ETH-25JUL25-2700-C,3663.46,sell,12.0,12.0,,,,,,,1753427813.341
2901,ETH-259618596,1753427815303,1,0.263,0.263312,0.0,ETH-25JUL25-2700-C,3662.24,sell,8.0,8.0,,,,,,,1753427815.303
2902,ETH-259619177,1753427962530,2,0.262,0.261999,999.0,ETH-25JUL25-2700-C,3657.3,sell,1.0,1.0,,,,,,,1753427962.53
