trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,combo_trade_id,block_rfq_id,unix_sec
2386,ETH-256161554,1751303643086,0,0.0445,0.044081,61.8,ETH-25JUL25-2600-C,2479.28,buy,1.0,,,1.0,,,,1751303643.086
2387,ETH-256161835,1751303653195,0,0.045,0.04473,61.67,ETH-25JUL25-2600-C,2483.36,buy,1.0,,,1.0,,,,1751303653.195
2388,ETH-256165184,1751306177984,0,0.046,0.045712,61.56,ETH-25JUL25-2600-C,2490.79,buy,1.0,,,1.0,,,,1751306177.984
2389,ETH-256170884,1751311296750,0,0.048,0.047772,61.59,ETH-25JUL25-2600-C,2504.12,buy,1.0,,,1.0,,,,1751311296.75
2390,ETH-256171161,1751311383185,0,0.0485,0.048158,61.79,ETH-25JUL25-2600-C,2506.24,buy,1.0,,,1.0,,,,1751311383.185
2391,ETH-256171162,1751311383185,1,0.0485,0.048158,61.79,ETH-25JUL25-2600-C,2506.24,buy,12.0,,,12.0,,,,1751311383.185
2392,ETH-256171163,1751311383188,1,0.0485,0.048158,61.79,ETH-25JUL25-2600-C,2506.24,sell,77.0,,,77.0,,,,1751311383.188
2394,ETH-256171283,1751311441652,1,0.049,0.048386,61.97,ETH-25JUL25-2600-C,2508.08,buy,13.0,,,13.0,,,,1751311441.652
2393,ETH-256171282,1751311441652,0,0.049,0.048386,61.97,ETH-25JUL25-2600-C,2508.08,buy,12.0,,,12.0,,,,1751311441.652
2395,ETH-256171773,1751311654377,0,0.05,0.049809,61.64,ETH-25JUL25-2600-C,2516.35,buy,1.0,,,1.0,,,,1751311654.377
2396,ETH-256178550,1751316717798,2,0.0485,0.048231,61.48,ETH-25JUL25-2600-C,2508.46,buy,1.0,,,1.0,,,,1751316717.798
2397,ETH-256178551,1751316717798,3,0.0485,0.048231,61.48,ETH-25JUL25-2600-C,2508.46,buy,6.0,,,6.0,,,,1751316717.798
2398,ETH-256178552,1751316717813,3,0.0485,0.048231,61.48,ETH-25JUL25-2600-C,2508.46,sell,3.0,,,3.0,,,,1751316717.813
2399,ETH-256179289,1751317806801,2,0.0465,0.046656,61.0,ETH-25JUL25-2600-C,2498.81,buy,1.0,,,1.0,,,,1751317806.801
2400,ETH-256180207,1751318632942,3,0.0465,0.046509,61.18,ETH-25JUL25-2600-C,2497.5,sell,1.0,,,1.0,,,,1751318632.942
2401,ETH-256197404,1751344981045,2,0.0415,0.041545,59.73,ETH-25JUL25-2600-C,2476.39,sell,2.0,,,2.0,,,,1751344981.045
2402,ETH-256200517,1751347516544,2,0.039,0.038686,60.29,ETH-25JUL25-2600-C,2455.4,buy,1.0,,,1.0,,,,1751347516.544
2403,ETH-256200518,1751347516547,3,0.039,0.038686,60.29,ETH-25JUL25-2600-C,2455.4,sell,2.0,,,2.0,,,,1751347516.547
2404,ETH-256202986,1751349762576,3,0.039,0.039019,59.96,ETH-25JUL25-2600-C,2458.01,sell,1.0,,,1.0,,,,1751349762.576
2405,ETH-256207659,1751355724637,0,0.04,0.039569,60.28,ETH-25JUL25-2600-C,2464.26,buy,1.0,,,1.0,,,,1751355724.637
2406,ETH-256211106,1751359043620,2,0.0385,0.038497,59.69,ETH-25JUL25-2600-C,2458.18,buy,1.0,,,1.0,,,,1751359043.62
2407,ETH-256211550,1751359367366,2,0.0375,0.037946,59.19,ETH-25JUL25-2600-C,2454.62,sell,1.0,,,1.0,,,,1751359367.366
2408,ETH-256212824,1751361948707,3,0.0375,0.038064,58.7,ETH-25JUL25-2600-C,2457.93,sell,2.0,,,2.0,,,,1751361948.707
2409,ETH-256212869,1751362042834,3,0.0375,0.037935,58.82,ETH-25JUL25-2600-C,2457.13,sell,1.0,,,1.0,,,,1751362042.834
2410,ETH-256214039,1751363488919,3,0.0375,0.037672,58.98,ETH-25JUL25-2600-C,2456.09,buy,2.0,,,2.0,,,,1751363488.919
2411,ETH-256214160,1751363763025,3,0.0375,0.037752,58.86,ETH-25JUL25-2600-C,2456.97,buy,2.0,,,2.0,,,,1751363763.025
2412,ETH-256216237,1751366341623,2,0.0365,0.03674,58.65,ETH-25JUL25-2600-C,2452.05,sell,8.0,,,8.0,,,,1751366341.623
2413,ETH-256216240,1751366341639,3,0.0365,0.03674,58.65,ETH-25JUL25-2600-C,2452.05,sell,2.0,,,2.0,,,,1751366341.639
2414,ETH-256216697,1751366916831,3,0.0365,0.036639,58.71,ETH-25JUL25-2600-C,2451.68,buy,21.0,,,21.0,,,,1751366916.831
2415,ETH-256238230,1751382482835,2,0.032,0.032501,58.55,ETH-25JUL25-2600-C,2420.69,sell,1.0,,,1.0,,,,1751382482.835
2416,ETH-256244722,1751389609646,0,0.0325,0.032167,59.14,ETH-25JUL25-2600-C,2420.69,buy,1.0,,,1.0,,,,1751389609.646
2417,ETH-256248596,1751395679285,2,0.032,0.031967,59.0,ETH-25JUL25-2600-C,2418.5,sell,1.0,,,1.0,,,,1751395679.285
2418,ETH-256252805,1751397859578,0,0.0325,0.032446,59.03,ETH-25JUL25-2600-C,2422.0,buy,2.0,,,2.0,,,,1751397859.578
2419,ETH-256253162,1751398502243,2,0.032,0.031895,59.07,ETH-25JUL25-2600-C,2418.2,buy,1.0,,,1.0,,,,1751398502.243
2420,ETH-256257190,1751400430507,2,0.0305,0.030484,58.88,ETH-25JUL25-2600-C,2407.67,buy,2.0,,,2.0,,,,1751400430.507
2421,ETH-256264809,1751407455841,3,0.0305,0.030511,58.77,ETH-25JUL25-2600-C,2409.3,buy,26.0,,,26.0,,,,1751407455.841
2422,ETH-256264810,1751407455848,3,0.0305,0.030511,58.77,ETH-25JUL25-2600-C,2409.3,buy,26.0,,,26.0,,,,1751407455.848
2423,ETH-256283307,1751424663368,0,0.031,0.031027,58.6,ETH-25JUL25-2600-C,2416.51,buy,2.0,,,2.0,,,,1751424663.368
2424,ETH-256283357,1751424921461,1,0.031,0.031035,58.61,ETH-25JUL25-2600-C,2416.48,buy,1.0,,,1.0,,,,1751424921.461
2425,ETH-256286397,1751427498366,0,0.0325,0.032165,58.72,ETH-25JUL25-2600-C,2427.51,buy,1.0,,,1.0,,,,1751427498.366
2426,ETH-256287083,1751428640435,1,0.0325,0.032313,58.44,ETH-25JUL25-2600-C,2429.72,buy,1.0,,,1.0,,,,1751428640.435
2427,ETH-256287326,1751428940469,1,0.0325,0.032323,58.51,ETH-25JUL25-2600-C,2429.34,buy,1.0,,,1.0,,,,1751428940.469
2429,ETH-256288388,1751431216657,1,0.033,0.032804,58.25,ETH-25JUL25-2600-C,2434.95,buy,1.0,,,1.0,,,,1751431216.657
2428,ETH-256288387,1751431216657,0,0.033,0.032804,58.25,ETH-25JUL25-2600-C,2434.95,buy,19.0,,,19.0,,,,1751431216.657
2430,ETH-256288389,1751431216660,1,0.033,0.032804,58.25,ETH-25JUL25-2600-C,2434.95,sell,30.0,,,30.0,,,,1751431216.66
2431,ETH-256289433,1751433173073,1,0.033,0.03275,58.25,ETH-25JUL25-2600-C,2435.57,buy,1.0,,,1.0,,,,1751433173.073
2432,ETH-256290899,1751434183115,0,0.0335,0.033289,58.21,ETH-25JUL25-2600-C,2439.73,buy,1.0,,,1.0,,,,1751434183.115
2433,ETH-256299505,1751444616363,0,0.035,0.035096,57.83,ETH-25JUL25-2600-C,2454.9,buy,2.0,,,2.0,,,,1751444616.363
2434,ETH-256299961,1751445067659,2,0.034,0.034612,57.28,ETH-25JUL25-2600-C,2451.56,sell,1.0,,,1.0,,,,1751445067.659
2435,ETH-256303738,1751450499798,2,0.0335,0.033736,57.16,ETH-25JUL25-2600-C,2449.15,buy,5.0,,,5.0,,,,1751450499.798
2436,ETH-256304031,1751450695993,2,0.033,0.033334,57.07,ETH-25JUL25-2600-C,2446.08,sell,5.0,,,5.0,,,,1751450695.993
2437,ETH-256304135,1751450879362,3,0.033,0.033261,57.15,ETH-25JUL25-2600-C,2445.52,buy,5.0,,,5.0,,,,1751450879.362
2438,ETH-256304189,1751451053941,0,0.0335,0.033411,57.53,ETH-25JUL25-2600-C,2446.63,sell,1.0,,,1.0,,,,1751451053.941
2439,ETH-256304328,1751451248981,1,0.0335,0.033577,57.35,ETH-25JUL25-2600-C,2448.15,buy,2.0,,,2.0,,,,1751451248.981
2440,ETH-256304431,1751451452337,1,0.0335,0.033881,57.01,ETH-25JUL25-2600-C,2450.24,buy,1.0,,,1.0,,,,1751451452.337
2443,ETH-256305340,1751453483786,1,0.0345,0.034082,57.78,ETH-25JUL25-2600-C,2452.46,buy,100.0,,,100.0,,,,1751453483.786
2441,ETH-256305338,1751453483786,0,0.0345,0.034082,57.78,ETH-25JUL25-2600-C,2452.46,buy,15.0,,,15.0,,,,1751453483.786
2442,ETH-256305339,1751453483786,1,0.0345,0.034082,57.78,ETH-25JUL25-2600-C,2452.46,buy,52.0,,,52.0,,,,1751453483.786
2444,ETH-256305341,1751453483790,1,0.0345,0.034082,57.78,ETH-25JUL25-2600-C,2452.46,sell,83.0,,,83.0,,,,1751453483.79
2445,ETH-256314394,1751463439202,2,0.034,0.033523,57.85,ETH-25JUL25-2600-C,2448.32,buy,50.0,,,50.0,,,,1751463439.202
2446,ETH-256314405,1751463454585,3,0.034,0.033654,57.72,ETH-25JUL25-2600-C,2449.15,buy,8.0,,,8.0,,,,1751463454.585
2447,ETH-256314406,1751463454595,3,0.034,0.033654,57.72,ETH-25JUL25-2600-C,2449.15,sell,1.0,,,1.0,,,,1751463454.595
2448,ETH-256314436,1751463515123,0,0.0345,0.034199,58.03,ETH-25JUL25-2600-C,2450.57,buy,11.0,,,11.0,,,,1751463515.123
2449,ETH-256314465,1751463542945,1,0.0345,0.034172,58.04,ETH-25JUL25-2600-C,2450.57,buy,11.0,,,11.0,,,,1751463542.945
2450,ETH-256314466,1751463542945,1,0.0345,0.034172,58.04,ETH-25JUL25-2600-C,2450.57,buy,4.0,,,4.0,,,,1751463542.945
2451,ETH-256314542,1751463580759,2,0.0341,0.034053,57.76,ETH-25JUL25-2600-C,2449.67,sell,1000.0,2.0,BLOCK-208192,1000.0,ETH-CSR12-25JUL25-2600_2900,,,1751463580.759
2452,ETH-256314584,1751463593552,0,0.0345,0.034109,58.05,ETH-25JUL25-2600-C,2450.54,buy,4.0,,,4.0,,,,1751463593.552
2453,ETH-256323406,1751469062010,0,0.04,0.0392,59.0,ETH-25JUL25-2600-C,2483.42,buy,20.0,,,20.0,,,,1751469062.01
2454,ETH-256326480,1751469356962,0,0.0415,0.041111,58.59,ETH-25JUL25-2600-C,2496.34,buy,1.0,,,1.0,,,,1751469356.962
2455,ETH-256326481,1751469356964,1,0.0415,0.041111,58.59,ETH-25JUL25-2600-C,2496.34,sell,39.0,,,39.0,,,,1751469356.964
2456,ETH-256326767,1751469386121,0,0.042,0.041375,58.87,ETH-25JUL25-2600-C,2497.99,buy,40.0,,,40.0,,,,1751469386.121
2457,ETH-256336051,1751472482438,0,0.0455,0.045199,59.16,ETH-25JUL25-2600-C,2518.12,buy,1.0,,,1.0,,,,1751472482.438
2458,ETH-256344244,1751473890866,0,0.0495,0.049084,60.07,ETH-25JUL25-2600-C,2537.12,sell,1.0,,,1.0,,,,1751473890.866
2459,ETH-256344644,1751474118911,0,0.0505,0.049945,60.22,ETH-25JUL25-2600-C,2542.0,buy,2.0,,,2.0,,,,1751474118.911
2460,ETH-256344808,1751474206157,0,0.051,0.050259,60.45,ETH-25JUL25-2600-C,2543.99,buy,3.0,,,3.0,,,,1751474206.157
2461,ETH-256345236,1751474417116,0,0.0515,0.050752,60.47,ETH-25JUL25-2600-C,2546.75,buy,2.0,,,2.0,,,,1751474417.116
2462,ETH-256346975,1751474960570,0,0.053,0.052415,60.53,ETH-25JUL25-2600-C,2555.05,buy,3.0,,,3.0,,,,1751474960.57
2463,ETH-256349524,1751475362219,2,0.0525,0.052821,59.84,ETH-25JUL25-2600-C,2556.61,sell,4.0,,,4.0,,,,1751475362.219
2465,ETH-256350641,1751475622850,1,0.0555,0.054787,60.91,ETH-25JUL25-2600-C,2567.56,buy,31.0,,,31.0,,,,1751475622.85
2464,ETH-256350640,1751475622850,0,0.0555,0.054787,60.91,ETH-25JUL25-2600-C,2567.56,buy,1.0,,,1.0,,,,1751475622.85
2466,ETH-256350652,1751475622872,1,0.0555,0.054787,60.91,ETH-25JUL25-2600-C,2567.56,buy,19.0,,,19.0,,,,1751475622.872
2467,ETH-256350912,1751475638766,1,0.0555,0.055414,60.44,ETH-25JUL25-2600-C,2569.95,sell,1.0,,,1.0,,,,1751475638.766
2468,ETH-256350918,1751475639494,1,0.0555,0.055414,60.44,ETH-25JUL25-2600-C,2569.95,sell,148.0,,,148.0,,,,1751475639.494
2469,ETH-256351140,1751475684983,2,0.055,0.05449,60.77,ETH-25JUL25-2600-C,2565.41,sell,1.0,,,1.0,,,,1751475684.983
2470,ETH-256353530,1751476321440,2,0.0545,0.054423,60.47,ETH-25JUL25-2600-C,2564.71,sell,1.0,,,1.0,,,,1751476321.44
2471,ETH-256358911,1751477399750,0,0.0585,0.05854,61.49,ETH-25JUL25-2600-C,2582.46,sell,6.0,,,6.0,,,,1751477399.75
2472,ETH-256358912,1751477399752,1,0.0585,0.05854,61.49,ETH-25JUL25-2600-C,2582.46,buy,3.0,,,3.0,,,,1751477399.752
2473,ETH-256363074,1751478465032,2,0.0545,0.054671,61.81,ETH-25JUL25-2600-C,2557.36,sell,10.0,,,10.0,,,,1751478465.032
2474,ETH-256363278,1751478533082,3,0.0545,0.054596,61.88,ETH-25JUL25-2600-C,2556.97,sell,27.0,,,27.0,,,,1751478533.082
2475,ETH-256366098,1751479423267,0,0.057,0.057124,61.82,ETH-25JUL25-2600-C,2571.09,buy,3.0,,,3.0,,,,1751479423.267
2476,ETH-256368045,1751481362653,1,0.057,0.056976,61.73,ETH-25JUL25-2600-C,2571.47,buy,20.0,,,20.0,,,,1751481362.653
2477,ETH-256368183,1751481476759,0,0.058,0.057588,62.19,ETH-25JUL25-2600-C,2574.26,buy,2.0,,,2.0,,,,1751481476.759
2478,ETH-256369020,1751482055447,0,0.059,0.058755,62.08,ETH-25JUL25-2600-C,2580.83,buy,11.0,,,11.0,,,,1751482055.447
2479,ETH-256372503,1751485550443,1,0.059,0.059121,61.85,ETH-25JUL25-2600-C,2582.85,buy,1.0,,,1.0,,,,1751485550.443
2480,ETH-256373741,1751486188120,0,0.061,0.060373,62.6,ETH-25JUL25-2600-C,2589.72,buy,46.0,,,46.0,,,,1751486188.12
2481,ETH-256373760,1751486188145,1,0.061,0.060373,62.6,ETH-25JUL25-2600-C,2589.72,buy,24.0,,,24.0,,,,1751486188.145
2482,ETH-256373905,1751486189182,0,0.062,0.060391,63.26,ETH-25JUL25-2600-C,2591.62,buy,1.0,,,1.0,,,,1751486189.182
2483,ETH-256376608,1751486395284,0,0.0645,0.063961,62.88,ETH-25JUL25-2600-C,2607.31,sell,185.0,,,185.0,,,,1751486395.284
2484,ETH-256376617,1751486395362,1,0.0645,0.063961,62.88,ETH-25JUL25-2600-C,2607.31,sell,30.0,,,30.0,,,,1751486395.362
2485,ETH-256376621,1751486395368,1,0.0645,0.063961,62.88,ETH-25JUL25-2600-C,2607.31,sell,4.0,,,4.0,,,,1751486395.368
2486,ETH-256376622,1751486395375,1,0.0645,0.063961,62.88,ETH-25JUL25-2600-C,2607.31,sell,31.0,,,31.0,,,,1751486395.375
2487,ETH-256376627,1751486395550,1,0.0645,0.063961,62.88,ETH-25JUL25-2600-C,2607.31,sell,231.0,,,231.0,,,,1751486395.55
2488,ETH-256376629,1751486395666,1,0.0645,0.06399,62.91,ETH-25JUL25-2600-C,2607.2,sell,30.0,,,30.0,,,,1751486395.666
2489,ETH-256376633,1751486395966,1,0.0645,0.06399,62.91,ETH-25JUL25-2600-C,2607.2,sell,24.0,,,24.0,,,,1751486395.966
2490,ETH-256376634,1751486395979,1,0.0645,0.06399,62.91,ETH-25JUL25-2600-C,2607.2,sell,10.0,,,10.0,,,,1751486395.979
2491,ETH-256376639,1751486396358,1,0.0645,0.06399,62.91,ETH-25JUL25-2600-C,2607.2,sell,15.0,,,15.0,,,,1751486396.358
2492,ETH-256376646,1751486396585,1,0.0645,0.06399,62.91,ETH-25JUL25-2600-C,2607.2,sell,125.0,,,125.0,,,,1751486396.585
2493,ETH-256376647,1751486396651,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,122.0,,,122.0,,,,1751486396.651
2494,ETH-256376648,1751486396862,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,1.0,,,1.0,,,,1751486396.862
2495,ETH-256376652,1751486396902,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,5.0,,,5.0,,,,1751486396.902
2496,ETH-256376653,1751486396988,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,1.0,,,1.0,,,,1751486396.988
2497,ETH-256376656,1751486397070,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,43.0,,,43.0,,,,1751486397.07
2498,ETH-256376657,1751486397079,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,2.0,,,2.0,,,,1751486397.079
2499,ETH-256376658,1751486397173,1,0.0645,0.063992,63.06,ETH-25JUL25-2600-C,2606.41,sell,209.0,,,209.0,,,,1751486397.173
2500,ETH-256376864,1751486407855,2,0.064,0.063746,63.21,ETH-25JUL25-2600-C,2603.04,sell,13.0,,,13.0,,,,1751486407.855
2501,ETH-256376865,1751486407857,3,0.064,0.063746,63.21,ETH-25JUL25-2600-C,2603.04,sell,37.0,,,37.0,,,,1751486407.857
2502,ETH-256376866,1751486407858,3,0.064,0.063746,63.21,ETH-25JUL25-2600-C,2603.04,sell,11.0,,,11.0,,,,1751486407.858
2503,ETH-256376890,1751486410051,3,0.064,0.063282,63.3,ETH-25JUL25-2600-C,2602.53,sell,58.0,,,58.0,,,,1751486410.051
2504,ETH-256377008,1751486423453,3,0.064,0.063374,63.47,ETH-25JUL25-2600-C,2601.48,sell,25.0,,,25.0,,,,1751486423.453
2505,ETH-256377012,1751486423497,3,0.064,0.063374,63.47,ETH-25JUL25-2600-C,2601.48,sell,1.0,,,1.0,,,,1751486423.497
2506,ETH-256377124,1751486430770,3,0.064,0.063297,63.64,ETH-25JUL25-2600-C,2600.61,sell,1.0,,,1.0,,,,1751486430.77
2507,ETH-256381872,1751487918794,2,0.0625,0.062774,64.11,ETH-25JUL25-2600-C,2590.34,buy,250.0,,,250.0,,,,1751487918.794
2508,ETH-256382253,1751488106385,0,0.0635,0.063279,64.59,ETH-25JUL25-2600-C,2593.76,buy,31.0,,,31.0,,,,1751488106.385
2509,ETH-256383677,1751488941953,0,0.0655,0.065231,65.02,ETH-25JUL25-2600-C,2602.05,buy,1.0,,,1.0,,,,1751488941.953
2510,ETH-256384950,1751489628636,1,0.0655,0.065373,65.64,ETH-25JUL25-2600-C,2598.89,buy,1.0,,,1.0,,,,1751489628.636
2511,ETH-256386559,1751490892878,2,0.0625,0.063071,64.62,ETH-25JUL25-2600-C,2587.7,sell,202.0,,,202.0,,,,1751490892.878
2512,ETH-256387285,1751491697982,0,0.0628,0.062948,64.75,ETH-25JUL25-2600-C,2589.01,buy,250.0,2.0,BLOCK-208318,250.0,ETH-CCAL-26SEP25_25JUL25-2600,,7661.0,1751491697.982
2513,ETH-256388649,1751492720700,2,0.0625,0.063216,64.11,ETH-25JUL25-2600-C,2591.43,sell,2.0,,,2.0,,,,1751492720.7
2514,ETH-256388966,1751493262625,0,0.0635,0.064063,64.18,ETH-25JUL25-2600-C,2596.6,sell,250.0,,,250.0,,,,1751493262.625
2515,ETH-256389998,1751493819904,1,0.0635,0.063942,63.72,ETH-25JUL25-2600-C,2599.57,sell,9.0,,,9.0,,,,1751493819.904
2516,ETH-256400075,1751500242828,2,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,122.0,,,122.0,,,,1751500242.828
2517,ETH-256400076,1751500242848,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,17.0,,,17.0,,,,1751500242.848
2518,ETH-256400077,1751500242868,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500242.868
2519,ETH-256400078,1751500242889,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500242.889
2520,ETH-256400079,1751500242904,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500242.904
2521,ETH-256400080,1751500242929,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500242.929
2522,ETH-256400081,1751500242974,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500242.974
2523,ETH-256400085,1751500242998,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,2.0,,,2.0,,,,1751500242.998
2524,ETH-256400086,1751500243023,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,2.0,,,2.0,,,,1751500243.023
2525,ETH-256400087,1751500243039,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,4.0,,,4.0,,,,1751500243.039
2526,ETH-256400088,1751500243053,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,4.0,,,4.0,,,,1751500243.053
2527,ETH-256400090,1751500243089,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,3.0,,,3.0,,,,1751500243.089
2528,ETH-256400091,1751500243131,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500243.131
2529,ETH-256400098,1751500243234,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,206.0,,,206.0,,,,1751500243.234
2530,ETH-256400099,1751500243255,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,1.0,,,1.0,,,,1751500243.255
2531,ETH-256400102,1751500243285,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,96.0,,,96.0,,,,1751500243.285
2532,ETH-256400104,1751500243300,3,0.059,0.05949,63.75,ETH-25JUL25-2600-C,2574.77,sell,70.0,,,70.0,,,,1751500243.3
2533,ETH-256401358,1751501296291,0,0.0595,0.059411,64.3,ETH-25JUL25-2600-C,2574.59,buy,1.0,,,1.0,,,,1751501296.291
2534,ETH-256401440,1751501443138,1,0.0595,0.059667,64.06,ETH-25JUL25-2600-C,2575.97,buy,25.0,,,25.0,,,,1751501443.138
2535,ETH-256403695,1751504526814,2,0.058,0.058315,63.25,ETH-25JUL25-2600-C,2571.93,buy,50.0,,,50.0,,,,1751504526.814
2536,ETH-256403799,1751504646790,2,0.0575,0.057519,63.38,ETH-25JUL25-2600-C,2568.37,buy,50.0,,,50.0,,,,1751504646.79
2537,ETH-256404332,1751505061622,0,0.059,0.059059,63.45,ETH-25JUL25-2600-C,2576.45,sell,5.0,,,5.0,,,,1751505061.622
2538,ETH-256406787,1751508885357,2,0.058,0.058252,62.92,ETH-25JUL25-2600-C,2573.87,buy,1.0,,,1.0,,,,1751508885.357
2539,ETH-256407453,1751509690403,2,0.0565,0.056778,63.06,ETH-25JUL25-2600-C,2564.84,sell,4.0,,,4.0,,,,1751509690.403
2540,ETH-256416110,1751521375721,0,0.0615,0.060994,63.41,ETH-25JUL25-2600-C,2592.05,sell,250.0,2.0,BLOCK-208387,250.0,ETH-CSR12-25JUL25-2600_2900,,7706.0,1751521375.721
2541,ETH-256419998,1751525777470,0,0.063,0.063251,63.31,ETH-25JUL25-2600-C,2600.6,sell,40.0,,,40.0,,,,1751525777.47
2542,ETH-256421044,1751526894710,2,0.0616,0.06171,63.23,ETH-25JUL25-2600-C,2593.61,sell,125.0,4.0,BLOCK-208410,125.0,ETH-IBUT-25JUL25-2300_2600_2900,,,1751526894.71
2543,ETH-256422857,1751528470484,0,0.0633,0.063218,63.53,ETH-25JUL25-2600-C,2602.17,sell,150.0,4.0,BLOCK-208418,150.0,ETH-IBUT-25JUL25-2300_2600_2900,,,1751528470.484
2544,ETH-256431267,1751534303309,2,0.063,0.063058,63.51,ETH-25JUL25-2600-C,2601.0,buy,5.0,,,5.0,,,,1751534303.309
2545,ETH-256434404,1751535749651,0,0.0665,0.066207,64.56,ETH-25JUL25-2600-C,2613.39,buy,2.0,,,2.0,,,,1751535749.651
2546,ETH-256438055,1751536888196,2,0.064,0.063837,64.77,ETH-25JUL25-2600-C,2599.09,sell,1.0,,,1.0,,,,1751536888.196
2547,ETH-256438208,1751536913694,2,0.0635,0.06328,64.87,ETH-25JUL25-2600-C,2595.9,sell,1.0,,,1.0,,,,1751536913.694
2548,ETH-256448605,1751543887732,2,0.0625,0.062901,63.9,ETH-25JUL25-2600-C,2596.52,sell,1.0,,,1.0,,,,1751543887.732
2549,ETH-256448649,1751543919483,0,0.063,0.063055,64.24,ETH-25JUL25-2600-C,2597.32,buy,1.0,,,1.0,,,,1751543919.483
2550,ETH-256451658,1751545801481,0,0.0645,0.063859,65.01,ETH-25JUL25-2600-C,2601.69,buy,1.0,,,1.0,,,,1751545801.481
2551,ETH-256457406,1751546466869,2,0.0595,0.059882,64.06,ETH-25JUL25-2600-C,2578.26,buy,3.0,,,3.0,,,,1751546466.869
2552,ETH-256480098,1751552782652,0,0.0665,0.06607,65.01,ETH-25JUL25-2600-C,2612.77,buy,1.0,,,1.0,,,,1751552782.652
2553,ETH-256488282,1751555932105,2,0.061,0.060839,64.51,ETH-25JUL25-2600-C,2585.94,buy,50.0,,,50.0,,,,1751555932.105
2554,ETH-256488791,1751556256650,3,0.061,0.061117,64.08,ETH-25JUL25-2600-C,2588.02,buy,50.0,,,50.0,,,,1751556256.65
2555,ETH-256490047,1751556900112,2,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,156.0,,,156.0,,,,1751556900.112
2556,ETH-256490082,1751556900163,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,3.0,,,3.0,,,,1751556900.163
2557,ETH-256490107,1751556900210,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,1.0,,,1.0,,,,1751556900.21
2558,ETH-256490123,1751556900234,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,1.0,,,1.0,,,,1751556900.234
2559,ETH-256490134,1751556900257,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,1.0,,,1.0,,,,1751556900.257
2560,ETH-256490142,1751556900297,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,13.0,,,13.0,,,,1751556900.297
2561,ETH-256490145,1751556900315,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,62.0,,,62.0,,,,1751556900.315
2562,ETH-256490150,1751556900353,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,1.0,,,1.0,,,,1751556900.353
2563,ETH-256490151,1751556900356,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,7.0,,,7.0,,,,1751556900.356
2564,ETH-256490154,1751556900384,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,15.0,,,15.0,,,,1751556900.384
2565,ETH-256490155,1751556900404,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,164.0,,,164.0,,,,1751556900.404
2566,ETH-256490161,1751556900490,3,0.0585,0.059163,63.39,ETH-25JUL25-2600-C,2578.12,sell,70.0,,,70.0,,,,1751556900.49
