trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,liquidation,block_rfq_id,unix_sec
1,ETH-257141635,1752186496285,1,0.017,0.017623,68.21,ETH-25JUL25-3300-C,2954.97,sell,2.0,2.0,,,,,,,1752186496.285
2,ETH-257147782,1752188900049,0,0.0185,0.018517,68.89,ETH-25JUL25-3300-C,2970.05,buy,3.0,3.0,,,,,,,1752188900.049
3,ETH-257149908,1752189977758,2,0.0175,0.017335,69.39,ETH-25JUL25-3300-C,2952.93,sell,5.0,5.0,,,,,,,1752189977.758
4,ETH-257149909,1752189977758,3,0.0175,0.017335,69.39,ETH-25JUL25-3300-C,2952.93,sell,5.0,5.0,,,,,,,1752189977.758
5,ETH-257160803,1752194817314,2,0.0155,0.015812,68.12,ETH-25JUL25-3300-C,2935.74,buy,2.0,2.0,,,,,,,1752194817.314
6,ETH-257164125,1752196992464,3,0.0155,0.015886,66.97,ETH-25JUL25-3300-C,2946.46,sell,5.0,5.0,,,,,,,1752196992.464
7,ETH-257164126,1752196992464,3,0.0155,0.015886,66.97,ETH-25JUL25-3300-C,2946.46,sell,5.0,5.0,,,,,,,1752196992.464
8,ETH-257165215,1752197589469,0,0.016,0.016046,67.32,ETH-25JUL25-3300-C,2950.65,buy,1.0,1.0,,,,,,,1752197589.469
9,ETH-257174105,1752202006685,0,0.0165,0.016809,67.1,ETH-25JUL25-3300-C,2960.28,sell,4.0,4.0,,,,,,,1752202006.685
10,ETH-257177673,1752203932460,0,0.0175,0.017653,67.64,ETH-25JUL25-3300-C,2969.34,buy,2.0,2.0,,,,,,,1752203932.46
11,ETH-257178635,1752204551528,0,0.0185,0.01807,68.63,ETH-25JUL25-3300-C,2974.75,buy,1.0,1.0,,,,,,,1752204551.528
12,ETH-257181002,1752206067561,2,0.018,0.017866,67.97,ETH-25JUL25-3300-C,2973.29,buy,1.0,1.0,,,,,,,1752206067.561
13,ETH-257182721,1752207800432,2,0.017,0.017036,67.69,ETH-25JUL25-3300-C,2962.75,buy,1.0,1.0,,,,,,,1752207800.432
14,ETH-257188915,1752210534821,0,0.019,0.018766,68.1,ETH-25JUL25-3300-C,2985.36,buy,19.0,19.0,,,,,,,1752210534.821
15,ETH-257206487,1752213634843,0,0.021,0.021396,68.69,ETH-25JUL25-3300-C,3005.58,sell,1.0,1.0,,,,,,,1752213634.843
16,ETH-257208535,1752214238943,0,0.022,0.022022,69.69,ETH-25JUL25-3300-C,3010.03,buy,1.0,1.0,,,,,,,1752214238.943
17,ETH-257237537,1752222295737,2,0.02,0.02032,70.35,ETH-25JUL25-3300-C,2982.22,sell,5.0,5.0,,,,,,,1752222295.737
18,ETH-257240277,1752223261946,3,0.02,0.020371,69.69,ETH-25JUL25-3300-C,2987.94,sell,60.0,60.0,,,,,,,1752223261.946
19,ETH-257244765,1752225268371,0,0.022,0.021863,70.56,ETH-25JUL25-3300-C,3005.73,buy,10.0,10.0,,,,,,,1752225268.371
20,ETH-257245254,1752225468093,0,0.023,0.02274,70.68,ETH-25JUL25-3300-C,3016.17,buy,100.0,100.0,,,,,,,1752225468.093
21,ETH-257245802,1752225731081,2,0.0225,0.022565,70.07,ETH-25JUL25-3300-C,3015.21,buy,40.0,40.0,ETH-257245801,ETH-CLAD-25JUL25-3200_3300_3400,,,,,1752225731.081
22,ETH-257250876,1752227268835,0,0.0241,0.023932,71.12,ETH-25JUL25-3300-C,3025.5,buy,8.0,8.0,ETH-257250874,ETH-CLAD-25JUL25-3300_3400_3500,,,,,1752227268.835
23,ETH-257258970,1752230214181,2,0.0225,0.02248,70.85,ETH-25JUL25-3300-C,3009.33,buy,18.0,18.0,,,,,,,1752230214.181
24,ETH-257258971,1752230215349,3,0.0225,0.0225,70.83,ETH-25JUL25-3300-C,3009.45,buy,18.0,18.0,,,,,,,1752230215.349
25,ETH-257259684,1752231107607,3,0.0225,0.022385,71.13,ETH-25JUL25-3300-C,3007.87,buy,5.0,5.0,,,,,,,1752231107.607
27,ETH-257264651,1752233459017,3,0.021,0.02069,71.52,ETH-25JUL25-3300-C,2987.68,buy,60.0,60.0,,,,,,,1752233459.017
26,ETH-257264650,1752233459017,2,0.021,0.02069,71.52,ETH-25JUL25-3300-C,2987.68,buy,100.0,100.0,,,,,,,1752233459.017
28,ETH-257264652,1752233459017,3,0.021,0.02069,71.52,ETH-25JUL25-3300-C,2987.68,buy,20.0,20.0,,,,,,,1752233459.017
30,ETH-257264654,1752233459017,3,0.021,0.02069,71.52,ETH-25JUL25-3300-C,2987.68,buy,20.0,20.0,,,,,,,1752233459.017
29,ETH-257264653,1752233459017,3,0.021,0.02069,71.52,ETH-25JUL25-3300-C,2987.68,buy,50.0,50.0,,,,,,,1752233459.017
31,ETH-257271804,1752238321851,2,0.02,0.020008,71.2,ETH-25JUL25-3300-C,2979.28,buy,50.0,50.0,,,,,,,1752238321.851
32,ETH-257276305,1752240260877,0,0.021,0.020999,70.99,ETH-25JUL25-3300-C,2993.66,buy,10.0,10.0,,,,,,,1752240260.877
33,ETH-257288595,1752245041821,0,0.0215,0.021193,70.78,ETH-25JUL25-3300-C,3001.29,buy,5.0,5.0,,,,,,,1752245041.821
34,ETH-257291846,1752246389494,2,0.0195,0.019486,70.4,ETH-25JUL25-3300-C,2981.03,buy,50.0,50.0,,,,,,,1752246389.494
35,ETH-257293901,1752247073498,2,0.019,0.019041,70.23,ETH-25JUL25-3300-C,2975.99,buy,10.0,10.0,,,,,,,1752247073.498
36,ETH-257293919,1752247091762,3,0.019,0.018962,70.35,ETH-25JUL25-3300-C,2975.14,buy,10.0,10.0,,,,,,,1752247091.762
37,ETH-257293934,1752247106688,3,0.019,0.019202,69.97,ETH-25JUL25-3300-C,2978.0,sell,10.0,10.0,,,,,,,1752247106.688
38,ETH-257294192,1752247275069,0,0.0195,0.01958,70.12,ETH-25JUL25-3300-C,2983.02,buy,10.0,10.0,,,,,,,1752247275.069
39,ETH-257294526,1752247509873,2,0.019,0.019235,69.78,ETH-25JUL25-3300-C,2980.08,sell,10.0,10.0,,,,,,,1752247509.873
40,ETH-257294621,1752247516760,3,0.019,0.019104,70.01,ETH-25JUL25-3300-C,2978.32,buy,10.0,10.0,,,,,,,1752247516.76
41,ETH-257294835,1752247656144,3,0.019,0.019214,69.79,ETH-25JUL25-3300-C,2979.95,sell,10.0,10.0,,,,,,,1752247656.144
42,ETH-257294836,1752247656343,3,0.019,0.019237,69.78,ETH-25JUL25-3300-C,2980.08,sell,10.0,10.0,,,,,,,1752247656.343
43,ETH-257294855,1752247681665,3,0.019,0.01921,69.84,ETH-25JUL25-3300-C,2979.48,sell,10.0,10.0,,,,,,,1752247681.665
44,ETH-257295287,1752247874135,3,0.019,0.019023,70.05,ETH-25JUL25-3300-C,2977.92,buy,8.0,8.0,,,,,,,1752247874.135
45,ETH-257295304,1752247878496,3,0.019,0.019221,69.78,ETH-25JUL25-3300-C,2979.9,buy,10.0,10.0,,,,,,,1752247878.496
46,ETH-257295305,1752247878821,3,0.019,0.019221,69.78,ETH-25JUL25-3300-C,2979.9,buy,10.0,10.0,,,,,,,1752247878.821
47,ETH-257295323,1752247885381,3,0.019,0.019194,69.73,ETH-25JUL25-3300-C,2980.21,buy,10.0,10.0,,,,,,,1752247885.381
48,ETH-257295329,1752247890637,3,0.019,0.019216,69.74,ETH-25JUL25-3300-C,2980.12,buy,8.0,8.0,,,,,,,1752247890.637
49,ETH-257295358,1752247922077,3,0.019,0.019094,69.85,ETH-25JUL25-3300-C,2979.4,buy,10.0,10.0,,,,,,,1752247922.077
50,ETH-257295361,1752247925836,3,0.019,0.019266,69.66,ETH-25JUL25-3300-C,2980.85,buy,4.0,4.0,,,,,,,1752247925.836
53,ETH-257295523,1752248045383,3,0.019,0.018989,69.67,ETH-25JUL25-3300-C,2980.53,buy,10.0,10.0,,,,,,,1752248045.383
52,ETH-257295522,1752248045383,3,0.019,0.018989,69.67,ETH-25JUL25-3300-C,2980.53,buy,10.0,10.0,,,,,,,1752248045.383
51,ETH-257295521,1752248045383,3,0.019,0.018989,69.67,ETH-25JUL25-3300-C,2980.53,buy,10.0,10.0,,,,,,,1752248045.383
54,ETH-257295524,1752248045383,3,0.019,0.018989,69.67,ETH-25JUL25-3300-C,2980.53,buy,8.0,8.0,,,,,,,1752248045.383
57,ETH-257295543,1752248055440,3,0.019,0.018991,69.72,ETH-25JUL25-3300-C,2980.14,buy,10.0,10.0,,,,,,,1752248055.44
55,ETH-257295541,1752248055440,3,0.019,0.018991,69.72,ETH-25JUL25-3300-C,2980.14,buy,10.0,10.0,,,,,,,1752248055.44
56,ETH-257295542,1752248055440,3,0.019,0.018991,69.72,ETH-25JUL25-3300-C,2980.14,buy,10.0,10.0,,,,,,,1752248055.44
58,ETH-257295544,1752248055440,3,0.019,0.018991,69.72,ETH-25JUL25-3300-C,2980.14,buy,8.0,8.0,,,,,,,1752248055.44
60,ETH-257295836,1752248153550,1,0.0195,0.019365,69.93,ETH-25JUL25-3300-C,2985.08,buy,6.0,6.0,,,,,,,1752248153.55
59,ETH-257295835,1752248153550,0,0.0195,0.019365,69.93,ETH-25JUL25-3300-C,2985.08,buy,10.0,10.0,,,,,,,1752248153.55
61,ETH-257296293,1752248276714,1,0.0195,0.019709,69.52,ETH-25JUL25-3300-C,2988.27,buy,4.0,4.0,,,,,,,1752248276.714
62,ETH-257296414,1752248323141,0,0.02,0.020223,69.46,ETH-25JUL25-3300-C,2994.77,sell,3.0,3.0,,,,,,,1752248323.141
63,ETH-257296415,1752248323141,1,0.02,0.020223,69.46,ETH-25JUL25-3300-C,2994.77,sell,3.0,3.0,,,,,,,1752248323.141
64,ETH-257296416,1752248323149,1,0.02,0.020223,69.46,ETH-25JUL25-3300-C,2994.77,sell,8.0,8.0,,,,,,,1752248323.149
65,ETH-257296417,1752248323177,1,0.02,0.020223,69.46,ETH-25JUL25-3300-C,2994.77,sell,10.0,10.0,,,,,,,1752248323.177
66,ETH-257296418,1752248323214,1,0.02,0.020223,69.46,ETH-25JUL25-3300-C,2994.77,sell,4.0,4.0,,,,,,,1752248323.214
67,ETH-257296448,1752248326861,1,0.02,0.020244,69.28,ETH-25JUL25-3300-C,2996.07,sell,10.0,10.0,,,,,,,1752248326.861
68,ETH-257296449,1752248326904,1,0.02,0.020244,69.28,ETH-25JUL25-3300-C,2996.07,sell,10.0,10.0,,,,,,,1752248326.904
70,ETH-257296751,1752248383261,3,0.0195,0.019527,69.79,ETH-25JUL25-3300-C,2986.32,buy,6.0,6.0,,,,,,,1752248383.261
71,ETH-257296752,1752248383261,3,0.0195,0.019527,69.79,ETH-25JUL25-3300-C,2986.32,buy,8.0,8.0,,,,,,,1752248383.261
72,ETH-257296753,1752248383261,3,0.0195,0.019527,69.79,ETH-25JUL25-3300-C,2986.32,buy,10.0,10.0,,,,,,,1752248383.261
69,ETH-257296750,1752248383261,2,0.0195,0.019527,69.79,ETH-25JUL25-3300-C,2986.32,buy,4.0,4.0,,,,,,,1752248383.261
73,ETH-257296770,1752248395872,3,0.0195,0.019548,69.66,ETH-25JUL25-3300-C,2987.22,buy,10.0,10.0,,,,,,,1752248395.872
74,ETH-257296786,1752248399362,3,0.0195,0.01959,69.52,ETH-25JUL25-3300-C,2988.22,buy,10.0,10.0,,,,,,,1752248399.362
75,ETH-257297117,1752248572418,3,0.0195,0.019751,69.13,ETH-25JUL25-3300-C,2991.26,sell,10.0,10.0,,,,,,,1752248572.418
76,ETH-257297118,1752248572430,3,0.0195,0.019751,69.13,ETH-25JUL25-3300-C,2991.26,sell,10.0,10.0,,,,,,,1752248572.43
77,ETH-257297208,1752248621186,3,0.0195,0.019563,69.41,ETH-25JUL25-3300-C,2989.2,buy,10.0,10.0,,,,,,,1752248621.186
78,ETH-257297278,1752248670939,2,0.019,0.019245,69.08,ETH-25JUL25-3300-C,2985.54,sell,10.0,10.0,,,,,,,1752248670.939
79,ETH-257297279,1752248671031,3,0.019,0.019245,69.08,ETH-25JUL25-3300-C,2985.54,sell,10.0,10.0,,,,,,,1752248671.031
80,ETH-257297284,1752248671927,3,0.019,0.01923,69.1,ETH-25JUL25-3300-C,2985.43,sell,4.0,4.0,,,,,,,1752248671.927
81,ETH-257297285,1752248671965,3,0.019,0.01923,69.1,ETH-25JUL25-3300-C,2985.43,sell,6.0,6.0,,,,,,,1752248671.965
82,ETH-257297288,1752248672668,3,0.019,0.019219,69.14,ETH-25JUL25-3300-C,2985.1,buy,10.0,10.0,,,,,,,1752248672.668
83,ETH-257297290,1752248673572,3,0.019,0.019193,69.17,ETH-25JUL25-3300-C,2984.91,buy,8.0,8.0,,,,,,,1752248673.572
84,ETH-257297768,1752248900709,2,0.0185,0.018691,69.3,ETH-25JUL25-3300-C,2977.22,sell,10.0,10.0,,,,,,,1752248900.709
85,ETH-257297769,1752248900713,3,0.0185,0.018691,69.3,ETH-25JUL25-3300-C,2977.22,sell,4.0,4.0,,,,,,,1752248900.713
86,ETH-257297770,1752248900993,3,0.0185,0.018691,69.3,ETH-25JUL25-3300-C,2977.22,sell,10.0,10.0,,,,,,,1752248900.993
87,ETH-257297771,1752248901108,3,0.0185,0.018691,69.3,ETH-25JUL25-3300-C,2977.22,sell,6.0,6.0,,,,,,,1752248901.108
88,ETH-257297815,1752248908823,3,0.0185,0.018625,69.4,ETH-25JUL25-3300-C,2976.53,buy,8.0,8.0,,,,,,,1752248908.823
89,ETH-257297834,1752248916786,3,0.0185,0.018639,69.3,ETH-25JUL25-3300-C,2977.3,sell,10.0,10.0,,,,,,,1752248916.786
90,ETH-257297857,1752248922555,3,0.0185,0.0187,69.23,ETH-25JUL25-3300-C,2977.84,sell,10.0,10.0,,,,,,,1752248922.555
91,ETH-257297858,1752248923108,3,0.0185,0.018707,69.22,ETH-25JUL25-3300-C,2977.88,sell,10.0,10.0,,,,,,,1752248923.108
93,ETH-257298106,1752249032539,3,0.0185,0.018503,69.35,ETH-25JUL25-3300-C,2976.91,buy,8.0,8.0,,,,,,,1752249032.539
94,ETH-257298107,1752249032539,3,0.0185,0.018503,69.35,ETH-25JUL25-3300-C,2976.91,buy,10.0,10.0,,,,,,,1752249032.539
92,ETH-257298105,1752249032539,3,0.0185,0.018503,69.35,ETH-25JUL25-3300-C,2976.91,buy,10.0,10.0,,,,,,,1752249032.539
95,ETH-257298142,1752249043422,3,0.0185,0.018698,68.97,ETH-25JUL25-3300-C,2979.74,sell,2.0,2.0,,,,,,,1752249043.422
96,ETH-257298143,1752249043422,3,0.0185,0.018698,68.97,ETH-25JUL25-3300-C,2979.74,sell,6.0,6.0,,,,,,,1752249043.422
97,ETH-257298184,1752249054207,3,0.0185,0.018624,69.16,ETH-25JUL25-3300-C,2978.33,buy,10.0,10.0,,,,,,,1752249054.207
98,ETH-257298864,1752249220768,2,0.017,0.017228,68.98,ETH-25JUL25-3300-C,2960.63,sell,10.0,10.0,,,,,,,1752249220.768
99,ETH-257300809,1752249400384,2,0.0165,0.016231,70.12,ETH-25JUL25-3300-C,2943.83,buy,1.0,1.0,,,,,,,1752249400.384
100,ETH-257302858,1752249753053,0,0.0175,0.017648,69.29,ETH-25JUL25-3300-C,2964.0,buy,1.0,1.0,,,,,,,1752249753.053
101,ETH-257306893,1752250998615,1,0.0175,0.01751,70.01,ETH-25JUL25-3300-C,2958.91,sell,1.0,1.0,,,,,,,1752250998.615
102,ETH-257307678,1752251322686,0,0.018,0.017873,69.83,ETH-25JUL25-3300-C,2967.03,buy,8.0,8.0,,,,,,,1752251322.686
103,ETH-257307679,1752251322686,1,0.018,0.017873,69.83,ETH-25JUL25-3300-C,2967.03,buy,100.0,100.0,,,,,,,1752251322.686
104,ETH-257307684,1752251327026,1,0.018,0.017905,69.83,ETH-25JUL25-3300-C,2967.08,sell,15.0,15.0,,,,,,,1752251327.026
105,ETH-257307685,1752251327050,1,0.018,0.017905,69.83,ETH-25JUL25-3300-C,2967.08,sell,1.0,1.0,,,,,,,1752251327.05
106,ETH-257307686,1752251327117,1,0.018,0.0179,69.84,ETH-25JUL25-3300-C,2966.98,sell,7.0,7.0,,,,,,,1752251327.117
107,ETH-257307687,1752251328250,1,0.018,0.017899,69.9,ETH-25JUL25-3300-C,2966.54,sell,5.0,5.0,,,,,,,1752251328.25
108,ETH-257307709,1752251331186,1,0.018,0.017866,69.93,ETH-25JUL25-3300-C,2966.35,sell,19.0,19.0,,,,,,,1752251331.186
109,ETH-257307715,1752251334679,1,0.018,0.0179,69.95,ETH-25JUL25-3300-C,2966.2,sell,20.0,20.0,,,,,,,1752251334.679
110,ETH-257307720,1752251340052,1,0.018,0.017863,70.04,ETH-25JUL25-3300-C,2965.49,sell,2.0,2.0,,,,,,,1752251340.052
111,ETH-257307721,1752251340055,1,0.018,0.017863,70.04,ETH-25JUL25-3300-C,2965.49,sell,2.0,2.0,,,,,,,1752251340.055
112,ETH-257307769,1752251404547,0,0.0185,0.018171,70.48,ETH-25JUL25-3300-C,2968.64,buy,1.0,1.0,,,,,,,1752251404.547
113,ETH-257307795,1752251406667,1,0.0185,0.018206,70.4,ETH-25JUL25-3300-C,2969.2,sell,130.0,130.0,,,,,,,1752251406.667
114,ETH-257307796,1752251406673,1,0.0185,0.018206,70.4,ETH-25JUL25-3300-C,2969.2,sell,5.0,5.0,,,,,,,1752251406.673
115,ETH-257307797,1752251406705,1,0.0185,0.018206,70.4,ETH-25JUL25-3300-C,2969.2,sell,364.0,364.0,,,,,,,1752251406.705
