trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,block_trade_leg_count,block_trade_id,amount,combo_id,block_rfq_id,unix_sec
902,370927276,1749654714803,0,0.0024,0.00238064,47.63,BTC-25JUL25-150000-C,109794.22,sell,0.1,,,0.1,,,1749654714.803
903,370928067,1749655074819,2,0.0023,0.00232027,47.36,BTC-25JUL25-150000-C,109737.2,sell,0.1,,,0.1,,,1749655074.819
904,370931215,1749658058050,3,0.0023,0.00218919,47.63,BTC-25JUL25-150000-C,109520.36,sell,0.1,,,0.1,,,1749658058.05
905,370932635,1749658838962,2,0.0021,0.00220075,46.86,BTC-25JUL25-150000-C,109530.14,sell,0.1,,,0.1,,,1749658838.962
906,370932883,1749659019257,3,0.0021,0.00220121,46.85,BTC-25JUL25-150000-C,109550.84,buy,0.1,,,0.1,,,1749659019.257
907,370936612,1749662303549,0,0.0022,0.00222334,47.24,BTC-25JUL25-150000-C,109572.71,sell,0.1,,,0.1,,,1749662303.549
908,370937795,1749662902979,1,0.0022,0.00226126,47.05,BTC-25JUL25-150000-C,109737.07,sell,0.1,,,0.1,,,1749662902.979
909,370947117,1749665830519,2,0.002,0.00204688,47.58,BTC-25JUL25-150000-C,108612.52,sell,0.1,,,0.1,,,1749665830.519
910,370948805,1749666430259,2,0.0019,0.00204584,47.11,BTC-25JUL25-150000-C,108691.63,sell,0.1,,,0.1,,,1749666430.259
911,370953750,1749669624170,3,0.0019,0.00197477,46.98,BTC-25JUL25-150000-C,108826.97,sell,0.1,,,0.1,,,1749669624.17
912,370954445,1749670223625,3,0.0019,0.00196806,46.88,BTC-25JUL25-150000-C,108917.2,sell,0.1,,,0.1,,,1749670223.625
913,370961289,1749676314187,3,0.0019,0.00200454,46.69,BTC-25JUL25-150000-C,109115.27,sell,0.1,,,0.1,,,1749676314.187
914,370961970,1749676434770,3,0.0019,0.00201755,46.58,BTC-25JUL25-150000-C,109214.41,buy,0.1,,,0.1,,,1749676434.77
915,370967332,1749678589805,0,0.002,0.00205085,47.65,BTC-25JUL25-150000-C,108676.39,sell,2.0,,,2.0,,,1749678589.805
916,370985245,1749694629077,2,0.0017,0.00159177,46.63,BTC-25JUL25-150000-C,108625.27,buy,10.0,,,10.0,,,1749694629.077
917,371032595,1749727884692,0,0.0018,0.00154534,49.03,BTC-25JUL25-150000-C,107038.01,buy,1.0,,,1.0,,,1749727884.692
918,371184639,1749774751028,2,0.0016,0.00145638,52.04,BTC-25JUL25-150000-C,103868.69,buy,0.2,,,0.2,,,1749774751.028
919,371184640,1749774751031,3,0.0016,0.00145638,52.04,BTC-25JUL25-150000-C,103868.69,sell,9.8,,,9.8,,,1749774751.031
920,371253428,1749785980389,3,0.0016,0.00159254,51.76,BTC-25JUL25-150000-C,104231.92,sell,1.0,,,1.0,,,1749785980.389
922,371364928,1749825103905,3,0.0015,0.00158646,51.46,BTC-25JUL25-150000-C,104280.46,sell,0.1,,,0.1,,,1749825103.905
921,371364927,1749825103905,2,0.0015,0.00158646,51.46,BTC-25JUL25-150000-C,104280.46,sell,0.1,,,0.1,,,1749825103.905
923,371364929,1749825103905,3,0.0015,0.00158646,51.46,BTC-25JUL25-150000-C,104280.46,sell,1.8,,,1.8,,,1749825103.905
924,371381005,1749830137780,0,0.0016,0.00159924,50.64,BTC-25JUL25-150000-C,105500.71,sell,0.1,,,0.1,,,1749830137.78
925,371392086,1749835714736,2,0.0015,0.00154071,50.54,BTC-25JUL25-150000-C,105183.28,sell,0.1,,,0.1,,,1749835714.736
926,371455571,1749886208761,2,0.0014,0.00150435,50.5,BTC-25JUL25-150000-C,105029.6,sell,0.1,,,0.1,,,1749886208.761
927,371468182,1749900868465,0,0.0016,0.00144482,51.63,BTC-25JUL25-150000-C,105084.06,buy,1.0,,,1.0,,,1749900868.465
928,371472738,1749911283716,2,0.0013,0.00134393,50.16,BTC-25JUL25-150000-C,105065.37,sell,1.0,,,1.0,,,1749911283.716
929,371489715,1749930692218,0,0.0014,0.00135946,51.19,BTC-25JUL25-150000-C,104755.69,sell,0.2,,,0.2,,,1749930692.218
930,371505403,1749950087210,2,0.0013,0.00141618,49.77,BTC-25JUL25-150000-C,105622.01,sell,0.5,,,0.5,,,1749950087.21
931,371505633,1749950422877,3,0.0013,0.00139497,49.89,BTC-25JUL25-150000-C,105526.44,sell,0.5,,,0.5,,,1749950422.877
932,371518625,1749974635637,3,0.0013,0.00140221,50.16,BTC-25JUL25-150000-C,105450.5,sell,14.0,,,14.0,,,1749974635.637
933,371526716,1749987443768,2,0.0011,0.00121817,49.52,BTC-25JUL25-150000-C,105030.16,sell,1.0,,,1.0,,,1749987443.768
935,371545675,1750016504166,1,0.0012,0.00120367,50.2,BTC-25JUL25-150000-C,105206.94,sell,0.5,,,0.5,,,1750016504.166
934,371545674,1750016504166,0,0.0012,0.00120367,50.2,BTC-25JUL25-150000-C,105206.94,sell,0.1,,,0.1,,,1750016504.166
936,371545676,1750016504166,1,0.0012,0.00120367,50.2,BTC-25JUL25-150000-C,105206.94,sell,0.5,,,0.5,,,1750016504.166
937,371585379,1750051848690,1,0.0012,0.00117213,48.62,BTC-25JUL25-150000-C,106710.09,buy,0.1,,,0.1,,,1750051848.69
938,371600457,1750062879172,1,0.0012,0.00119201,48.35,BTC-25JUL25-150000-C,107021.45,sell,0.1,,,0.1,,,1750062879.172
939,371605437,1750068178442,1,0.0012,0.00117412,48.47,BTC-25JUL25-150000-C,106953.55,sell,0.1,,,0.1,,,1750068178.442
940,371606849,1750069133275,1,0.0012,0.00118304,48.26,BTC-25JUL25-150000-C,107165.73,sell,0.1,,,0.1,,,1750069133.275
941,371606998,1750069433331,1,0.0012,0.00117238,48.3,BTC-25JUL25-150000-C,107124.01,sell,0.1,,,0.1,,,1750069433.331
942,371607191,1750069733357,1,0.0012,0.0011717,48.3,BTC-25JUL25-150000-C,107119.86,sell,0.1,,,0.1,,,1750069733.357
943,371607379,1750070033386,1,0.0012,0.00116436,48.36,BTC-25JUL25-150000-C,107068.85,sell,0.1,,,0.1,,,1750070033.386
944,371607523,1750070333407,1,0.0012,0.00116772,48.42,BTC-25JUL25-150000-C,107024.1,sell,0.1,,,0.1,,,1750070333.407
945,371607641,1750070633442,1,0.0012,0.00116873,48.49,BTC-25JUL25-150000-C,106961.15,sell,0.1,,,0.1,,,1750070633.442
946,371608255,1750071021901,1,0.0012,0.00115959,48.64,BTC-25JUL25-150000-C,106831.12,sell,0.1,,,0.1,,,1750071021.901
947,371608590,1750071321929,1,0.0012,0.00117042,48.65,BTC-25JUL25-150000-C,106818.23,sell,0.1,,,0.1,,,1750071321.929
948,371608708,1750071621956,1,0.0012,0.00117547,48.64,BTC-25JUL25-150000-C,106819.5,sell,0.1,,,0.1,,,1750071621.956
949,371609045,1750071921983,1,0.0012,0.00117526,48.67,BTC-25JUL25-150000-C,106801.29,sell,0.1,,,0.1,,,1750071921.983
950,371609307,1750072222011,1,0.0012,0.00117165,48.68,BTC-25JUL25-150000-C,106801.56,sell,0.1,,,0.1,,,1750072222.011
951,371609445,1750072522034,1,0.0012,0.00117141,48.7,BTC-25JUL25-150000-C,106769.59,sell,0.1,,,0.1,,,1750072522.034
952,371610081,1750072822051,1,0.0012,0.00116224,48.8,BTC-25JUL25-150000-C,106693.4,sell,0.1,,,0.1,,,1750072822.051
953,371610583,1750073122107,1,0.0012,0.0011519,48.92,BTC-25JUL25-150000-C,106600.59,sell,0.1,,,0.1,,,1750073122.107
954,371611657,1750073422120,1,0.0012,0.00117422,48.82,BTC-25JUL25-150000-C,106690.17,sell,0.1,,,0.1,,,1750073422.12
955,371611947,1750073693316,2,0.0011,0.00118185,48.14,BTC-25JUL25-150000-C,106759.37,sell,0.5,,,0.5,,,1750073693.316
956,371611997,1750073721578,3,0.0011,0.00118907,48.08,BTC-25JUL25-150000-C,106803.01,sell,0.5,,,0.5,,,1750073721.578
957,371611998,1750073722146,0,0.0012,0.00118907,48.7,BTC-25JUL25-150000-C,106803.01,sell,0.1,,,0.1,,,1750073722.146
958,371613961,1750075609178,1,0.0012,0.00115286,48.68,BTC-25JUL25-150000-C,106826.16,sell,0.1,,,0.1,,,1750075609.178
959,371614267,1750075909216,1,0.0012,0.00114802,48.7,BTC-25JUL25-150000-C,106808.37,sell,0.1,,,0.1,,,1750075909.216
960,371615412,1750076631248,1,0.0012,0.0011623,48.72,BTC-25JUL25-150000-C,106805.81,sell,0.1,,,0.1,,,1750076631.248
961,371615831,1750076931303,1,0.0012,0.00116108,48.85,BTC-25JUL25-150000-C,106683.71,sell,0.1,,,0.1,,,1750076931.303
962,371617972,1750079233587,1,0.0012,0.00117833,48.98,BTC-25JUL25-150000-C,106600.99,sell,0.1,,,0.1,,,1750079233.587
963,371618915,1750080506288,1,0.0012,0.00120001,48.93,BTC-25JUL25-150000-C,106656.33,sell,0.1,,,0.1,,,1750080506.288
964,371618916,1750080523470,2,0.0011,0.00119932,48.31,BTC-25JUL25-150000-C,106652.63,sell,0.1,,,0.1,,,1750080523.47
965,371618984,1750080600020,3,0.0011,0.00119979,48.31,BTC-25JUL25-150000-C,106658.48,sell,0.1,,,0.1,,,1750080600.02
966,371620242,1750080821180,0,0.0012,0.00119647,48.92,BTC-25JUL25-150000-C,106675.15,sell,0.1,,,0.1,,,1750080821.18
967,371641064,1750087080156,0,0.0013,0.00137228,48.41,BTC-25JUL25-150000-C,107664.26,sell,0.1,,,0.1,,,1750087080.156
968,371641065,1750087080167,1,0.0013,0.00137228,48.41,BTC-25JUL25-150000-C,107664.26,buy,0.9,,,0.9,,,1750087080.167
969,371641373,1750087217699,1,0.0013,0.00135839,48.47,BTC-25JUL25-150000-C,107617.52,buy,1.0,,,1.0,,,1750087217.699
970,371645411,1750089471899,1,0.0013,0.00131233,48.77,BTC-25JUL25-150000-C,107374.42,sell,0.1,,,0.1,,,1750089471.899
971,371645412,1750089471907,1,0.0013,0.00131233,48.77,BTC-25JUL25-150000-C,107374.42,buy,0.9,,,0.9,,,1750089471.907
972,371674030,1750103951322,0,0.0014,0.0013593,48.03,BTC-25JUL25-150000-C,108583.25,sell,0.1,,,0.1,,,1750103951.322
973,371677549,1750105330082,2,0.0013,0.00136105,47.47,BTC-25JUL25-150000-C,108596.92,sell,0.1,,,0.1,,,1750105330.082
974,371677550,1750105330089,3,0.0013,0.00136105,47.47,BTC-25JUL25-150000-C,108596.92,buy,0.4,,,0.4,,,1750105330.089
975,371677966,1750105666948,0,0.0014,0.0013809,47.91,BTC-25JUL25-150000-C,108691.33,sell,0.1,,,0.1,,,1750105666.948
976,371681027,1750107589385,1,0.0014,0.00139143,47.79,BTC-25JUL25-150000-C,108826.87,sell,0.1,,,0.1,,,1750107589.385
977,371684113,1750109772609,2,0.0013,0.00133464,47.71,BTC-25JUL25-150000-C,108448.61,sell,0.1,,,0.1,,,1750109772.609
978,371684558,1750110072650,3,0.0013,0.00133084,47.63,BTC-25JUL25-150000-C,108497.4,sell,0.1,,,0.1,,,1750110072.65
979,371684827,1750110372669,3,0.0013,0.00133149,47.55,BTC-25JUL25-150000-C,108566.27,sell,0.1,,,0.1,,,1750110372.669
980,371692209,1750113562923,3,0.0013,0.00128809,48.11,BTC-25JUL25-150000-C,108118.7,sell,0.1,,,0.1,,,1750113562.923
981,371693498,1750113745881,3,0.0013,0.00126404,48.41,BTC-25JUL25-150000-C,107836.79,sell,0.1,,,0.1,,,1750113745.881
982,371696973,1750114048183,3,0.0013,0.00128934,48.48,BTC-25JUL25-150000-C,107775.22,sell,0.1,,,0.1,,,1750114048.183
983,371703364,1750115955819,3,0.0013,0.00132674,48.53,BTC-25JUL25-150000-C,107764.4,sell,0.1,,,0.1,,,1750115955.819
984,371704032,1750116255862,3,0.0013,0.00126565,48.72,BTC-25JUL25-150000-C,107609.4,sell,0.1,,,0.1,,,1750116255.862
985,371704870,1750116555942,3,0.0013,0.00126228,48.71,BTC-25JUL25-150000-C,107606.25,sell,0.1,,,0.1,,,1750116555.942
986,371705390,1750116855962,3,0.0013,0.00123433,48.86,BTC-25JUL25-150000-C,107488.84,sell,0.1,,,0.1,,,1750116855.962
987,371706385,1750116930392,2,0.0012,0.00119393,48.57,BTC-25JUL25-150000-C,107215.24,sell,0.4,,,0.4,,,1750116930.392
988,371708867,1750117320241,0,0.0013,0.00120013,49.2,BTC-25JUL25-150000-C,107170.01,sell,0.1,,,0.1,,,1750117320.241
989,371713966,1750118323541,2,0.0012,0.00117724,49.05,BTC-25JUL25-150000-C,106796.41,sell,0.1,,,0.1,,,1750118323.541
990,371715363,1750118623581,3,0.0012,0.00117192,49.15,BTC-25JUL25-150000-C,106730.67,sell,0.1,,,0.1,,,1750118623.581
991,371735517,1750127289229,2,0.0011,0.00111835,48.47,BTC-25JUL25-150000-C,106773.3,sell,0.1,,,0.1,,,1750127289.229
992,371752501,1750140617168,0,0.0012,0.00114671,48.7,BTC-25JUL25-150000-C,107255.35,sell,0.1,,,0.1,,,1750140617.168
993,371762494,1750146126297,1,0.0012,0.0009936,49.46,BTC-25JUL25-150000-C,106667.83,buy,10.0,,,10.0,,,1750146126.297
994,371765284,1750147921253,2,0.0009,0.00098885,47.39,BTC-25JUL25-150000-C,106753.21,buy,1.0,,,1.0,,,1750147921.253
995,371765607,1750148291288,0,0.001,0.00098438,48.11,BTC-25JUL25-150000-C,106735.95,sell,0.1,,,0.1,,,1750148291.288
996,371765968,1750148591299,1,0.001,0.00098329,48.17,BTC-25JUL25-150000-C,106686.74,sell,0.1,,,0.1,,,1750148591.299
997,371766415,1750148891421,1,0.001,0.00102932,47.99,BTC-25JUL25-150000-C,106835.84,sell,0.1,,,0.1,,,1750148891.421
998,371766642,1750149191456,1,0.001,0.00101741,48.01,BTC-25JUL25-150000-C,106827.8,sell,0.1,,,0.1,,,1750149191.456
999,371770847,1750152632550,2,0.0009,0.00094106,47.8,BTC-25JUL25-150000-C,106417.84,sell,0.1,,,0.1,,,1750152632.55
1000,371771167,1750152932593,3,0.0009,0.00093871,47.82,BTC-25JUL25-150000-C,106406.61,sell,0.1,,,0.1,,,1750152932.593
1001,371772097,1750153232649,3,0.0009,0.00093004,47.95,BTC-25JUL25-150000-C,106280.0,sell,0.1,,,0.1,,,1750153232.649
1002,371772570,1750153681338,3,0.0009,0.00093302,48.0,BTC-25JUL25-150000-C,106241.75,sell,0.1,,,0.1,,,1750153681.338
1003,371773229,1750154113707,3,0.0009,0.00094377,48.04,BTC-25JUL25-150000-C,106210.0,sell,0.1,,,0.1,,,1750154113.707
1005,371773231,1750154113729,3,0.0009,0.00094377,48.04,BTC-25JUL25-150000-C,106210.0,sell,0.1,,,0.1,,,1750154113.729
1004,371773230,1750154113729,3,0.0009,0.00094377,48.04,BTC-25JUL25-150000-C,106210.0,sell,0.9,,,0.9,,,1750154113.729
1006,371773909,1750154418274,3,0.0009,0.00094199,48.06,BTC-25JUL25-150000-C,106173.64,sell,0.1,,,0.1,,,1750154418.274
1007,371775154,1750155386057,3,0.0009,0.0009464,48.09,BTC-25JUL25-150000-C,106159.82,sell,0.1,,,0.1,,,1750155386.057
1008,371775624,1750155770876,3,0.0009,0.00093751,48.17,BTC-25JUL25-150000-C,106096.75,sell,0.1,,,0.1,,,1750155770.876
1009,371776426,1750156412233,3,0.0009,0.00088902,48.24,BTC-25JUL25-150000-C,106028.52,sell,0.1,,,0.1,,,1750156412.233
1010,371778859,1750156904681,3,0.0009,0.00084776,48.46,BTC-25JUL25-150000-C,105829.74,buy,1.0,,,1.0,,,1750156904.681
1011,371779069,1750157036025,3,0.0009,0.00084602,48.45,BTC-25JUL25-150000-C,105848.59,buy,1.0,,,1.0,,,1750157036.025
1012,371779134,1750157084997,3,0.0009,0.00084082,48.49,BTC-25JUL25-150000-C,105816.95,buy,0.1,,,0.1,,,1750157084.997
1013,371783839,1750160451409,2,0.0008,0.0008285,48.03,BTC-25JUL25-150000-C,105546.06,sell,0.1,,,0.1,,,1750160451.409
1014,371801174,1750168204770,3,0.0008,0.00081864,48.27,BTC-25JUL25-150000-C,105366.62,sell,0.1,,,0.1,,,1750168204.77
1015,371815375,1750172569755,0,0.0009,0.00081351,49.66,BTC-25JUL25-150000-C,104815.01,sell,0.1,,,0.1,,,1750172569.755
1016,371820911,1750173542781,1,0.0009,0.00081457,50.02,BTC-25JUL25-150000-C,104506.3,sell,0.1,,,0.1,,,1750173542.781
1017,371822715,1750173909862,2,0.0008,0.00082191,49.3,BTC-25JUL25-150000-C,104461.53,sell,0.1,,,0.1,,,1750173909.862
1018,371825204,1750174353505,3,0.0008,0.00082771,49.49,BTC-25JUL25-150000-C,104291.13,sell,0.1,,,0.1,,,1750174353.505
1019,371842411,1750177715863,0,0.0009,0.00085017,50.41,BTC-25JUL25-150000-C,104233.78,sell,0.1,,,0.1,,,1750177715.863
1020,371851637,1750179227529,2,0.0008,0.00078244,50.32,BTC-25JUL25-150000-C,103603.87,sell,0.1,,,0.1,,,1750179227.529
1021,371859753,1750180054065,3,0.0008,0.0008231,50.57,BTC-25JUL25-150000-C,103401.55,sell,0.1,,,0.1,,,1750180054.065
1022,371900044,1750194639640,0,0.0009,0.00092062,50.49,BTC-25JUL25-150000-C,104303.04,sell,0.1,,,0.1,,,1750194639.64
1023,371913531,1750205682016,2,0.0008,0.00083733,49.42,BTC-25JUL25-150000-C,104601.19,sell,0.1,,,0.1,,,1750205682.016
1024,371933864,1750227554004,3,0.0008,0.00084665,48.58,BTC-25JUL25-150000-C,105488.98,sell,0.1,,,0.1,,,1750227554.004
1025,371934766,1750228228270,3,0.0008,0.00082995,48.78,BTC-25JUL25-150000-C,105327.7,sell,0.1,,,0.1,,,1750228228.27
1026,371935897,1750229188166,3,0.0008,0.00078294,49.11,BTC-25JUL25-150000-C,105044.86,sell,0.1,,,0.1,,,1750229188.166
1027,371939449,1750231336777,3,0.0008,0.0007929,49.24,BTC-25JUL25-150000-C,104934.56,sell,0.1,,,0.1,,,1750231336.777
1028,371939626,1750231636818,3,0.0008,0.00081247,49.22,BTC-25JUL25-150000-C,104961.41,sell,0.1,,,0.1,,,1750231636.818
1029,371939916,1750231940028,3,0.0008,0.00081655,49.25,BTC-25JUL25-150000-C,104940.04,sell,0.1,,,0.1,,,1750231940.028
1030,371940787,1750232397195,3,0.0008,0.00081571,49.21,BTC-25JUL25-150000-C,104993.32,sell,0.1,,,0.1,,,1750232397.195
1031,371941897,1750232924072,3,0.0008,0.00079325,49.26,BTC-25JUL25-150000-C,104965.57,sell,0.1,,,0.1,,,1750232924.072
1032,371950287,1750238311090,3,0.0008,0.00081335,49.25,BTC-25JUL25-150000-C,105012.58,sell,0.1,,,0.1,,,1750238311.09
1033,371973470,1750251906238,3,0.0008,0.0008225,50.13,BTC-25JUL25-150000-C,104369.78,sell,0.1,,,0.1,,,1750251906.238
1034,371986644,1750254736793,3,0.0008,0.00077135,50.52,BTC-25JUL25-150000-C,104086.88,sell,0.1,,,0.1,,,1750254736.793
1035,371993805,1750255855376,3,0.0008,0.00084956,49.63,BTC-25JUL25-150000-C,104814.5,sell,0.1,,,0.1,,,1750255855.376
1036,371998679,1750256764412,3,0.0008,0.00085963,49.19,BTC-25JUL25-150000-C,105208.95,sell,0.1,,,0.1,,,1750256764.412
1037,371999529,1750257067112,3,0.0008,0.00080802,49.41,BTC-25JUL25-150000-C,105025.98,sell,0.1,,,0.1,,,1750257067.112
1038,372000101,1750257369612,3,0.0008,0.00079631,49.43,BTC-25JUL25-150000-C,105016.2,sell,0.1,,,0.1,,,1750257369.612
1039,372001918,1750258122272,3,0.0008,0.00081039,49.48,BTC-25JUL25-150000-C,104977.83,sell,0.1,,,0.1,,,1750258122.272
1040,372003045,1750258429951,3,0.0008,0.00075937,49.93,BTC-25JUL25-150000-C,104593.67,sell,0.1,,,0.1,,,1750258429.951
1041,372003817,1750258734477,3,0.0008,0.00076499,49.86,BTC-25JUL25-150000-C,104658.75,sell,0.1,,,0.1,,,1750258734.477
1042,372004818,1750259034532,3,0.0008,0.00078525,49.79,BTC-25JUL25-150000-C,104727.2,sell,0.1,,,0.1,,,1750259034.532
1043,372005788,1750259460837,3,0.0008,0.00078739,49.91,BTC-25JUL25-150000-C,104613.62,sell,0.1,,,0.1,,,1750259460.837
1044,372007950,1750259946826,3,0.0008,0.00077745,50.18,BTC-25JUL25-150000-C,104378.93,sell,0.1,,,0.1,,,1750259946.826
1045,372008408,1750260246877,3,0.0008,0.00080592,49.93,BTC-25JUL25-150000-C,104600.5,sell,0.1,,,0.1,,,1750260246.877
1046,372012981,1750262675157,3,0.0008,0.00081821,49.91,BTC-25JUL25-150000-C,104664.25,sell,0.1,,,0.1,,,1750262675.157
1047,372013611,1750263073477,3,0.0008,0.00084081,49.7,BTC-25JUL25-150000-C,104825.08,sell,0.1,,,0.1,,,1750263073.477
1048,372015164,1750264150067,2,0.0007,0.00074571,49.33,BTC-25JUL25-150000-C,104419.4,sell,0.1,,,0.1,,,1750264150.067
1049,372021747,1750267881468,3,0.0007,0.00071461,49.8,BTC-25JUL25-150000-C,103995.43,sell,0.1,,,0.1,,,1750267881.468
1050,372037686,1750272830030,3,0.0007,0.00069509,49.76,BTC-25JUL25-150000-C,104032.81,sell,0.1,,,0.1,,,1750272830.03
1051,372039899,1750273130120,3,0.0007,0.00065784,50.16,BTC-25JUL25-150000-C,103685.01,sell,0.1,,,0.1,,,1750273130.12
1052,372043237,1750273986130,3,0.0007,0.00067041,49.97,BTC-25JUL25-150000-C,103870.94,sell,0.1,,,0.1,,,1750273986.13
1053,372045766,1750274286369,3,0.0007,0.00067688,49.62,BTC-25JUL25-150000-C,104172.33,sell,0.1,,,0.1,,,1750274286.369
1054,372047460,1750274694421,3,0.0007,0.00065919,49.7,BTC-25JUL25-150000-C,104115.8,sell,0.1,,,0.1,,,1750274694.421
1055,372048597,1750274994444,3,0.0007,0.00064808,50.05,BTC-25JUL25-150000-C,103818.17,sell,0.1,,,0.1,,,1750274994.444
1056,372050940,1750275947124,3,0.0007,0.00066381,49.71,BTC-25JUL25-150000-C,104120.15,sell,0.1,,,0.1,,,1750275947.124
1057,372051519,1750276247164,3,0.0007,0.0006534,49.8,BTC-25JUL25-150000-C,104047.07,sell,0.1,,,0.1,,,1750276247.164
1058,372052594,1750276743859,3,0.0007,0.00064421,49.93,BTC-25JUL25-150000-C,103924.5,sell,0.1,,,0.1,,,1750276743.859
1059,372054524,1750277699992,3,0.0007,0.00065025,50.05,BTC-25JUL25-150000-C,103812.43,sell,0.1,,,0.1,,,1750277699.992
1060,372062218,1750280656582,3,0.0007,0.00067275,49.05,BTC-25JUL25-150000-C,104776.09,sell,0.1,,,0.1,,,1750280656.582
1061,372071599,1750284715110,3,0.0007,0.00064121,48.9,BTC-25JUL25-150000-C,104945.72,sell,0.1,,,0.1,,,1750284715.11
1062,372071837,1750285015125,3,0.0007,0.00063807,48.97,BTC-25JUL25-150000-C,104883.25,sell,0.1,,,0.1,,,1750285015.125
1063,372072116,1750285315146,3,0.0007,0.00064074,48.93,BTC-25JUL25-150000-C,104917.82,sell,0.1,,,0.1,,,1750285315.146
1064,372074974,1750289685365,3,0.0007,0.00062726,49.16,BTC-25JUL25-150000-C,104753.27,sell,0.1,,,0.1,,,1750289685.365
1065,372075286,1750289985385,3,0.0007,0.00063598,49.16,BTC-25JUL25-150000-C,104751.09,sell,0.1,,,0.1,,,1750289985.385
1066,372092557,1750301966318,3,0.0007,0.00067116,49.28,BTC-25JUL25-150000-C,104742.58,sell,0.1,,,0.1,,,1750301966.318
1067,372092851,1750302266356,3,0.0007,0.00069495,49.11,BTC-25JUL25-150000-C,104878.54,sell,0.1,,,0.1,,,1750302266.356
1068,372093005,1750302567220,3,0.0007,0.00069306,49.13,BTC-25JUL25-150000-C,104880.51,sell,0.1,,,0.1,,,1750302567.22
1069,372093180,1750302867244,3,0.0007,0.00069405,49.13,BTC-25JUL25-150000-C,104880.19,sell,0.1,,,0.1,,,1750302867.244
1070,372093592,1750303167263,3,0.0007,0.00069181,49.15,BTC-25JUL25-150000-C,104875.16,sell,0.1,,,0.1,,,1750303167.263
1071,372094665,1750303967414,3,0.0007,0.0007,49.03,BTC-25JUL25-150000-C,104979.75,sell,0.1,,,0.1,,,1750303967.414
1072,372094855,1750304267462,3,0.0007,0.00069533,49.06,BTC-25JUL25-150000-C,104953.89,sell,0.1,,,0.1,,,1750304267.462
1073,372095220,1750304729817,3,0.0007,0.00067597,48.99,BTC-25JUL25-150000-C,105007.56,sell,0.1,,,0.1,,,1750304729.817
1074,372098170,1750307941196,3,0.0007,0.00065854,49.21,BTC-25JUL25-150000-C,104832.87,sell,0.1,,,0.1,,,1750307941.196
1075,372098881,1750308716568,3,0.0007,0.00069064,49.02,BTC-25JUL25-150000-C,105007.77,sell,0.1,,,0.1,,,1750308716.568
1076,372099135,1750309102367,3,0.0007,0.00069027,48.97,BTC-25JUL25-150000-C,105057.18,sell,0.1,,,0.1,,,1750309102.367
1077,372099373,1750309402389,3,0.0007,0.00068191,48.97,BTC-25JUL25-150000-C,105061.19,sell,0.1,,,0.1,,,1750309402.389
1078,372100544,1750310016152,3,0.0007,0.00068218,48.95,BTC-25JUL25-150000-C,105079.95,sell,0.1,,,0.1,,,1750310016.152
1079,372100950,1750310316185,3,0.0007,0.00066979,49.01,BTC-25JUL25-150000-C,105039.41,sell,0.1,,,0.1,,,1750310316.185
1080,372103138,1750313356877,0,0.0011,0.00068956,52.33,BTC-25JUL25-150000-C,104903.91,buy,50.0,2.0,BLOCK-205978,50.0,BTC-CCAL-26DEC25_25JUL25-150000,,1750313356.877
1081,372103304,1750313465881,2,0.0007,0.00068407,49.27,BTC-25JUL25-150000-C,104834.81,sell,0.1,,,0.1,,,1750313465.881
1082,372104501,1750314407690,3,0.0007,0.0006427,49.43,BTC-25JUL25-150000-C,104688.85,buy,0.2,,,0.2,,,1750314407.69
1083,372106131,1750316537016,3,0.0007,0.00064577,49.37,BTC-25JUL25-150000-C,104776.62,sell,0.1,,,0.1,,,1750316537.016
1084,372108350,1750318478552,3,0.0007,0.00063675,49.45,BTC-25JUL25-150000-C,104741.62,sell,0.1,,,0.1,,,1750318478.552
1085,372108736,1750318778589,3,0.0007,0.00064478,49.43,BTC-25JUL25-150000-C,104764.99,sell,0.1,,,0.1,,,1750318778.589
1086,372109214,1750319078632,3,0.0007,0.00065443,49.44,BTC-25JUL25-150000-C,104756.58,sell,0.1,,,0.1,,,1750319078.632
1087,372110392,1750319927775,3,0.0007,0.00063638,49.55,BTC-25JUL25-150000-C,104654.94,sell,0.1,,,0.1,,,1750319927.775
1088,372112562,1750320893427,3,0.0007,0.0007082,49.29,BTC-25JUL25-150000-C,104898.98,sell,0.1,,,0.1,,,1750320893.427
1089,372135685,1750341016397,3,0.0007,0.0007463,50.17,BTC-25JUL25-150000-C,104288.56,sell,0.1,,,0.1,,,1750341016.397
1090,372136481,1750341316425,3,0.0007,0.00074966,50.08,BTC-25JUL25-150000-C,104357.37,sell,0.1,,,0.1,,,1750341316.425
1091,372143804,1750345031424,3,0.0007,0.00073577,50.28,BTC-25JUL25-150000-C,104198.14,sell,0.1,,,0.1,,,1750345031.424
1092,372155253,1750351910635,3,0.0007,0.00072267,50.49,BTC-25JUL25-150000-C,104082.5,sell,0.1,,,0.1,,,1750351910.635
1093,372155957,1750352210694,3,0.0007,0.00072562,50.54,BTC-25JUL25-150000-C,104029.05,sell,0.1,,,0.1,,,1750352210.694
1094,372156561,1750352510736,3,0.0007,0.00073802,50.48,BTC-25JUL25-150000-C,104081.4,sell,0.1,,,0.1,,,1750352510.736
1095,372173114,1750364266511,3,0.0007,0.00075147,50.16,BTC-25JUL25-150000-C,104448.82,sell,0.1,,,0.1,,,1750364266.511
